Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
52,Etrit Berisha,al ALB,GK,Lazio,26,1989,11,9,873,9.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
53,Federico Bernardeschi,it ITA,"DF,FW",Fiorentina,21,1994,33,25,"2,272",25.2,2,4,6,2,0,0,6,0,0.08,0.16,0.24,0.08,0.24,Matches,2015-2016
54,Andrea Bertolacci,it ITA,MF,Milan,24,1991,27,21,"1,805",20.1,1,1,2,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,Matches,2015-2016
55,Davide Bertoncini,it ITA,"DF,MF",Frosinone,24,1991,5,4,365,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
56,Jonathan Biabiany,fr FRA,"FW,MF",Inter,27,1988,20,7,872,9.7,1,2,3,1,0,0,3,0,0.1,0.21,0.31,0.1,0.31,Matches,2015-2016
57,Matteo Bianchetti,it ITA,DF,Hellas Verona,22,1993,23,17,"1,587",17.6,1,0,1,1,0,0,4,0,0.06,0,0.06,0.06,0.06,Matches,2015-2016
58,Raffaele Bianco,it ITA,MF,Carpi,27,1987,26,21,"1,852",20.6,1,3,4,1,0,0,7,1,0.05,0.15,0.19,0.05,0.19,Matches,2015-2016
59,Lucas Biglia,ar ARG,MF,Lazio,29,1986,27,26,"2,296",25.5,4,3,7,2,2,2,11,1,0.16,0.12,0.27,0.08,0.2,Matches,2015-2016
60,Davide Biondini,it ITA,MF,Sassuolo,32,1983,22,12,"1,103",12.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2015-2016
61,Valter Birsa,si SVN,"FW,MF",Chievo,28,1986,35,32,"2,365",26.3,6,7,13,4,2,3,4,0,0.23,0.27,0.49,0.15,0.42,Matches,2015-2016
62,Milan Biševac,rs SRB,DF,Lazio,31,1983,11,11,907,10.1,1,0,1,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches,2015-2016
63,Luca Bittante,it ITA,"DF,MF",Empoli,21,1993,16,3,526,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
64,Albano Bizzarri,ar ARG,GK,Chievo,37,1977,35,35,"3,150",35,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2015-2016
65,Leonardo Blanchard,it ITA,DF,Frosinone,27,1988,28,27,"2,452",27.2,3,1,4,3,0,0,13,1,0.11,0.04,0.15,0.11,0.15,Matches,2015-2016
66,Kevin-Prince Boateng,gh GHA,"FW,MF",Milan,28,1987,11,1,200,2.2,1,0,1,1,0,0,1,0,0.45,0,0.45,0.45,0.45,Matches,2015-2016
67,Giacomo Bonaventura,it ITA,"FW,MF",Milan,25,1989,33,31,"2,840",31.6,6,8,14,6,0,0,8,0,0.19,0.25,0.44,0.19,0.44,Matches,2015-2016
68,Federico Bonazzoli,it ITA,FW,Sampdoria,18,1997,4,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
69,Leonardo Bonucci,it ITA,DF,Juventus,28,1987,36,35,"3,156",35.1,3,1,4,3,0,0,6,0,0.09,0.03,0.11,0.09,0.11,Matches,2015-2016
70,Marco Borriello,it ITA,FW,Carpi,33,1982,12,8,744,8.3,4,4,8,4,0,0,1,1,0.48,0.48,0.97,0.48,0.97,Matches,2015-2016
71,Marco Borriello,it ITA,FW,Atalanta,33,1982,15,8,855,9.5,4,0,4,3,1,1,3,0,0.42,0,0.42,0.32,0.32,Matches,2015-2016
72,Cesare Bovo,it ITA,DF,Torino,32,1983,21,20,"1,789",19.9,2,0,2,2,0,0,10,0,0.1,0,0.1,0.1,0.1,Matches,2015-2016
73,Edson Braafheid,nl NED,DF,Lazio,32,1983,5,3,336,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
74,Franco Brienza,it ITA,"FW,MF",Bologna,36,1979,29,16,"1,686",18.7,3,3,6,3,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches,2015-2016
75,Matteo Brighi,it ITA,MF,Bologna,34,1981,23,14,"1,466",16.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
76,Alberto Brignoli,it ITA,GK,Sampdoria,23,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
77,Davide Brivio,it ITA,DF,Atalanta,27,1988,14,10,"1,011",11.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2015-2016
78,Željko Brkić,rs SRB,GK,Carpi,29,1986,4,3,332,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
79,Marcelo Brozović,hr CRO,MF,Inter,22,1992,32,25,"2,390",26.6,4,5,9,4,0,0,7,0,0.15,0.19,0.34,0.15,0.34,Matches,2015-2016
80,Gastón Brugman,uy URU,"FW,MF",Palermo,22,1992,14,10,968,10.8,0,1,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches,2015-2016
81,Igor Bubnjić,hr CRO,DF,Carpi,23,1992,9,8,722,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
82,Marcel Büchel,li LIE,MF,Empoli,24,1991,28,18,"1,578",17.5,2,1,3,2,0,0,10,0,0.11,0.06,0.17,0.11,0.17,Matches,2015-2016
83,Gianluigi Buffon,it ITA,GK,Juventus,37,1978,35,35,"3,150",35,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
84,Nicolás Burdisso,ar ARG,DF,Genoa,34,1981,28,28,"2,446",27.2,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches,2015-2016
85,Jakub Błaszczykowski,pl POL,MF,Fiorentina,29,1985,15,9,761,8.5,2,1,3,2,0,0,1,0,0.24,0.12,0.35,0.24,0.35,Matches,2015-2016
86,Fabrizio Cacciatore,it ITA,DF,Chievo,28,1986,29,25,"2,313",25.7,1,3,4,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matches,2015-2016
87,Martín Cáceres,uy URU,DF,Juventus,28,1987,6,5,448,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
88,Davide Calabria,it ITA,"DF,MF",Milan,18,1996,6,3,372,4.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2015-2016
89,José Callejón,es ESP,"FW,MF",Napoli,28,1987,38,35,"2,813",31.3,7,7,14,7,0,0,4,0,0.22,0.22,0.45,0.22,0.45,Matches,2015-2016
90,Michele Camporese,it ITA,DF,Empoli,23,1992,2,2,160,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
91,Antonio Candreva,it ITA,"DF,FW",Lazio,28,1987,30,28,"2,187",24.3,10,3,13,4,6,8,4,0,0.41,0.12,0.53,0.16,0.29,Matches,2015-2016
92,Paolo Cannavaro,it ITA,DF,Sassuolo,34,1981,31,30,"2,643",29.4,0,1,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches,2015-2016
93,Diego Capel,es ESP,MF,Genoa,27,1988,21,5,716,8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2015-2016
94,Carlos Carbonero,co COL,MF,Sampdoria,25,1990,14,11,"1,033",11.5,0,3,3,0,0,0,3,0,0,0.26,0.26,0,0.26,Matches,2015-2016
95,Massimiliano Carlini,it ITA,FW,Frosinone,28,1986,14,2,385,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
96,Carlos Carmona,cl CHI,MF,Atalanta,28,1987,8,5,471,5.2,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2015-2016
97,Mattia Cassani,it ITA,DF,Sampdoria,31,1983,25,23,"2,032",22.6,0,1,1,0,0,0,8,1,0,0.04,0.04,0,0.04,Matches,2015-2016
98,Antonio Cassano,it ITA,FW,Sampdoria,33,1982,24,14,"1,213",13.5,2,5,7,2,0,0,1,0,0.15,0.37,0.52,0.15,0.52,Matches,2015-2016
99,Leandro Castán,br BRA,DF,Roma,28,1986,5,4,380,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
100,Nicolás Castillo,cl CHI,FW,Frosinone,22,1993,6,3,308,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
101,Lucas Castro,ar ARG,MF,Chievo,26,1989,34,32,"2,785",30.9,3,1,4,3,0,0,9,0,0.1,0.03,0.13,0.1,0.13,Matches,2015-2016
102,Danilo Cataldi,it ITA,MF,Lazio,20,1994,20,16,"1,346",15,1,3,4,1,0,0,10,1,0.07,0.2,0.27,0.07,0.27,Matches,2015-2016
103,Alessio Cerci,it ITA,"FW,MF",Genoa,28,1987,11,6,546,6.1,4,2,6,1,3,3,1,0,0.66,0.33,0.99,0.16,0.49,Matches,2015-2016
104,Alessio Cerci,it ITA,"FW,MF",Milan,28,1987,13,8,757,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
105,Boštjan Cesar,si SVN,DF,Chievo,33,1982,31,30,"2,717",30.2,1,0,1,1,0,0,11,1,0.03,0,0.03,0.03,0.03,Matches,2015-2016
106,Nathaniel Chalobah,eng ENG,"DF,MF",Napoli,20,1994,5,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
107,Luca Checchin,it ITA,MF,Hellas Verona,18,1997,4,1,100,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
108,Nicolò Cherubin,it ITA,DF,Atalanta,28,1986,14,10,"1,031",11.5,1,0,1,1,0,0,1,1,0.09,0,0.09,0.09,0.09,Matches,2015-2016
109,Raman Chibsah,gh GHA,MF,Frosinone,22,1993,22,14,"1,159",12.9,0,2,2,0,0,0,3,1,0,0.16,0.16,0,0.16,Matches,2015-2016
110,Giorgio Chiellini,it ITA,DF,Juventus,30,1984,24,21,"1,787",19.9,1,0,1,1,0,0,6,1,0.05,0,0.05,0.05,0.05,Matches,2015-2016
111,Vlad Chiricheș,ro ROU,"DF,MF",Napoli,25,1989,8,8,697,7.7,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches,2015-2016
112,Ivaylo Chochev,bg BUL,MF,Palermo,22,1993,27,21,"1,744",19.4,0,2,2,0,0,0,6,0,0,0.1,0.1,0,0.1,Matches,2015-2016
113,Lazaros Christodoulopoulos,gr GRE,"FW,MF",Sampdoria,28,1986,10,3,354,3.9,1,0,1,1,0,0,3,0,0.25,0,0.25,0.25,0.25,Matches,2015-2016
114,Luca Cigarini,it ITA,MF,Atalanta,29,1986,25,21,"1,820",20.2,2,2,4,1,1,1,10,0,0.1,0.1,0.2,0.05,0.15,Matches,2015-2016
115,Daniel Ciofani,it ITA,FW,Frosinone,30,1985,37,33,"2,908",32.3,9,1,10,7,2,2,1,0,0.28,0.03,0.31,0.22,0.25,Matches,2015-2016
116,Matteo Ciofani,it ITA,"DF,MF",Frosinone,27,1988,17,14,"1,282",14.2,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches,2015-2016
117,Thiago Cionek,pl POL,DF,Palermo,29,1986,5,5,450,5,0,1,1,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches,2015-2016
118,Issa Cissokho,sn SEN,DF,Genoa,30,1985,13,6,646,7.2,0,1,1,0,0,0,2,1,0,0.14,0.14,0,0.14,Matches,2015-2016
119,Andrea Coda,it ITA,DF,Sampdoria,30,1985,4,2,123,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
120,Isaac Cofie,gh GHA,MF,Carpi,23,1991,29,26,"2,149",23.9,0,1,1,0,0,0,7,0,0,0.04,0.04,0,0.04,Matches,2015-2016
121,Simone Colombi,it ITA,GK,Carpi,24,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
122,Simone Colombi,it ITA,GK,Palermo,24,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
123,Kingsley Coman,fr FRA,"FW,MF",Juventus,19,1996,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
124,Andrea Consigli,it ITA,GK,Sassuolo,28,1987,37,37,"3,270",36.3,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches,2015-2016
125,Kévin Constant,gn GUI,"DF,MF",Bologna,28,1987,7,3,281,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
126,Andrea Conti,it ITA,"DF,MF",Atalanta,21,1994,14,10,814,9,2,1,3,2,0,0,3,1,0.22,0.11,0.33,0.22,0.33,Matches,2015-2016
127,Ferdinando Coppola,it ITA,GK,Hellas Verona,37,1978,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
128,Joaquín Correa,ar ARG,"FW,MF",Sampdoria,20,1994,25,14,"1,311",14.6,3,1,4,3,0,0,7,1,0.21,0.07,0.27,0.21,0.27,Matches,2015-2016
129,Uroš Ćosić,rs SRB,DF,Empoli,22,1992,9,9,810,9,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2015-2016
130,Andrea Costa,it ITA,"DF,MF",Empoli,29,1986,24,23,"2,081",23.1,1,0,1,1,0,0,4,0,0.04,0,0.04,0.04,0.04,Matches,2015-2016
131,Filippo Costa,it ITA,"DF,MF",Chievo,20,1995,6,0,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
132,Angelo da Costa Júnior,br BRA,GK,Bologna,31,1983,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
133,Tino Costa,ar ARG,MF,Fiorentina,30,1985,7,3,289,3.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2015-2016
134,Tino Costa,ar ARG,MF,Genoa,30,1985,12,12,925,10.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2015-2016
135,Marco Crimi,it ITA,"DF,MF",Bologna,25,1990,1,1,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
136,Marco Crimi,it ITA,"DF,MF",Carpi,25,1990,19,10,970,10.8,0,1,1,0,0,0,9,0,0,0.09,0.09,0,0.09,Matches,2015-2016
137,Lorenzo Crisetig,it ITA,MF,Bologna,22,1993,5,4,355,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
138,Bryan Cristante,it ITA,"DF,MF",Palermo,20,1995,4,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
139,Roberto Crivello,it ITA,DF,Frosinone,23,1991,17,16,"1,439",16,0,1,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches,2015-2016
140,Daniele Croce,it ITA,MF,Empoli,32,1982,28,19,"1,789",19.9,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches,2015-2016
141,Juan Cuadrado,co COL,"DF,FW",Juventus,27,1988,28,16,"1,724",19.2,4,5,9,4,0,0,2,0,0.21,0.26,0.47,0.21,0.47,Matches,2015-2016
142,Marco D'Alessandro,it ITA,"DF,FW",Atalanta,24,1991,23,11,"1,152",12.8,3,2,5,3,0,0,3,0,0.23,0.16,0.39,0.23,0.39,Matches,2015-2016
143,Danilo D'Ambrosio,it ITA,DF,Inter,26,1988,20,18,"1,616",18,2,0,2,2,0,0,5,1,0.11,0,0.11,0.11,0.11,Matches,2015-2016
144,Dario Dainelli,it ITA,DF,Chievo,36,1979,18,15,"1,378",15.3,1,0,1,1,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches,2015-2016
145,Felipe dal Belo,br BRA,DF,Udinese,31,1984,26,26,"2,139",23.8,1,1,2,1,0,0,11,1,0.04,0.04,0.08,0.04,0.08,Matches,2015-2016
146,Fabio Daprelà,ch SUI,"DF,MF",Carpi,24,1991,2,0,62,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
147,Fabio Daprelà,ch SUI,"DF,MF",Palermo,24,1991,5,1,154,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2015-2016
148,Sebastien De Maio,fr FRA,DF,Genoa,28,1987,28,25,"2,234",24.8,1,1,2,1,0,0,7,1,0.04,0.04,0.08,0.04,0.08,Matches,2015-2016
149,Daniele De Rossi,it ITA,"DF,MF",Roma,32,1983,24,23,"1,905",21.2,1,2,3,1,0,0,9,0,0.05,0.09,0.14,0.05,0.14,Matches,2015-2016
150,Morgan De Sanctis,it ITA,GK,Roma,38,1977,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2015-2016
151,Mattia De Sciglio,it ITA,"DF,MF",Milan,22,1992,22,21,"1,840",20.4,0,1,1,0,0,0,3,0,0,0.05,0.05,0,0.05,Matches,2015-2016
152,Lorenzo De Silvestri,it ITA,"DF,MF",Sampdoria,27,1988,17,17,"1,392",15.5,1,2,3,1,0,0,4,0,0.06,0.13,0.19,0.06,0.19,Matches,2015-2016
153,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,24,1991,33,24,"2,050",22.8,7,3,10,7,0,0,4,1,0.31,0.13,0.44,0.31,0.44,Matches,2015-2016
154,Fabio Della Giovanna,it ITA,DF,Inter,18,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2015-2016
155,Germán Denis,ar ARG,FW,Atalanta,33,1981,15,12,974,10.8,4,1,5,3,1,2,0,0,0.37,0.09,0.46,0.28,0.37,Matches,2015-2016
156,Mattia Destro,it ITA,FW,Bologna,24,1991,27,25,"2,132",23.7,8,3,11,6,2,3,9,0,0.34,0.13,0.46,0.25,0.38,Matches,2015-2016
