Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
11,Youssef Aït Bennasser,ma MAR,MF,Monaco,22,1996,13,12,"1,073",11.9,0,2,2,0,0,0,2,0,0.3,0.3,0.8,1.1,21,86,13,0,0.17,0.17,0,0.17,0.02,0.07,0.09,0.02,0.09,Matches,2018-2019
12,Rayan Aït-Nouri,dz ALG,"DF,MF",Angers,17,2001,3,0,57,0.6,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
13,Ludovic Ajorque,fr FRA,FW,Strasbourg,24,1994,25,18,"1,531",17,9,1,10,9,0,0,5,0,5.7,5.7,1,6.7,11,25,126,0.53,0.06,0.59,0.53,0.59,0.34,0.06,0.4,0.34,0.4,Matches,2018-2019
14,Sofiane Alakouch,ma MAR,DF,Nîmes,20,1998,25,23,"1,895",21.1,1,0,1,1,0,0,4,0,0.5,0.5,1.5,2,43,79,64,0.05,0,0.05,0.05,0.05,0.02,0.07,0.1,0.02,0.1,Matches,2018-2019
15,Alexis Alegue,fr FRA,FW,Nantes,21,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
16,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,23,1995,25,25,"2,250",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
17,Rachid Alioui,ma MAR,FW,Nîmes,26,1992,27,11,"1,252",13.9,5,0,5,5,0,0,1,0,5.4,5.4,1.2,6.6,24,22,79,0.36,0,0.36,0.36,0.36,0.39,0.08,0.48,0.39,0.48,Matches,2018-2019
18,Bobby Allain,fr FRA,GK,Dijon,26,1991,13,13,"1,170",13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
19,Mickaël Alphonse,gp GLP,DF,Dijon,29,1989,11,6,571,6.3,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,21,18,38,0.16,0,0.16,0.16,0.16,0.05,0.07,0.11,0.05,0.11,Matches,2018-2019
20,Dani Alves,br BRA,"MF,DF",Paris S-G,35,1983,23,19,"1,622",18,1,7,8,1,0,0,4,0,1.8,1.8,6.4,8.2,41,163,131,0.06,0.39,0.44,0.06,0.44,0.1,0.36,0.46,0.1,0.46,Matches,2018-2019
21,Romain Amalfitano,fr FRA,"MF,FW",Dijon,28,1989,32,30,"2,522",28,0,0,0,0,0,0,3,1,0.7,0.7,0.9,1.6,44,134,62,0,0,0,0,0,0.02,0.03,0.06,0.02,0.06,Matches,2018-2019
22,Jordan Amavi,fr FRA,DF,Marseille,24,1994,28,24,"2,177",24.2,0,2,2,0,0,0,7,2,0.8,0.8,2,2.8,74,82,98,0,0.08,0.08,0,0.08,0.03,0.08,0.11,0.03,0.11,Matches,2018-2019
23,Kelvin Amian,fr FRA,DF,Toulouse,20,1998,32,32,"2,880",32,0,1,1,0,0,0,6,0,0.6,0.6,0.8,1.4,46,106,59,0,0.03,0.03,0,0.03,0.02,0.02,0.04,0.02,0.04,Matches,2018-2019
24,Yanis Ammour,fr FRA,MF,Montpellier,19,1999,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
25,Benjamin André,fr FRA,MF,Rennes,27,1990,30,28,"2,495",27.7,3,1,4,3,0,0,8,1,3,3,0.8,3.9,52,185,86,0.11,0.04,0.14,0.11,0.14,0.11,0.03,0.14,0.11,0.14,Matches,2018-2019
26,Yoann Andreu,fr FRA,DF,Angers,29,1989,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
27,Houssem Aouar,dz ALG,MF,Lyon,20,1998,37,35,"3,061",34,7,7,14,7,0,0,2,0,6.8,6.8,4.7,11.5,96,274,163,0.21,0.21,0.41,0.21,0.41,0.2,0.14,0.34,0.2,0.34,Matches,2018-2019
28,Luiz Araújo,br BRA,"FW,MF",Lille,22,1996,25,6,781,8.7,3,2,5,3,0,0,2,1,2.1,2.1,0.9,3,30,43,45,0.35,0.23,0.58,0.35,0.58,0.24,0.1,0.35,0.24,0.35,Matches,2018-2019
29,Alphonse Areola,fr FRA,GK,Paris S-G,25,1993,21,21,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
30,Yoël Armougom,fr FRA,DF,Caen,20,1998,29,20,"1,853",20.6,0,1,1,0,0,0,5,1,0.3,0.3,1.7,2,45,67,49,0,0.05,0.05,0,0.05,0.01,0.08,0.1,0.01,0.1,Matches,2018-2019
31,Youcef Atal,dz ALG,"DF,FW",Nice,22,1996,29,25,"2,263",25.1,6,0,6,6,0,1,8,0,4.6,3.9,2.6,6.5,137,86,275,0.24,0,0.24,0.24,0.24,0.18,0.1,0.29,0.15,0.26,Matches,2018-2019
32,Ludovic Baal,gf GUF,DF,Rennes,32,1986,2,1,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
33,Benoît Badiashile,fr FRA,DF,Monaco,17,2001,20,20,"1,762",19.6,1,0,1,1,0,0,4,0,0.8,0.8,0.1,0.9,18,93,2,0.05,0,0.05,0.05,0.05,0.04,0,0.04,0.04,0.04,Matches,2018-2019
34,Stéphane Bahoken,cm CMR,FW,Angers,26,1992,32,31,"2,469",27.4,11,1,12,9,2,3,3,0,9.5,7.1,2.7,9.8,31,32,173,0.4,0.04,0.44,0.33,0.36,0.35,0.1,0.44,0.26,0.36,Matches,2018-2019
35,Fodé Ballo-Touré,sn SEN,DF,Lille,21,1997,18,18,"1,593",17.7,0,1,1,0,0,0,3,0,0.4,0.4,1,1.4,36,65,63,0,0.06,0.06,0,0.06,0.02,0.06,0.08,0.02,0.08,Matches,2018-2019
36,Fodé Ballo-Touré,sn SEN,DF,Monaco,21,1997,18,18,"1,594",17.7,0,3,3,0,0,0,4,0,0.2,0.2,2.4,2.6,63,72,82,0,0.17,0.17,0,0.17,0.01,0.13,0.15,0.01,0.15,Matches,2018-2019
37,Florent Balmont,fr FRA,MF,Dijon,38,1980,20,15,"1,076",12,0,1,1,0,0,0,3,0,0.1,0.1,1.2,1.3,15,75,13,0,0.08,0.08,0,0.08,0.01,0.1,0.11,0.01,0.11,Matches,2018-2019
38,Mario Balotelli,it ITA,FW,Nice,27,1990,10,9,752,8.4,0,1,1,0,0,0,5,0,3.1,3.1,1.5,4.6,10,25,60,0,0.12,0.12,0,0.12,0.37,0.18,0.56,0.37,0.56,Matches,2018-2019
39,Mario Balotelli,it ITA,FW,Marseille,27,1990,15,12,933,10.4,8,0,8,8,0,0,5,1,5.5,5.5,0.7,6.2,17,18,38,0.77,0,0.77,0.77,0.77,0.53,0.06,0.6,0.53,0.6,Matches,2018-2019
40,Abdoulaye Bamba,ci CIV,DF,Angers,28,1990,30,29,"2,573",28.6,0,4,4,0,0,0,6,0,0.2,0.2,1.9,2.1,60,90,79,0,0.14,0.14,0,0.14,0.01,0.07,0.07,0.01,0.07,Matches,2018-2019
41,Jonathan Bamba,ci CIV,"FW,MF",Lille,22,1996,38,35,"3,004",33.4,13,3,16,12,1,1,4,0,8.4,7.6,5.3,13,112,125,265,0.39,0.09,0.48,0.36,0.45,0.25,0.16,0.41,0.23,0.39,Matches,2018-2019
42,Yacine Bammou,ma MAR,"FW,MF",Caen,26,1991,17,9,923,10.3,2,0,2,1,1,1,2,0,1.4,0.6,0.4,1,12,17,63,0.2,0,0.2,0.1,0.1,0.14,0.04,0.18,0.06,0.1,Matches,2018-2019
43,Danilo Barbosa,br BRA,MF,Nice,22,1996,22,18,"1,548",17.2,0,0,0,0,0,0,1,1,1.9,1.9,0.9,2.7,27,62,63,0,0,0,0,0,0.11,0.05,0.16,0.11,0.16,Matches,2018-2019
44,Antonio Barreca,it ITA,DF,Monaco,23,1995,7,7,593,6.6,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,15,18,29,0,0.15,0.15,0,0.15,0.02,0.05,0.08,0.02,0.08,Matches,2018-2019
45,Toma Bašić,hr CRO,MF,Bordeaux,21,1996,23,16,"1,333",14.8,2,0,2,2,0,0,3,0,1.2,1.2,1.7,3,20,64,58,0.14,0,0.14,0.14,0.14,0.08,0.12,0.2,0.08,0.2,Matches,2018-2019
46,Thomas Basila,fr FRA,DF,Nantes,19,1999,2,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
47,Paul Baysse,fr FRA,DF,Bordeaux,30,1988,1,0,74,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
48,Paul Baysse,fr FRA,DF,Caen,30,1988,20,20,"1,788",19.9,0,0,0,0,0,0,3,1,0.8,0.8,0.5,1.3,5,34,4,0,0,0,0,0,0.04,0.02,0.07,0.04,0.07,Matches,2018-2019
49,Claudio Beauvue,gp GLP,"FW,MF",Caen,30,1988,25,16,"1,499",16.7,3,0,3,2,1,1,1,0,4.7,3.9,1.3,5.2,22,24,116,0.18,0,0.18,0.12,0.12,0.28,0.08,0.36,0.23,0.31,Matches,2018-2019
50,Hatem Ben Arfa,fr FRA,"FW,MF",Rennes,31,1987,26,23,"2,033",22.6,7,2,9,5,2,3,1,0,7,4.6,4.7,9.3,121,112,114,0.31,0.09,0.4,0.22,0.31,0.31,0.21,0.51,0.2,0.41,Matches,2018-2019
51,Diego Benaglio,ch SUI,GK,Monaco,34,1983,23,22,"2,058",22.9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
52,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,27,1991,25,18,"1,666",18.5,3,1,4,3,0,0,1,0,3.1,3.1,4.4,7.5,66,91,163,0.16,0.05,0.22,0.16,0.22,0.17,0.24,0.41,0.17,0.41,Matches,2018-2019
53,Walter Benítez,ar ARG,GK,Nice,25,1993,35,35,"3,150",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
54,Yassine Benrahou,fr FRA,"MF,FW",Bordeaux,19,1999,4,1,177,2,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,3,19,0,0,0,0,0,0.14,0.12,0.26,0.14,0.26,Matches,2018-2019
55,Ramy Bensebaini,dz ALG,DF,Rennes,23,1995,25,24,"2,152",23.9,1,0,1,1,0,0,9,0,1.2,1.2,1.1,2.3,61,92,93,0.04,0,0.04,0.04,0.04,0.05,0.04,0.1,0.05,0.1,Matches,2018-2019
56,Yassine Benzia,dz ALG,MF,Lille,23,1994,2,2,160,1.8,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,5,18,6,0,0.56,0.56,0,0.56,0.12,0.33,0.45,0.12,0.45,Matches,2018-2019
57,Robert Berić,si SVN,FW,Saint-Étienne,27,1991,23,12,"1,175",13.1,9,1,10,9,0,0,0,0,7.5,7.5,1.7,9.2,6,16,52,0.69,0.08,0.77,0.69,0.77,0.58,0.13,0.7,0.58,0.7,Matches,2018-2019
58,Paul Bernardoni,fr FRA,GK,Nîmes,21,1997,38,38,"3,420",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
59,Juan Bernat,es ESP,"DF,MF",Paris S-G,25,1993,25,21,"1,836",20.4,1,2,3,1,0,0,6,1,0.8,0.8,2.7,3.5,50,73,152,0.05,0.1,0.15,0.05,0.15,0.04,0.13,0.17,0.04,0.17,Matches,2018-2019
60,Antoine Bernede,fr FRA,MF,Paris S-G,19,1999,2,2,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0.1,0,22,4,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019
61,Dimitry Bertaud,cd COD,GK,Montpellier,20,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
62,Giulian Biancone,fr FRA,DF,Monaco,18,2000,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2018-2019
63,Ludovic Blas,fr FRA,"MF,FW",Guingamp,20,1997,34,27,"2,372",26.4,1,6,7,0,1,1,5,0,3.3,2.5,3.2,5.7,58,140,81,0.04,0.23,0.27,0,0.23,0.13,0.12,0.25,0.1,0.22,Matches,2018-2019
64,Alexis Blin,fr FRA,MF,Amiens,21,1996,27,25,"1,990",22.1,1,1,2,1,0,0,4,0,0.4,0.4,0.3,0.7,8,93,20,0.05,0.05,0.09,0.05,0.09,0.02,0.01,0.03,0.02,0.03,Matches,2018-2019
65,Antonin Bobichon,fr FRA,MF,Nîmes,22,1995,30,24,"2,153",23.9,7,2,9,7,0,0,2,0,1.9,1.9,2.4,4.3,41,94,45,0.29,0.08,0.38,0.29,0.38,0.08,0.1,0.18,0.08,0.18,Matches,2018-2019
66,Yann Bodiger,fr FRA,MF,Toulouse,23,1995,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
67,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,35,1982,26,10,"1,073",11.9,1,0,1,1,0,0,1,0,0.9,0.9,1,1.9,7,76,50,0.08,0,0.08,0.08,0.08,0.08,0.09,0.16,0.08,0.16,Matches,2018-2019
68,Sacha Boey,fr FRA,DF,Rennes,17,2000,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
69,Olivier Boscagli,fr FRA,DF,Nice,20,1997,14,10,863,9.6,0,1,1,0,0,0,1,0,0.3,0.3,0.9,1.2,15,55,35,0,0.1,0.1,0,0.1,0.03,0.1,0.12,0.03,0.12,Matches,2018-2019
70,Gabriel Boschilia,br BRA,"FW,MF",Nantes,22,1996,29,14,"1,319",14.7,4,4,8,4,0,0,1,0,4.4,4.4,1.6,6,39,44,82,0.27,0.27,0.55,0.27,0.55,0.3,0.11,0.41,0.3,0.41,Matches,2018-2019
71,John Bostock,tt TRI,MF,Toulouse,26,1992,16,10,984,10.9,0,0,0,0,0,0,1,0,0.2,0.2,0.8,1,5,58,12,0,0,0,0,0,0.02,0.07,0.09,0.02,0.09,Matches,2018-2019
72,Denis Bouanga,ga GAB,"MF,FW",Nîmes,23,1994,35,29,"2,633",29.3,8,2,10,8,0,0,5,0,7.8,7.8,3.2,11,102,47,195,0.27,0.07,0.34,0.27,0.34,0.27,0.11,0.38,0.27,0.38,Matches,2018-2019
73,Zacharie Boucher,fr FRA,GK,Angers,26,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
74,Arnold Bouka Moutou,cg CGO,"DF,FW",Dijon,29,1988,3,0,66,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2018-2019
75,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,24,1994,34,28,"2,425",26.9,6,5,11,4,2,3,5,0,6.5,4.2,2.4,6.6,53,123,167,0.22,0.19,0.41,0.15,0.33,0.24,0.09,0.33,0.16,0.24,Matches,2018-2019
76,Bilal Boutobba,fr FRA,"FW,MF",Montpellier,19,1998,2,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,3,2,0,0,0,0,0,0.31,0.15,0.46,0.31,0.46,Matches,2018-2019
77,Umut Bozok,tr TUR,FW,Nîmes,21,1996,25,14,"1,235",13.7,2,3,5,2,0,2,1,0,4.3,2.7,2,4.7,14,15,74,0.15,0.22,0.36,0.15,0.36,0.31,0.15,0.46,0.2,0.35,Matches,2018-2019
78,Pedro Brazão,pt POR,"MF,FW",Nice,15,2002,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.28,0.28,0,0.28,Matches,2018-2019
79,Anthony Briançon,fr FRA,DF,Nîmes,23,1994,33,33,"2,924",32.5,2,2,4,2,0,0,9,1,3.1,3.1,0.4,3.5,14,75,1,0.06,0.06,0.12,0.06,0.12,0.09,0.01,0.11,0.09,0.11,Matches,2018-2019
80,Jimmy Briand,fr FRA,FW,Bordeaux,32,1985,35,28,"2,495",27.7,7,3,10,6,1,1,1,0,7,6.2,2.9,9.1,26,72,155,0.25,0.11,0.36,0.22,0.32,0.25,0.11,0.36,0.22,0.33,Matches,2018-2019
81,Gianluigi Buffon,it ITA,GK,Paris S-G,40,1978,17,17,"1,530",17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
82,Patrick Burner,mq MTQ,DF,Nice,22,1996,17,15,"1,352",15,0,0,0,0,0,0,3,0,0.2,0.2,1.5,1.8,20,45,49,0,0,0,0,0,0.02,0.1,0.12,0.02,0.12,Matches,2018-2019
83,Ludovic Butelle,fr FRA,GK,Angers,35,1983,36,36,"3,239",36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
84,Rémy Cabella,fr FRA,"MF,FW",Saint-Étienne,28,1990,34,34,"2,997",33.3,8,4,12,7,1,1,5,1,9.9,9.1,5.4,14.5,224,279,270,0.24,0.12,0.36,0.21,0.33,0.3,0.16,0.46,0.27,0.44,Matches,2018-2019
85,Anthony Caci,fr FRA,DF,Strasbourg,21,1997,29,26,"2,298",25.5,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.8,32,94,51,0,0.04,0.04,0,0.04,0.01,0.03,0.03,0.01,0.03,Matches,2018-2019
86,Mathieu Cafaro,fr FRA,"FW,MF",Reims,21,1997,34,24,"2,095",23.3,7,3,10,7,0,0,5,0,3.6,3.6,2.9,6.5,62,79,133,0.3,0.13,0.43,0.3,0.43,0.15,0.13,0.28,0.15,0.28,Matches,2018-2019
87,Yannick Cahuzac,fr FRA,"MF,DF",Toulouse,33,1985,23,15,"1,431",15.9,1,0,1,1,0,0,8,1,0.3,0.3,0.5,0.8,5,38,7,0.06,0,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05,Matches,2018-2019
88,Marc-Aurèle Caillard,fr FRA,GK,Guingamp,24,1994,21,21,"1,890",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
89,Duje Ćaleta-Car,hr CRO,DF,Marseille,21,1996,20,17,"1,547",17.2,0,0,0,0,0,0,1,2,0.8,0.8,0,0.8,13,40,2,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,2018-2019
90,Mahdi Camara,fr FRA,FW,Saint-Étienne,20,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
91,Souleymane Camara,sn SEN,"FW,MF",Montpellier,35,1982,12,0,137,1.5,3,0,3,3,0,0,0,0,0.9,0.9,0.2,1.1,4,5,21,1.97,0,1.97,1.97,1.97,0.59,0.14,0.73,0.59,0.73,Matches,2018-2019
92,Eduardo Camavinga,fr FRA,MF,Rennes,15,2002,7,4,364,4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,9,18,6,0,0,0,0,0,0.02,0.07,0.09,0.02,0.09,Matches,2018-2019
93,Pierrick Capelle,fr FRA,"DF,MF",Angers,31,1987,26,21,"1,842",20.5,3,3,6,3,0,0,2,0,2.7,2.7,3.3,6.1,45,74,74,0.15,0.15,0.29,0.15,0.29,0.13,0.16,0.3,0.13,0.3,Matches,2018-2019
94,Yoan Cardinale,fr FRA,GK,Nice,24,1994,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
95,Diego Carlos,br BRA,DF,Nantes,25,1993,35,35,"3,148",35,1,0,1,1,0,0,8,0,2,2,0.5,2.4,20,138,9,0.03,0,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,Matches,2018-2019
96,Louis Carnot,fr FRA,MF,Guingamp,17,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,2,0,0,0,0,0,0,4.89,4.89,0,4.89,Matches,2018-2019
97,Lionel Carole,fr FRA,"DF,FW",Strasbourg,27,1991,23,20,"1,727",19.2,0,3,3,0,0,0,2,0,0.5,0.5,1.6,2.1,53,97,99,0,0.16,0.16,0,0.16,0.02,0.08,0.11,0.02,0.11,Matches,2018-2019
98,Moreto Cassamã,gw GNB,MF,Reims,20,1998,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,Matches,2018-2019
99,Edinson Cavani,uy URU,FW,Paris S-G,31,1987,21,20,"1,671",18.6,18,5,23,14,4,5,1,0,14.5,10.6,3.6,14.1,16,16,122,0.97,0.27,1.24,0.75,1.02,0.78,0.19,0.97,0.57,0.76,Matches,2018-2019
100,Zeki Çelik,tr TUR,DF,Lille,21,1997,34,34,"2,971",33,1,5,6,1,0,0,5,1,1.1,1.1,2.7,3.9,58,117,181,0.03,0.15,0.18,0.03,0.18,0.03,0.08,0.12,0.03,0.12,Matches,2018-2019
101,Nacer Chadli,be BEL,"MF,DF",Monaco,28,1989,16,9,691,7.7,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,21,26,51,0,0,0,0,0,0.01,0.08,0.09,0.01,0.09,Matches,2018-2019
102,Fouad Chafik,ma MAR,DF,Dijon,31,1986,21,21,"1,847",20.5,0,2,2,0,0,0,2,0,0.3,0.3,1.9,2.2,48,75,68,0,0.1,0.1,0,0.1,0.01,0.09,0.11,0.01,0.11,Matches,2018-2019
103,Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,24,1994,19,10,938,10.4,2,0,2,2,0,0,1,0,1.7,1.7,0.8,2.5,20,37,83,0.19,0,0.19,0.19,0.19,0.16,0.08,0.24,0.16,0.24,Matches,2018-2019
104,Xavier Chavalerin,fr FRA,MF,Reims,27,1991,36,36,"3,240",36,2,2,4,2,0,0,8,0,1,1,3.6,4.6,25,148,49,0.06,0.06,0.11,0.06,0.11,0.03,0.1,0.13,0.03,0.13,Matches,2018-2019
105,Pablo Chavarría,ar ARG,FW,Reims,30,1988,30,23,"1,973",21.9,5,3,8,5,0,0,3,0,5.8,5.8,1.6,7.3,28,27,141,0.23,0.14,0.36,0.23,0.36,0.26,0.07,0.33,0.26,0.33,Matches,2018-2019
106,Pape Cheikh Diop,sn SEN,MF,Lyon,20,1997,12,5,454,5,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,4,14,15,0,0,0,0,0,0.08,0.02,0.09,0.08,0.09,Matches,2018-2019
107,Laurent Ciman,be BEL,DF,Dijon,32,1985,9,7,717,8,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,1,39,0,0,0,0,0,0,0.05,0.05,0.1,0.05,0.1,Matches,2018-2019
108,Till Cissokho,fr FRA,DF,Bordeaux,18,2000,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,0,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches,2018-2019
109,Marcus Coco,fr FRA,"FW,MF",Guingamp,22,1996,33,21,"1,840",20.4,1,2,3,1,0,0,3,1,2.8,2.8,1.3,4.1,63,43,186,0.05,0.1,0.15,0.05,0.15,0.14,0.06,0.2,0.14,0.2,Matches,2018-2019
110,Racine Coly,sn SEN,"DF,MF",Nice,22,1995,9,6,503,5.6,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,13,20,27,0,0.18,0.18,0,0.18,0.03,0.05,0.08,0.03,0.08,Matches,2018-2019
111,Daniel Congré,fr FRA,DF,Montpellier,33,1985,37,37,"3,292",36.6,2,2,4,2,0,0,5,1,2.3,2.3,0.8,3.1,22,169,20,0.05,0.05,0.11,0.05,0.11,0.06,0.02,0.09,0.06,0.09,Matches,2018-2019
112,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,31,1987,17,6,671,7.5,1,2,3,1,0,0,0,0,1.6,1.6,1,2.6,9,24,45,0.13,0.27,0.4,0.13,0.4,0.22,0.13,0.35,0.22,0.35,Matches,2018-2019
