Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
72,Martin Braithwaite,dk DEN,FW,Bordeaux,26,1991,14,11,914,10.2,4,3,7,4,0,0,3,0,4,4,2.3,6.3,11,13,56,0.39,0.3,0.69,0.39,0.69,0.39,0.23,0.62,0.39,0.62,Matches,2017-2018
73,Brandon,es ESP,"FW,MF",Rennes,22,1995,11,3,357,4,1,0,1,1,0,0,0,0,0.6,0.6,0.6,1.2,10,6,34,0.25,0,0.25,0.25,0.25,0.15,0.16,0.31,0.15,0.31,Matches,2017-2018
74,Jimmy Briand,fr FRA,FW,Guingamp,31,1985,37,36,"3,209",35.7,11,2,13,8,3,4,4,0,10.5,7.3,2.4,9.7,64,84,226,0.31,0.06,0.36,0.22,0.28,0.29,0.07,0.36,0.21,0.27,Matches,2017-2018
75,Patrick Burner,mq MTQ,DF,Nice,21,1996,13,10,897,10,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,35,44,30,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,Matches,2017-2018
76,Ludovic Butelle,fr FRA,GK,Angers,34,1983,19,19,"1,652",18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
77,Rémy Cabella,fr FRA,"FW,MF",Marseille,27,1990,3,0,64,0.7,1,0,1,1,0,0,0,0,0.7,0.7,0,0.7,9,5,2,1.41,0,1.41,1.41,1.41,0.99,0,0.99,0.99,0.99,Matches,2017-2018
78,Rémy Cabella,fr FRA,"MF,FW",Saint-Étienne,27,1990,26,25,"2,259",25.1,7,6,13,6,1,3,3,0,8.4,6,6,11.9,146,208,193,0.28,0.24,0.52,0.24,0.48,0.33,0.24,0.57,0.24,0.48,Matches,2017-2018
79,Cafú,pt POR,MF,Metz,24,1993,10,8,680,7.6,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,2,31,17,0,0,0,0,0,0.04,0.02,0.07,0.04,0.07,Matches,2017-2018
80,Jonathan Cafu,br BRA,"FW,MF",Bordeaux,26,1991,19,5,633,7,2,1,3,2,0,0,1,0,2,2,0.9,2.9,36,16,75,0.28,0.14,0.43,0.28,0.43,0.29,0.12,0.41,0.29,0.41,Matches,2017-2018
81,Yannick Cahuzac,fr FRA,MF,Toulouse,32,1985,20,18,"1,518",16.9,0,0,0,0,0,0,5,0,0.3,0.3,0.4,0.8,9,47,11,0,0,0,0,0,0.02,0.03,0.05,0.02,0.05,Matches,2017-2018
82,Abdoul Camara,gn GUI,"FW,MF",Guingamp,27,1990,14,12,888,9.9,2,1,3,2,0,0,0,0,1.6,1.6,0.8,2.5,46,24,69,0.2,0.1,0.3,0.2,0.3,0.17,0.08,0.25,0.17,0.25,Matches,2017-2018
83,Souleymane Camara,sn SEN,FW,Montpellier,34,1982,24,8,934,10.4,2,2,4,2,0,1,1,0,3.3,2.5,0.9,3.4,12,21,87,0.19,0.19,0.39,0.19,0.39,0.32,0.09,0.4,0.24,0.33,Matches,2017-2018
84,Pierrick Capelle,fr FRA,MF,Angers,30,1987,28,23,"1,884",20.9,2,1,3,2,0,0,3,0,2.6,2.6,2.1,4.7,59,89,99,0.1,0.05,0.14,0.1,0.14,0.12,0.1,0.23,0.12,0.23,Matches,2017-2018
85,Yoan Cardinale,fr FRA,GK,Nice,23,1994,10,10,900,10,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
86,Diego Carlos,br BRA,DF,Nantes,24,1993,28,27,"2,291",25.5,1,0,1,1,0,0,7,1,1.6,1.6,0.5,2.1,4,67,8,0.04,0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,Matches,2017-2018
87,Guido Carrillo,ar ARG,FW,Monaco,26,1991,15,2,424,4.7,4,0,4,4,0,0,0,0,2.1,2.1,0.1,2.2,1,6,14,0.85,0,0.85,0.85,0.85,0.44,0.03,0.46,0.44,0.46,Matches,2017-2018
88,Thomas Carrique,fr FRA,DF,Bordeaux,18,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches,2017-2018
89,Edinson Cavani,uy URU,FW,Paris S-G,30,1987,32,30,"2,581",28.7,28,6,34,25,3,5,3,0,23.4,19.8,6,25.8,30,43,168,0.98,0.21,1.19,0.87,1.08,0.82,0.21,1.03,0.69,0.9,Matches,2017-2018
90,Fouad Chafik,ma MAR,DF,Dijon,30,1986,23,19,"1,613",17.9,0,2,2,0,0,0,4,0,0.2,0.2,1.8,1.9,32,59,79,0,0.11,0.11,0,0.11,0.01,0.1,0.11,0.01,0.11,Matches,2017-2018
91,Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,23,1994,34,26,"2,137",23.7,11,3,14,11,0,0,3,0,6.6,6.6,2.3,8.9,66,40,175,0.46,0.13,0.59,0.46,0.59,0.28,0.1,0.38,0.28,0.38,Matches,2017-2018
92,Charly Charrier,fr FRA,"MF,FW",Amiens,31,1986,3,1,105,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0,0.5,1,7,16,0,0,0,0,0,0.37,0.03,0.4,0.37,0.4,Matches,2017-2018
93,Pape Cheikh Diop,sn SEN,MF,Lyon,19,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
94,Saliou Ciss,sn SEN,"DF,MF",Angers,27,1989,3,2,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,2017-2018
95,Issa Cissokho,sn SEN,DF,Amiens,32,1985,19,18,"1,630",18.1,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,25,49,26,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
96,Marcus Coco,fr FRA,"FW,MF",Guingamp,21,1996,29,17,"1,587",17.6,2,2,4,2,0,0,5,0,2.3,2.3,2.2,4.5,77,54,156,0.11,0.11,0.23,0.11,0.23,0.13,0.13,0.26,0.13,0.26,Matches,2017-2018
97,Renaud Cohade,fr FRA,MF,Metz,32,1984,38,38,"3,298",36.6,1,3,4,1,0,0,6,0,1.3,1.3,3.5,4.9,70,312,140,0.03,0.08,0.11,0.03,0.11,0.04,0.1,0.13,0.04,0.13,Matches,2017-2018
98,Racine Coly,sn SEN,DF,Nice,21,1995,7,7,617,6.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.1,27,40,34,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
99,Alois Confais,fr FRA,"MF,DF",Troyes,20,1996,15,4,611,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.2,3,27,12,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches,2017-2018
100,Daniel Congré,fr FRA,DF,Montpellier,32,1985,32,29,"2,635",29.3,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.3,14,121,14,0.03,0,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04,Matches,2017-2018
101,Diego Contento,de GER,"DF,MF",Bordeaux,27,1990,3,1,108,1.2,0,1,1,0,0,0,0,0,0,0,0.4,0.4,0,1,0,0,0.83,0.83,0,0.83,0,0.34,0.34,0,0.34,Matches,2017-2018
102,Jérémy Cordoval,gp GLP,DF,Troyes,27,1990,11,10,919,10.2,0,1,1,0,0,0,1,0,0,0,0.5,0.6,17,33,20,0,0.1,0.1,0,0.1,0,0.05,0.06,0,0.06,Matches,2017-2018
103,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,30,1987,18,15,"1,376",15.3,0,2,2,0,0,0,2,0,1.8,1.8,1.8,3.6,30,52,80,0,0.13,0.13,0,0.13,0.12,0.12,0.23,0.12,0.23,Matches,2017-2018
104,Maxwel Cornet,ci CIV,FW,Lyon,20,1996,30,13,"1,272",14.1,4,6,10,4,0,0,1,0,3.1,3,2.4,5.4,62,35,143,0.28,0.42,0.71,0.28,0.71,0.22,0.17,0.39,0.21,0.39,Matches,2017-2018
105,Quentin Cornette,fr FRA,"FW,MF",Amiens,23,1994,12,6,448,5,1,2,3,1,0,0,1,0,0.6,0.6,0.9,1.6,15,20,20,0.2,0.4,0.6,0.2,0.6,0.13,0.18,0.31,0.13,0.31,Matches,2017-2018
106,Nuno da Costa,cv CPV,"FW,MF",Strasbourg,26,1991,26,22,"1,727",19.2,5,2,7,5,0,0,4,1,4.2,4.2,0.6,4.8,47,30,134,0.26,0.1,0.36,0.26,0.36,0.22,0.03,0.25,0.22,0.25,Matches,2017-2018
107,Benoît Costil,fr FRA,GK,Bordeaux,30,1987,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
108,Kalifa Coulibaly,ml MLI,FW,Nantes,25,1991,8,3,341,3.8,1,0,1,1,0,0,0,0,0.3,0.3,0.7,1,8,11,32,0.26,0,0.26,0.26,0.26,0.08,0.17,0.25,0.08,0.25,Matches,2017-2018
109,Lassana Coulibaly,ml MLI,MF,Angers,21,1996,20,8,838,9.3,1,2,3,1,0,0,1,0,1,1,1.2,2.1,24,38,46,0.11,0.21,0.32,0.11,0.32,0.11,0.12,0.23,0.11,0.23,Matches,2017-2018
110,Nicolas Cozza,fr FRA,"DF,MF",Montpellier,18,1999,9,7,578,6.4,1,1,2,1,0,0,2,0,0.2,0.2,0.1,0.3,29,36,24,0.16,0.16,0.31,0.16,0.31,0.03,0.01,0.05,0.03,0.05,Matches,2017-2018
111,Enzo Crivelli,fr FRA,FW,Angers,22,1995,15,12,"1,022",11.4,1,1,2,1,0,0,6,1,2.1,2.1,0.7,2.8,6,19,56,0.09,0.09,0.18,0.09,0.18,0.19,0.06,0.25,0.19,0.25,Matches,2017-2018
