Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
286,Rick Karsdorp,nl NED,DF,Roma,28,1995,18,14,"1,191",13.2,0,2,2,0,0,0,2,0,0.4,0.4,2.2,2.7,12,33,71,0,0.15,0.15,0,0.15,0.03,0.17,0.2,0.03,0.2,Matches,2023-2024
287,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,25,1998,26,18,"1,480",16.4,3,3,6,3,0,0,5,0,2.9,2.9,2.8,5.7,28,78,69,0.18,0.18,0.36,0.18,0.36,0.17,0.17,0.35,0.17,0.35,Matches,2023-2024
288,Michael Kayode,it ITA,DF,Fiorentina,19,2004,26,22,"2,058",22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45,80,102,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07,Matches,2023-2024
289,Moise Kean,it ITA,FW,Juventus,23,2000,19,8,654,7.3,0,0,0,0,0,0,2,0,2.1,2.1,0.7,2.8,12,6,38,0,0,0,0,0,0.28,0.1,0.38,0.28,0.38,Matches,2023-2024
290,Simon Kjær,dk DEN,DF,Milan,34,1989,20,14,"1,171",13,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.3,4,52,0,0,0.08,0.08,0,0.08,0.04,0.06,0.1,0.04,0.1,Matches,2023-2024
291,Davy Klaassen,nl NED,MF,Inter,30,1993,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0,0,0,0,0,0.04,0.09,0.13,0.04,0.13,Matches,2023-2024
292,Sead Kolašinac,ba BIH,DF,Atalanta,30,1993,30,25,"2,178",24.2,1,0,1,1,0,0,4,0,1.3,1.3,1.1,2.4,32,94,30,0.04,0,0.04,0.04,0.04,0.06,0.04,0.1,0.06,0.1,Matches,2023-2024
293,Teun Koopmeiners,nl NED,MF,Atalanta,25,1998,34,29,"2,627",29.2,12,5,17,10,2,2,5,0,6.5,5,5.9,10.9,79,169,190,0.41,0.17,0.58,0.34,0.51,0.22,0.2,0.43,0.17,0.37,Matches,2023-2024
294,Filip Kostić,rs SRB,DF,Juventus,30,1992,29,26,"1,815",20.2,0,4,4,0,0,0,2,0,0.7,0.7,5.4,6.1,64,88,95,0,0.2,0.2,0,0.2,0.03,0.27,0.3,0.03,0.3,Matches,2023-2024
295,Christian Kouamé,ci CIV,FW,Fiorentina,25,1997,23,11,"1,089",12.1,2,1,3,2,0,0,0,0,1.9,1.9,1.8,3.7,12,41,110,0.17,0.08,0.25,0.17,0.25,0.16,0.15,0.31,0.16,0.31,Matches,2023-2024
296,Viktor Kovalenko,ua UKR,MF,Empoli,27,1996,17,4,613,6.8,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,4,20,24,0.15,0.15,0.29,0.15,0.29,0.14,0.12,0.25,0.14,0.25,Matches,2023-2024
297,Rasmus Kristensen,dk DEN,DF,Roma,26,1997,29,19,"1,744",19.4,1,1,2,1,0,0,5,0,0.5,0.5,0.9,1.5,16,40,115,0.05,0.05,0.1,0.05,0.1,0.03,0.05,0.08,0.03,0.08,Matches,2023-2024
298,Thomas Kristensen,dk DEN,DF,Udinese,21,2002,26,23,"2,096",23.3,0,1,1,0,0,0,4,1,1.1,1.1,0.4,1.5,20,47,3,0,0.04,0.04,0,0.04,0.05,0.02,0.06,0.05,0.06,Matches,2023-2024
299,Nikola Krstović,me MNE,FW,Lecce,23,2000,35,30,"2,373",26.4,7,1,8,6,1,3,4,1,11.6,9.2,3,12.3,32,52,126,0.27,0.04,0.3,0.23,0.27,0.44,0.11,0.55,0.35,0.46,Matches,2023-2024
300,Rade Krunić,ba BIH,MF,Milan,29,1993,10,8,687,7.6,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,5,24,3,0,0,0,0,0,0.02,0.07,0.08,0.02,0.08,Matches,2023-2024
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,2023-2024
301,Marash Kumbulla,al ALB,DF,Sassuolo,23,2000,7,3,362,4,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
302,Justin Kumi,it ITA,FW,Sassuolo,19,2004,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
303,Berkan Kutlu,tr TUR,MF,Genoa,25,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,4,5,9,0,0,0,0,0,0.07,0.13,0.2,0.07,0.2,Matches,2023-2024
304,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,22,2001,34,32,"2,737",30.4,11,6,17,11,0,0,8,0,11.1,11.1,6.8,17.9,184,89,266,0.36,0.2,0.56,0.36,0.56,0.37,0.23,0.59,0.36,0.59,Matches,2023-2024
305,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,20,2003,5,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
306,Giorgos Kyriakopoulos,gr GRE,DF,Monza,27,1996,28,20,"1,712",19,0,3,3,0,0,0,3,0,1.2,1.2,1.4,2.6,64,70,94,0,0.16,0.16,0,0.16,0.06,0.07,0.14,0.06,0.14,Matches,2023-2024
307,Gianluca Lapadula,pe PER,FW,Cagliari,33,1990,23,14,"1,205",13.4,3,1,4,2,1,1,3,0,4.8,4.1,1.1,5.1,8,4,63,0.22,0.07,0.3,0.15,0.22,0.36,0.08,0.44,0.3,0.38,Matches,2023-2024
308,Armand Lauriente,fr FRA,FW,Sassuolo,24,1998,37,35,"2,908",32.3,5,4,9,5,0,0,5,0,5.7,5.7,4,9.7,125,99,268,0.15,0.12,0.28,0.15,0.28,0.18,0.12,0.3,0.18,0.3,Matches,2023-2024
309,Valentino Lazaro,at AUT,"DF,MF",Torino,27,1996,35,21,"1,994",22.2,0,4,4,0,0,0,3,0,1.7,1.7,2.9,4.7,53,94,106,0,0.18,0.18,0,0.18,0.08,0.13,0.21,0.08,0.21,Matches,2023-2024
310,Darko Lazović,rs SRB,"FW,MF",Hellas Verona,32,1990,32,22,"1,928",21.4,3,2,5,2,1,1,0,1,2.8,2,4.4,6.4,43,66,139,0.14,0.09,0.23,0.09,0.19,0.13,0.21,0.34,0.09,0.3,Matches,2023-2024
311,Manuel Lazzari,it ITA,DF,Lazio,29,1993,24,19,"1,671",18.6,0,2,2,0,0,0,4,1,1,1,1.3,2.3,73,62,104,0,0.11,0.11,0,0.11,0.06,0.07,0.13,0.06,0.13,Matches,2023-2024
312,Nicola Leali,it ITA,GK,Genoa,30,1993,3,2,176,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
313,Rafael Leão,pt POR,FW,Milan,24,1999,34,29,"2,512",27.9,9,9,18,9,0,0,5,0,10,10,9.1,19.1,160,117,293,0.32,0.32,0.64,0.32,0.64,0.36,0.32,0.68,0.36,0.68,Matches,2023-2024
314,Jesper Lindstrøm,dk DEN,"FW,MF",Napoli,23,2000,22,2,430,4.8,0,0,0,0,0,0,2,0,0.7,0.7,1,1.7,16,16,34,0,0,0,0,0,0.14,0.22,0.36,0.14,0.36,Matches,2023-2024
315,Karol Linetty,pl POL,MF,Torino,28,1995,28,19,"1,858",20.6,0,0,0,0,0,0,12,0,0.5,0.5,0.8,1.4,31,87,25,0,0,0,0,0,0.02,0.04,0.07,0.02,0.07,Matches,2023-2024
316,Luca Lipani,it ITA,MF,Sassuolo,18,2005,8,5,384,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,20,3,0,0,0,0,0,0.02,0.05,0.07,0.02,0.07,Matches,2023-2024
317,Pol Lirola,es ESP,DF,Frosinone,25,1997,25,18,"1,536",17.1,2,1,3,2,0,0,1,0,1.3,1.3,1.1,2.4,30,65,59,0.12,0.06,0.18,0.12,0.18,0.08,0.06,0.14,0.08,0.14,Matches,2023-2024
318,Marcin Listkowski,pl POL,FW,Lecce,25,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47,0,0.47,0.47,0.47,Matches,2023-2024
319,Diego Llorente,es ESP,DF,Roma,29,1993,29,27,"2,170",24.1,1,1,2,1,0,0,5,0,0.3,0.3,0.6,0.9,20,75,5,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.04,0.01,0.04,Matches,2023-2024
320,Stanislav Lobotka,sk SVK,MF,Napoli,28,1994,38,38,"3,282",36.5,0,1,1,0,0,0,4,0,0.6,0.6,1.3,1.9,29,188,34,0,0.03,0.03,0,0.03,0.02,0.04,0.05,0.02,0.05,Matches,2023-2024
321,Manuel Locatelli,it ITA,MF,Juventus,25,1998,36,34,"3,008",33.4,1,4,5,1,0,0,6,0,1.3,1.3,1.4,2.7,21,232,26,0.03,0.12,0.15,0.03,0.15,0.04,0.04,0.08,0.04,0.08,Matches,2023-2024
322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27,1996,29,26,"2,068",23,6,1,7,6,0,0,5,0,3.7,3.7,2.4,6.1,73,74,113,0.26,0.04,0.3,0.26,0.3,0.16,0.1,0.26,0.16,0.26,Matches,2023-2024
323,Ademola Lookman,ng NGA,"FW,MF",Atalanta,25,1997,31,22,"1,894",21,11,7,18,11,0,0,4,0,9.1,9.1,5.2,14.3,72,97,222,0.52,0.33,0.86,0.52,0.86,0.43,0.25,0.68,0.43,0.68,Matches,2023-2024
324,Maxime Lopez,fr FRA,MF,Fiorentina,25,1997,19,7,800,8.9,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14,48,11,0,0,0,0,0,0.02,0.06,0.08,0.02,0.08,Matches,2023-2024
325,Maxime Lopez,fr FRA,MF,Sassuolo,25,1997,2,2,140,1.6,0,0,0,0,0,0,0,1,0,0,0.2,0.2,2,18,4,0,0,0,0,0,0,0.11,0.11,0,0.11,Matches,2023-2024
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,2023-2024
326,Matteo Lovato,it ITA,DF,Torino,23,2000,13,6,544,6,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2023-2024
327,Matteo Lovato,it ITA,DF,Salernitana,23,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0,0,0.2,0.2,1,29,1,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,2023-2024
328,Sandi Lovrić,si SVN,MF,Udinese,25,1998,29,21,"1,987",22.1,1,3,4,1,0,0,1,1,3.5,3.5,3.3,6.8,52,80,80,0.05,0.14,0.18,0.05,0.18,0.16,0.15,0.31,0.16,0.31,Matches,2023-2024
329,Lorenzo Lucca,it ITA,FW,Udinese,22,2000,37,30,"2,592",28.8,8,4,12,8,0,0,6,0,7.8,7.8,1.6,9.4,10,18,118,0.28,0.14,0.42,0.28,0.42,0.27,0.06,0.33,0.27,0.33,Matches,2023-2024
330,Jhon Lucumí,co COL,DF,Bologna,25,1998,29,23,"2,217",24.6,0,0,0,0,0,0,1,0,0.8,0.8,0.3,1.1,28,93,4,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2023-2024
331,José Luis Palomino,ar ARG,DF,Atalanta,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
332,Romelu Lukaku,be BEL,FW,Roma,30,1993,32,30,"2,641",29.3,13,3,16,13,0,1,5,1,9.8,9,2.4,11.4,37,37,234,0.44,0.1,0.55,0.44,0.55,0.33,0.08,0.42,0.31,0.39,Matches,2023-2024
333,Karlo Lulić,hr CRO,MF,Frosinone,27,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
334,Sebastiano Luperto,it ITA,DF,Empoli,26,1996,38,38,"3,406",37.8,1,1,2,1,0,0,4,0,1.7,1.7,1,2.7,13,100,13,0.03,0.03,0.05,0.03,0.05,0.04,0.03,0.07,0.04,0.07,Matches,2023-2024
335,Mateus Lusuardi,br BRA,DF,Frosinone,19,2004,4,3,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,2,12,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2023-2024
336,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,21,2002,30,19,"1,946",21.6,4,5,9,4,0,0,5,0,4,4,3.1,7.1,85,21,181,0.18,0.23,0.42,0.18,0.42,0.18,0.14,0.33,0.18,0.33,Matches,2023-2024
337,Charalampos Lykogiannis,gr GRE,DF,Bologna,29,1993,22,10,904,10,2,1,3,2,0,0,2,0,1.3,1.3,1.6,2.9,36,35,41,0.2,0.1,0.3,0.2,0.3,0.13,0.16,0.29,0.13,0.29,Matches,2023-2024
338,Giulio Maggiore,it ITA,MF,Salernitana,25,1998,27,20,"1,800",20,4,2,6,4,0,0,9,1,2.3,2.3,1.1,3.4,8,64,25,0.2,0.1,0.3,0.2,0.3,0.11,0.06,0.17,0.11,0.17,Matches,2023-2024
339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27,1995,33,27,"2,444",27.2,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.8,15,79,10,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches,2023-2024
340,Mike Maignan,fr FRA,GK,Milan,28,1995,29,29,"2,609",29,0,1,1,0,0,0,1,1,0,0,0.3,0.3,0,0,0,0,0.03,0.03,0,0.03,0,0.01,0.01,0,0.01,Matches,2023-2024
341,Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,32,"2,702",30,1,0,1,1,0,0,5,2,0.7,0.7,0.9,1.6,37,137,52,0.03,0,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches,2023-2024
342,Daniel Maldini,it ITA,"MF,FW",Monza,21,2001,11,2,333,3.7,4,1,5,4,0,0,0,0,1.3,1.3,1.2,2.4,15,10,22,1.08,0.27,1.35,1.08,1.35,0.34,0.31,0.65,0.34,0.65,Matches,2023-2024
343,Daniel Maldini,it ITA,"FW,MF",Empoli,21,2001,7,3,263,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,7,10,10,0,0,0,0,0,0.1,0.01,0.12,0.1,0.12,Matches,2023-2024
344,Youssef Maleh,ma MAR,MF,Empoli,24,1998,34,30,"2,602",28.9,0,1,1,0,0,0,11,0,1.6,1.6,2.4,4,17,117,65,0,0.03,0.03,0,0.03,0.05,0.08,0.14,0.05,0.14,Matches,2023-2024
345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30,1993,28,18,"1,544",17.2,4,1,5,4,0,0,7,0,1.1,1.1,0.6,1.6,24,83,31,0.23,0.06,0.29,0.23,0.29,0.06,0.03,0.1,0.06,0.1,Matches,2023-2024
346,Gianluca Mancini,it ITA,DF,Roma,27,1996,36,34,"2,869",31.9,4,1,5,4,0,0,9,0,1.9,1.9,1.1,3,38,139,13,0.13,0.03,0.16,0.13,0.16,0.06,0.04,0.1,0.06,0.1,Matches,2023-2024
347,Marco Mancosu,it ITA,"MF,FW",Cagliari,34,1988,6,3,156,1.7,0,0,0,0,0,1,0,0,1.2,0.5,0.2,0.7,4,8,11,0,0,0,0,0,0.71,0.13,0.85,0.29,0.42,Matches,2023-2024
348,Christos Mandas,gr GRE,GK,Lazio,21,2001,9,8,721,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
349,Rolando Mandragora,it ITA,MF,Fiorentina,26,1997,33,16,"1,588",17.6,3,3,6,3,0,0,5,0,3.5,3.5,1.6,5.2,7,93,32,0.17,0.17,0.34,0.17,0.34,0.2,0.09,0.29,0.2,0.29,Matches,2023-2024
350,Kostas Manolas,gr GRE,DF,Salernitana,32,1991,8,6,488,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,10,2,0,0,0,0,0,0.03,0.01,0.03,0.03,0.03,Matches,2023-2024
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,2023-2024
351,Riccardo Marchizza,it ITA,DF,Frosinone,25,1998,13,13,"1,148",12.8,0,4,4,0,0,0,1,0,0.4,0.4,0.8,1.2,6,36,39,0,0.31,0.31,0,0.31,0.03,0.06,0.1,0.03,0.1,Matches,2023-2024
352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31,1992,31,25,"2,272",25.2,1,0,1,1,0,0,4,0,1.6,1.6,0.3,1.9,32,148,7,0.04,0,0.04,0.04,0.04,0.06,0.01,0.07,0.06,0.07,Matches,2023-2024
353,Pablo Marí,es ESP,DF,Monza,29,1993,34,30,"2,615",29.1,0,0,0,0,0,0,7,0,0.4,0.4,0.3,0.7,2,62,1,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches,2023-2024
354,Mirko Marić,hr CRO,FW,Monza,28,1995,10,1,287,3.2,1,0,1,1,0,0,0,1,0.9,0.9,0.5,1.3,2,4,30,0.31,0,0.31,0.31,0.31,0.27,0.15,0.42,0.27,0.42,Matches,2023-2024
355,Răzvan Marin,ro ROU,MF,Empoli,27,1996,30,20,"1,818",20.2,0,3,3,0,0,0,3,0,1.1,1.1,3,4.1,21,72,24,0,0.15,0.15,0,0.15,0.05,0.15,0.2,0.05,0.2,Matches,2023-2024
356,Agustín Martegani,ar ARG,MF,Salernitana,23,2000,18,6,731,8.1,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,14,28,22,0.12,0,0.12,0.12,0.12,0.07,0.06,0.13,0.07,0.13,Matches,2023-2024
357,Aarón Martín,es ESP,DF,Genoa,26,1997,22,17,"1,376",15.3,0,1,1,0,0,0,4,1,0.2,0.2,1.7,1.9,28,35,72,0,0.07,0.07,0,0.07,0.01,0.11,0.12,0.01,0.12,Matches,2023-2024
358,Tommaso Martinelli,it ITA,GK,Fiorentina,17,2006,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
359,Josep Martinez,es ESP,GK,Genoa,25,1998,36,36,"3,239",36,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
360,Lautaro Martínez,ar ARG,FW,Inter,25,1997,33,31,"2,656",29.5,24,3,27,22,2,3,5,0,17.6,15.3,3.6,18.8,54,80,172,0.81,0.1,0.91,0.75,0.85,0.6,0.12,0.72,0.52,0.64,Matches,2023-2024
361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27,1996,29,26,"2,291",25.5,5,1,6,5,0,0,9,0,2.7,2.7,1.8,4.6,23,177,16,0.2,0.04,0.24,0.2,0.24,0.11,0.07,0.18,0.11,0.18,Matches,2023-2024
362,Adam Marušić,me MNE,DF,Lazio,30,1992,37,37,"3,100",34.4,1,0,1,1,0,0,3,1,0.4,0.4,0.8,1.2,35,118,108,0.03,0,0.03,0.03,0.03,0.01,0.02,0.04,0.01,0.04,Matches,2023-2024
363,Adam Masina,ma MAR,DF,Udinese,29,1994,4,1,64,0.7,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,0,1,3,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches,2023-2024
364,Adam Masina,ma MAR,DF,Torino,29,1994,16,10,"1,024",11.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,42,6,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches,2023-2024
365,Alan Matturro,uy URU,DF,Genoa,18,2004,6,1,106,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,4,1,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches,2023-2024
366,Luca Mazzitelli,it ITA,MF,Frosinone,27,1995,29,26,"2,210",24.6,5,0,5,5,0,0,6,1,2.3,2.3,1.1,3.4,18,167,53,0.2,0,0.2,0.2,0.2,0.09,0.05,0.14,0.09,0.14,Matches,2023-2024
367,Pasquale Mazzocchi,it ITA,DF,Salernitana,28,1995,18,16,"1,272",14.1,0,1,1,0,0,0,4,0,0.3,0.3,1.3,1.6,36,36,62,0,0.07,0.07,0,0.07,0.02,0.09,0.11,0.02,0.11,Matches,2023-2024
368,Pasquale Mazzocchi,it ITA,DF,Napoli,28,1995,10,4,428,4.8,0,1,1,0,0,0,0,1,0.2,0.2,0.2,0.4,13,24,22,0,0.21,0.21,0,0.21,0.03,0.04,0.08,0.03,0.08,Matches,2023-2024
369,Jordi Mboula,es ESP,"FW,MF",Hellas Verona,24,1999,11,5,307,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,10,4,22,0,0.29,0.29,0,0.29,0.06,0.11,0.17,0.06,0.17,Matches,2023-2024
370,Weston McKennie,us USA,"MF,DF",Juventus,24,1998,34,29,"2,594",28.8,0,7,7,0,0,0,6,0,3,3,3.9,6.9,64,92,176,0,0.24,0.24,0,0.24,0.1,0.13,0.24,0.1,0.24,Matches,2023-2024
371,Arthur Melo,br BRA,MF,Fiorentina,26,1996,33,23,"1,986",22.1,2,3,5,1,1,1,2,0,1,0.3,1.7,2,21,133,27,0.09,0.14,0.23,0.05,0.18,0.05,0.08,0.13,0.01,0.09,Matches,2023-2024
372,Leonardo Mendicino,it ITA,MF,Atalanta,17,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
373,Alex Meret,it ITA,GK,Napoli,26,1997,31,31,"2,773",30.8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
374,Junior Messias,br BRA,"MF,DF",Genoa,32,1991,18,13,"1,053",11.7,1,0,1,1,0,0,0,0,1.6,1.6,1.3,2.9,35,29,75,0.09,0,0.09,0.09,0.09,0.14,0.11,0.25,0.14,0.25,Matches,2023-2024
375,Nikola Milenković,rs SRB,DF,Fiorentina,25,1997,34,27,"2,510",27.9,0,0,0,0,0,0,4,0,0.4,0.4,0.7,1.1,8,81,10,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches,2023-2024
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,2023-2024
376,Arkadiusz Milik,pl POL,FW,Juventus,29,1994,32,7,919,10.2,4,1,5,4,0,0,2,1,5.1,5.1,2.6,7.7,12,22,49,0.39,0.1,0.49,0.39,0.49,0.5,0.26,0.75,0.5,0.75,Matches,2023-2024
377,Vanja Milinković-Savić,rs SRB,GK,Torino,26,1997,36,36,"3,240",36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
378,Yerry Mina,co COL,"DF,MF",Fiorentina,28,1994,4,0,44,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,2,1,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches,2023-2024
379,Yerry Mina,co COL,DF,Cagliari,28,1994,14,14,"1,215",13.5,2,0,2,1,1,1,4,0,1.3,0.5,0,0.5,4,23,3,0.15,0,0.15,0.07,0.07,0.1,0,0.1,0.04,0.04,Matches,2023-2024
380,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,27,1995,27,12,"1,176",13.1,3,5,8,3,0,0,1,0,5.4,5.4,4.1,9.5,41,75,122,0.23,0.38,0.61,0.23,0.61,0.41,0.31,0.72,0.41,0.72,Matches,2023-2024
381,Kevin Miranda,it ITA,DF,Sassuolo,20,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
382,Antonio Mirante,it ITA,GK,Milan,40,1983,2,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2023-2024
383,Fabio Miretti,it ITA,MF,Juventus,19,2003,25,16,"1,103",12.3,1,1,2,1,0,0,3,0,1.2,1.2,1.1,2.3,22,43,62,0.08,0.08,0.16,0.08,0.16,0.1,0.09,0.19,0.1,0.19,Matches,2023-2024
384,Filippo Missori,it ITA,DF,Sassuolo,19,2004,8,2,266,3,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,5,8,7,0,0,0,0,0,0.1,0.02,0.11,0.1,0.11,Matches,2023-2024
385,Stefan Mitrović,rs SRB,"FW,MF",Hellas Verona,20,2002,10,4,391,4.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,13,15,24,0,0,0,0,0,0.1,0.02,0.13,0.1,0.13,Matches,2023-2024
386,Henrikh Mkhitaryan,am ARM,MF,Inter,34,1989,36,35,"2,785",30.9,2,8,10,2,0,0,4,0,3.6,3.6,4.5,8.1,92,192,127,0.06,0.26,0.32,0.06,0.32,0.12,0.15,0.26,0.12,0.26,Matches,2023-2024
387,Ilario Monterisi,it ITA,DF,Frosinone,21,2001,24,16,"1,469",16.3,2,2,4,2,0,0,1,0,1.1,1.1,0.4,1.5,4,47,18,0.12,0.12,0.25,0.12,0.25,0.07,0.02,0.09,0.07,0.09,Matches,2023-2024
388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27,1996,37,37,"3,330",37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,0,0,0,0,0,Matches,2023-2024
389,Nikola Moro,hr CRO,MF,Bologna,25,1998,23,10,840,9.3,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,21,58,38,0.11,0,0.11,0.11,0.11,0.08,0.04,0.12,0.08,0.12,Matches,2023-2024
390,Dany Mota,pt POR,"FW,MF",Monza,25,1998,34,24,"2,049",22.8,4,3,7,4,0,0,3,0,3.6,3.6,3,6.5,112,57,152,0.18,0.13,0.31,0.18,0.31,0.16,0.13,0.29,0.16,0.29,Matches,2023-2024
391,Samuele Mulattieri,it ITA,"FW,MF",Sassuolo,22,2000,27,1,462,5.1,0,0,0,0,0,0,1,0,1.6,1.6,0.3,1.9,8,1,38,0,0,0,0,0,0.31,0.05,0.37,0.31,0.37,Matches,2023-2024
392,Luis Muriel,co COL,"FW,MF",Atalanta,32,1991,18,2,409,4.5,2,1,3,2,0,0,0,0,1.5,1.5,1.7,3.3,19,24,57,0.44,0.22,0.66,0.44,0.66,0.34,0.38,0.72,0.34,0.72,Matches,2023-2024
