Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
78,Marco Borriello,it ITA,FW,Cagliari,34,1982,36,30,"2,589",28.8,16,2,18,15,1,2,4,0,0.56,0.07,0.63,0.52,0.59,Matches,2016-2017
79,Ouasim Bouy,nl NED,"DF,MF",Palermo,23,1993,2,0,40,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
80,Cesare Bovo,it ITA,DF,Torino,33,1983,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2016-2017
81,Cesare Bovo,it ITA,DF,Pescara,33,1983,10,9,819,9.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2016-2017
82,Lucas Boyé,ar ARG,FW,Torino,20,1996,30,14,"1,458",16.2,0,3,3,0,0,0,5,0,0,0.19,0.19,0,0.19,Matches,2016-2017
83,Marcelo Brozović,hr CRO,MF,Inter,23,1992,23,20,"1,737",19.3,4,2,6,4,0,0,7,0,0.21,0.1,0.31,0.21,0.31,Matches,2016-2017
84,Gastón Brugman,uy URU,"FW,MF",Pescara,23,1992,27,22,"1,931",21.5,1,1,2,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,Matches,2016-2017
85,Alessandro Bruno,it ITA,MF,Pescara,33,1983,15,10,974,10.8,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2016-2017
86,Marcel Büchel,li LIE,MF,Empoli,25,1991,15,10,818,9.1,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2016-2017
87,Ante Budimir,hr CRO,FW,Sampdoria,25,1991,11,2,313,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
88,Gianluigi Buffon,it ITA,GK,Juventus,38,1978,30,30,"2,655",29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
89,Nicolás Burdisso,ar ARG,DF,Genoa,35,1981,35,35,"3,126",34.7,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches,2016-2017
90,Bryan Cabezas,ec ECU,MF,Atalanta,19,1997,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
91,Rafael Cabral,br BRA,GK,Napoli,26,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
92,Fabrizio Cacciatore,it ITA,DF,Chievo,29,1986,29,29,"2,507",27.9,1,2,3,1,0,0,7,1,0.04,0.07,0.11,0.04,0.11,Matches,2016-2017
93,Davide Calabria,it ITA,"DF,MF",Milan,19,1996,12,11,987,11,0,1,1,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches,2016-2017
94,Mattia Caldara,it ITA,DF,Atalanta,22,1994,30,30,"2,655",29.5,7,0,7,7,0,0,4,0,0.24,0,0.24,0.24,0.24,Matches,2016-2017
95,José Callejón,es ESP,"FW,MF",Napoli,29,1987,37,37,"3,139",34.9,14,13,27,14,0,0,3,1,0.4,0.37,0.77,0.4,0.77,Matches,2016-2017
96,Hugo Campagnaro,ar ARG,DF,Pescara,36,1980,19,18,"1,564",17.4,2,0,2,2,0,0,8,0,0.12,0,0.12,0.12,0.12,Matches,2016-2017
97,Antonio Candreva,it ITA,"DF,FW",Inter,29,1987,38,36,"3,007",33.4,6,10,16,6,0,1,2,0,0.18,0.3,0.48,0.18,0.48,Matches,2016-2017
98,Paolo Cannavaro,it ITA,DF,Sassuolo,35,1981,18,16,"1,425",15.8,1,0,1,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches,2016-2017
99,Leonardo Capezzi,it ITA,MF,Crotone,21,1995,25,18,"1,637",18.2,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches,2016-2017
100,Gianluca Caprari,it ITA,"FW,MF",Pescara,23,1993,35,34,"3,108",34.5,9,4,13,8,1,2,8,0,0.26,0.12,0.38,0.23,0.35,Matches,2016-2017
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2016-2017
101,Marco Capuano,it ITA,DF,Cagliari,24,1991,12,8,771,8.6,1,0,1,1,0,0,2,1,0.12,0,0.12,0.12,0.12,Matches,2016-2017
102,Carlão,br BRA,"DF,MF",Torino,30,1986,4,4,334,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
103,Carlos Carmona,cl CHI,MF,Atalanta,29,1987,2,2,100,1.1,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches,2016-2017
104,Leandro Castán,br BRA,DF,Torino,29,1986,14,13,"1,177",13.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2016-2017
105,Lucas Castro,ar ARG,MF,Chievo,27,1989,33,33,"2,759",30.7,5,6,11,5,0,0,7,1,0.16,0.2,0.36,0.16,0.36,Matches,2016-2017
106,Danilo Cataldi,it ITA,MF,Genoa,21,1994,13,10,931,10.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2016-2017
107,Danilo Cataldi,it ITA,MF,Lazio,21,1994,11,5,662,7.4,1,1,2,1,0,0,3,1,0.14,0.14,0.27,0.14,0.27,Matches,2016-2017
108,Federico Ceccherini,it ITA,DF,Crotone,24,1992,35,35,"3,097",34.4,1,0,1,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches,2016-2017
109,Luca Ceppitelli,it ITA,DF,Cagliari,26,1989,19,19,"1,689",18.8,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2016-2017
110,Alberto Cerri,it ITA,FW,Pescara,20,1996,13,7,697,7.7,2,0,2,2,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches,2016-2017
111,Boštjan Cesar,si SVN,DF,Chievo,34,1982,17,16,"1,436",16,1,0,1,1,0,0,10,1,0.06,0,0.06,0.06,0.06,Matches,2016-2017
112,Giorgio Chiellini,it ITA,DF,Juventus,31,1984,21,20,"1,636",18.2,2,2,4,2,0,0,4,0,0.11,0.11,0.22,0.11,0.22,Matches,2016-2017
113,Federico Chiesa,it ITA,"DF,FW",Fiorentina,18,1997,27,17,"1,492",16.6,3,2,5,3,0,0,5,1,0.18,0.12,0.3,0.18,0.3,Matches,2016-2017
114,Vlad Chiricheș,ro ROU,"DF,MF",Napoli,26,1989,14,13,"1,124",12.5,2,0,2,2,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches,2016-2017
115,Ivaylo Chochev,bg BUL,MF,Palermo,23,1993,30,25,"2,286",25.4,3,3,6,3,0,0,4,0,0.12,0.12,0.24,0.12,0.24,Matches,2016-2017
116,Luca Cigarini,it ITA,MF,Sampdoria,30,1986,4,3,276,3.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2016-2017
117,Thiago Cionek,pl POL,DF,Palermo,30,1986,29,26,"2,326",25.8,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2016-2017
118,Claiton,br BRA,DF,Crotone,31,1984,10,9,704,7.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2016-2017
119,Andrea Coda,it ITA,DF,Pescara,31,1985,13,12,999,11.1,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches,2016-2017
120,Isaac Cofie,gh GHA,MF,Genoa,24,1991,15,11,"1,002",11.1,0,1,1,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches,2016-2017
121,Roberto Colombo,it ITA,GK,Cagliari,40,1975,1,0,81,0.9,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches,2016-2017
122,Andrea Consigli,it ITA,GK,Sassuolo,29,1987,37,37,"3,330",37,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
123,Andrea Conti,it ITA,"DF,MF",Atalanta,22,1994,33,31,"2,663",29.6,8,5,13,8,0,0,12,0,0.27,0.17,0.44,0.27,0.44,Matches,2016-2017
124,Alex Cordaz,it ITA,GK,Crotone,33,1983,36,36,"3,236",36,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches,2016-2017
125,Uroš Ćosić,rs SRB,DF,Empoli,23,1992,14,8,961,10.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2016-2017
126,Andrea Costa,it ITA,"DF,MF",Empoli,30,1986,26,25,"2,083",23.1,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,Matches,2016-2017
127,Filippo Costa,it ITA,"DF,MF",Chievo,21,1995,1,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
128,Angelo da Costa Júnior,br BRA,GK,Bologna,32,1983,18,17,"1,541",17.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
129,Mamadou Coulibaly,sn SEN,MF,Pescara,17,1999,9,6,486,5.4,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2016-2017
130,Luca Crecco,it ITA,"DF,MF",Lazio,20,1995,3,0,56,0.6,1,0,1,1,0,0,0,0,1.61,0,1.61,1.61,1.61,Matches,2016-2017
131,Alessandro Crescenzi,it ITA,DF,Pescara,24,1991,21,14,"1,407",15.6,0,1,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches,2016-2017
132,Lorenzo Crisetig,it ITA,MF,Crotone,23,1993,32,29,"2,538",28.2,0,1,1,0,0,0,13,1,0,0.04,0.04,0,0.04,Matches,2016-2017
133,Bryan Cristante,it ITA,"DF,MF",Atalanta,21,1995,12,7,664,7.4,3,2,5,3,0,0,1,0,0.41,0.27,0.68,0.41,0.68,Matches,2016-2017
134,Bryan Cristante,it ITA,"DF,MF",Pescara,21,1995,16,10,979,10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
135,Sebastián Cristóforo,uy URU,MF,Fiorentina,22,1993,19,7,691,7.7,0,2,2,0,0,0,1,0,0,0.26,0.26,0,0.26,Matches,2016-2017
136,Daniele Croce,it ITA,MF,Empoli,33,1982,35,32,"2,929",32.5,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches,2016-2017
137,Luca Crosta,it ITA,GK,Cagliari,18,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
138,Juan Cuadrado,co COL,"DF,FW",Juventus,28,1988,30,21,"2,096",23.3,2,6,8,2,0,0,8,0,0.09,0.26,0.34,0.09,0.34,Matches,2016-2017
139,Andrés Cubas,py PAR,MF,Pescara,20,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
140,Giuseppe Cuomo,it ITA,DF,Crotone,18,1998,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
141,Patrick Cutrone,it ITA,FW,Milan,18,1998,1,0,6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
142,Marco D'Alessandro,it ITA,"DF,FW",Atalanta,25,1991,24,4,767,8.5,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23,Matches,2016-2017
143,Danilo D'Ambrosio,it ITA,DF,Inter,27,1988,32,32,"2,829",31.4,3,3,6,3,0,0,4,0,0.1,0.1,0.19,0.1,0.19,Matches,2016-2017
144,Dario Dainelli,it ITA,DF,Chievo,37,1979,26,25,"2,191",24.3,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2016-2017
145,Felipe dal Belo,br BRA,DF,Udinese,32,1984,32,31,"2,813",31.3,1,0,1,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches,2016-2017
146,Pietro De Giorgio,it ITA,MF,Crotone,33,1983,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2016-2017
147,Sebastien De Maio,fr FRA,DF,Fiorentina,29,1987,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2016-2017
148,Rodrigo De Paul,ar ARG,"FW,MF",Udinese,22,1994,34,32,"2,337",26,4,1,5,4,0,0,7,1,0.15,0.04,0.19,0.15,0.19,Matches,2016-2017
149,Daniele De Rossi,it ITA,"DF,MF",Roma,33,1983,31,27,"2,341",26,4,4,8,2,2,2,9,0,0.15,0.15,0.31,0.08,0.23,Matches,2016-2017
150,Mattia De Sciglio,it ITA,"DF,MF",Milan,23,1992,25,23,"2,091",23.2,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches,2016-2017
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2016-2017
151,Lorenzo De Silvestri,it ITA,"DF,MF",Torino,28,1988,16,15,"1,254",13.9,1,3,4,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,Matches,2016-2017
152,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,25,1991,29,23,"1,954",21.7,12,2,14,11,1,1,1,0,0.55,0.09,0.64,0.51,0.6,Matches,2016-2017
