Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
231,Marcos Gullón,es ESP,MF,Villarreal,21,1989,1,1,68,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
232,Carlos Gurpegui,es ESP,"DF,MF",Athletic Club,29,1980,31,28,"2,269",25.2,2,0,2,2,0,0,16,0,0.08,0,0.08,0.08,0.08,Matches,2010-2011
233,Jonathan de Guzmán,nl NED,MF,Mallorca,22,1987,33,33,"2,855",31.7,5,5,10,4,1,1,6,1,0.16,0.16,0.32,0.13,0.28,Matches,2010-2011
234,Henrique,br BRA,DF,Racing Sant,23,1986,35,35,"3,078",34.2,2,1,3,2,0,0,8,1,0.06,0.03,0.09,0.06,0.09,Matches,2010-2011
235,Iván Hernández,es ESP,DF,Sporting Gijón,30,1980,25,24,"2,167",24.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
236,Pablo Hernández,es ESP,"FW,MF",Valencia,25,1985,27,20,"1,769",19.7,5,6,11,5,0,0,3,0,0.25,0.31,0.56,0.25,0.56,Matches,2010-2011
237,Ander Herrera,es ESP,MF,Zaragoza,20,1989,33,30,"2,604",28.9,2,2,4,2,0,0,13,2,0.07,0.07,0.14,0.07,0.14,Matches,2010-2011
238,Cristian Hidalgo,es ESP,"FW,MF",Hércules,26,1983,19,2,613,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
239,Gonzalo Higuaín,ar ARG,"FW,MF",Real Madrid,22,1987,17,16,"1,285",14.3,10,5,15,10,0,0,1,0,0.7,0.35,1.05,0.7,1.05,Matches,2010-2011
240,Vicente Iborra,es ESP,MF,Levante,22,1988,16,14,"1,261",14,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches,2010-2011
241,Akihiro Ienaga,jp JPN,"FW,MF",Mallorca,24,1986,14,3,472,5.2,2,0,2,2,0,0,2,0,0.38,0,0.38,0.38,0.38,Matches,2010-2011
242,Diego Ifrán,uy URU,FW,Real Sociedad,23,1987,10,3,332,3.7,2,0,2,2,0,0,2,0,0.54,0,0.54,0.54,0.54,Matches,2010-2011
243,Asier Illarramendi,es ESP,MF,Real Sociedad,20,1990,3,2,190,2.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
244,Andrés Iniesta,es ESP,MF,Barcelona,26,1984,34,32,"2,786",31,8,4,12,8,0,0,1,0,0.26,0.13,0.39,0.26,0.39,Matches,2010-2011
245,Natxo Insa,my MAS,MF,Villarreal,24,1986,1,0,11,0.1,0,0,0,0,0,,0,0,0,0,0,0,0,Matches,2010-2011
246,Gorka Iraizoz,es ESP,GK,Athletic Club,29,1981,37,37,"3,330",37,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
247,Andoni Iraola,es ESP,"DF,MF",Athletic Club,28,1982,37,37,"3,289",36.5,4,6,10,2,2,2,6,0,0.11,0.16,0.27,0.05,0.22,Matches,2010-2011
248,Isco,es ESP,"FW,MF",Valencia,18,1992,4,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
249,Ander Iturraspe,es ESP,MF,Athletic Club,21,1989,17,5,564,6.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
250,Michael Jakobsen,dk DEN,DF,Almería,24,1986,16,14,"1,201",13.3,0,1,1,0,0,0,4,1,0,0.07,0.07,0,0.07,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
251,Jiří Jarošík,cz CZE,"DF,MF",Zaragoza,32,1977,36,36,"3,197",35.5,3,0,3,3,0,0,6,1,0.08,0,0.08,0.08,0.08,Matches,2010-2011
252,Jesús,es ESP,GK,Real Madrid,22,1988,1,0,14,0.2,0,,,0,0,,0,0,0,,,0,,Matches,2010-2011
253,Joaquín,es ESP,"FW,MF",Valencia,29,1981,30,24,"2,069",23,4,6,10,4,0,0,6,0,0.17,0.26,0.43,0.17,0.43,Matches,2010-2011
254,Jonas,br BRA,FW,Valencia,26,1984,13,8,683,7.6,3,4,7,3,0,0,2,0,0.4,0.53,0.92,0.4,0.92,Matches,2010-2011
255,Rafa Jordà,es ESP,FW,Levante,26,1984,17,7,748,8.3,2,0,2,2,0,0,4,0,0.24,0,0.24,0.24,0.24,Matches,2010-2011
256,Joselu,es ESP,FW,Real Madrid,20,1990,1,0,7,0.1,1,,,1,0,,0,0,12.86,,,12.86,,Matches,2010-2011
257,Josetxo,es ESP,DF,Osasuna,33,1977,9,6,583,6.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
258,Juanfran,es ESP,"DF,MF",Osasuna,25,1985,18,18,"1,544",17.2,1,2,3,1,0,0,3,0,0.06,0.12,0.17,0.06,0.17,Matches,2010-2011
259,Juanfran,es ESP,DF,Levante,34,1976,23,22,"1,912",21.2,0,0,0,0,0,0,10,0,0,0,0,0,0,Matches,2010-2011
260,Juanfran,es ESP,"DF,MF",Atlético Madrid,25,1985,15,5,600,6.7,1,2,3,1,0,0,1,0,0.15,0.3,0.45,0.15,0.45,Matches,2010-2011
261,Juanito,es ESP,"DF,MF",Málaga,30,1980,6,5,472,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
262,Juanito,es ESP,"DF,MF",Almería,30,1980,9,5,487,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
263,Juankar,es ESP,"DF,FW",Real Madrid,20,1990,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
264,Juanlu,es ESP,MF,Levante,30,1980,30,28,"2,292",25.5,3,6,9,3,0,0,8,0,0.12,0.24,0.35,0.12,0.35,Matches,2010-2011
265,Juanmi,es ESP,"FW,MF",Málaga,17,1993,17,6,604,6.7,4,2,6,4,0,0,1,0,0.6,0.3,0.89,0.6,0.89,Matches,2010-2011
266,Juanra,es ESP,DF,Hércules,30,1980,14,13,"1,195",13.3,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches,2010-2011
267,Juca,br BRA,MF,La Coruña,30,1979,8,1,221,2.5,0,1,1,0,0,0,0,0,0,0.41,0.41,0,0.41,Matches,2010-2011
268,Kaká,br BRA,"FW,MF",Real Madrid,28,1982,14,11,802,8.9,7,4,11,5,2,2,0,0,0.79,0.45,1.23,0.56,1.01,Matches,2010-2011
269,Carlos Kameni,cm CMR,GK,Espanyol,26,1984,33,33,"2,970",33,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
270,Frédéric Kanouté,ml MLI,FW,Sevilla,32,1977,28,19,"1,891",21,12,3,15,9,3,4,6,0,0.57,0.14,0.71,0.43,0.57,Matches,2010-2011
271,Seydou Keita,ml MLI,MF,Barcelona,30,1980,35,15,"1,558",17.3,3,2,5,3,0,0,2,0,0.17,0.12,0.29,0.17,0.29,Matches,2010-2011
272,Kevin,es ESP,DF,Mallorca,20,1989,19,18,"1,583",17.6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
273,Sami Khedira,de GER,MF,Real Madrid,23,1987,25,20,"1,849",20.5,0,1,1,0,0,0,7,0,0,0.05,0.05,0,0.05,Matches,2010-2011
274,Koke,es ESP,MF,Atlético Madrid,18,1992,17,8,842,9.4,2,0,2,2,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches,2010-2011
275,Arouna Koné,ci CIV,FW,Sevilla,26,1983,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
276,Abdoulay Konko,fr FRA,"DF,MF",Sevilla,26,1984,11,9,813,9,2,0,2,2,0,0,4,1,0.22,0,0.22,0.22,0.22,Matches,2010-2011
277,Bojan Krkić,es ESP,"FW,MF",Barcelona,19,1990,27,9,949,10.5,6,2,8,5,1,1,2,0,0.57,0.19,0.76,0.47,0.66,Matches,2010-2011
278,Alberto de la Bella,es ESP,DF,Real Sociedad,24,1985,30,28,"2,526",28.1,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches,2010-2011
279,Iván de la Peña,es ESP,MF,Espanyol,34,1976,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
280,Mikel Labaka,es ESP,DF,Real Sociedad,29,1980,14,9,926,10.3,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches,2010-2011
281,Mehdi Lacen,dz ALG,MF,Racing Sant,26,1984,33,24,"2,336",26,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches,2010-2011
282,Kevin Lacruz,es ESP,MF,Zaragoza,18,1992,3,2,153,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
283,Ángel Lafita,es ESP,"FW,MF",Zaragoza,25,1984,30,22,"2,041",22.7,4,0,4,4,0,0,4,0,0.18,0,0.18,0.18,0.18,Matches,2010-2011
284,Marcos Landeira,es ESP,MF,Sporting Gijón,23,1987,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
285,Maurizio Lanzaro,it ITA,DF,Zaragoza,28,1982,17,17,"1,375",15.3,1,0,1,1,0,0,8,0,0.07,0,0.07,0.07,0.07,Matches,2010-2011
286,Gorka Larrea,es ESP,MF,Levante,26,1984,6,2,239,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
287,Miguel de las Cuevas,es ESP,MF,Sporting Gijón,24,1986,37,30,"2,469",27.4,6,3,9,6,0,0,5,0,0.22,0.11,0.33,0.22,0.33,Matches,2010-2011
288,Laure,es ESP,DF,La Coruña,25,1985,22,21,"1,891",21,1,0,1,1,0,0,9,1,0.05,0,0.05,0.05,0.05,Matches,2010-2011
289,Dejan Lekić,rs SRB,FW,Osasuna,25,1985,27,5,774,8.6,2,0,2,2,0,0,3,0,0.23,0,0.23,0.23,0.23,Matches,2010-2011
290,Pedro León,es ESP,"FW,MF",Real Madrid,23,1986,6,0,143,1.6,0,1,1,0,0,0,1,0,0,0.63,0.63,0,0.63,Matches,2010-2011
291,Koikili Lertxundi,es ESP,DF,Athletic Club,29,1980,16,16,"1,343",14.9,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches,2010-2011
292,Lillo,es ESP,DF,Almería,21,1989,2,1,116,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
293,Fernando Llorente,es ESP,FW,Athletic Club,25,1985,38,37,"3,163",35.1,18,2,20,18,0,0,4,0,0.51,0.06,0.57,0.51,0.57,Matches,2010-2011
294,Joseba Llorente,es ESP,FW,Real Sociedad,30,1979,18,15,"1,264",14,5,7,12,5,0,0,4,0,0.36,0.5,0.85,0.36,0.85,Matches,2010-2011
295,Adrián Lois,es ESP,MF,Levante,21,1989,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
296,Lolo,es ESP,"DF,MF",Osasuna,25,1984,27,23,"2,037",22.6,2,0,2,2,0,0,7,1,0.09,0,0.09,0.09,0.09,Matches,2010-2011
297,Adrián López,es ESP,FW,La Coruña,22,1988,36,31,"2,647",29.4,8,3,11,6,2,2,2,0,0.27,0.1,0.37,0.2,0.31,Matches,2010-2011
298,Ángel López,es ESP,"DF,MF",Villarreal,29,1981,18,18,"1,594",17.7,0,2,2,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches,2010-2011
299,Antonio López,es ESP,"DF,MF",Atlético Madrid,28,1981,17,15,"1,334",14.8,0,2,2,0,0,0,2,1,0,0.13,0.13,0,0.13,Matches,2010-2011
300,David López,es ESP,MF,Athletic Club,27,1982,28,17,"1,606",17.8,6,6,12,3,3,4,3,0,0.34,0.34,0.67,0.17,0.5,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
301,David López,es ESP,"DF,MF",Espanyol,20,1989,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
302,Diego López,es ESP,GK,Villarreal,28,1981,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
303,Eric López,es ESP,MF,Espanyol,17,1993,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
304,Javi López,es ESP,"DF,MF",Espanyol,24,1986,25,18,"1,656",18.4,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
305,Jorge López,es ESP,MF,Zaragoza,31,1978,27,12,"1,118",12.4,0,1,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches,2010-2011
306,Alberto Lopo,es ESP,DF,La Coruña,30,1980,33,33,"2,894",32.2,2,0,2,2,0,0,15,1,0.06,0,0.06,0.06,0.06,Matches,2010-2011
307,Alberto Lora,es ESP,"DF,MF",Sporting Gijón,23,1987,36,35,"3,172",35.2,0,2,2,0,0,0,8,1,0,0.06,0.06,0,0.06,Matches,2010-2011
308,Filipe Luís,br BRA,DF,Atlético Madrid,24,1985,27,23,"2,068",23,1,2,3,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches,2010-2011
309,José Luis Martí,es ESP,MF,Mallorca,35,1975,34,33,"2,801",31.1,0,2,2,0,0,0,9,0,0,0.06,0.06,0,0.06,Matches,2010-2011
310,Antonio Luna,es ESP,DF,Almería,19,1991,13,13,"1,167",13,0,1,1,0,0,0,4,1,0,0.08,0.08,0,0.08,Matches,2010-2011
311,Antonio Luna,es ESP,DF,Sevilla,19,1991,2,2,169,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
312,Albert Luque,es ESP,"FW,MF",Málaga,32,1978,3,0,80,0.9,0,1,1,0,0,0,1,0,0,1.13,1.13,0,1.13,Matches,2010-2011
313,Julián Luque Conde,es ESP,"FW,MF",Racing Sant,18,1992,7,1,226,2.5,0,1,1,0,0,0,0,0,0,0.4,0.4,0,0.4,Matches,2010-2011
314,Germán Lux,ar ARG,GK,Mallorca,28,1982,4,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
315,Modeste M'bami,cm CMR,MF,Almería,27,1982,30,28,"2,476",27.5,1,1,2,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,Matches,2010-2011
316,Hedwiges Maduro,nl NED,"DF,MF",Valencia,25,1985,18,17,"1,476",16.4,1,0,1,1,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches,2010-2011
317,Mané,es ESP,"DF,MF",Getafe,28,1981,31,30,"2,611",29,0,1,1,0,0,0,7,0,0,0.03,0.03,0,0.03,Matches,2010-2011
318,Manu,es ESP,GK,La Coruña,24,1986,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
319,José Manuel Jurado,es ESP,MF,Atlético Madrid,24,1986,1,1,76,0.8,1,0,1,1,0,0,0,0,1.18,0,1.18,1.18,1.18,Matches,2010-2011
320,Juan Manuel Ortiz,es ESP,"DF,MF",Almería,28,1982,26,24,"2,126",23.6,1,1,2,1,0,0,12,0,0.04,0.04,0.08,0.04,0.08,Matches,2010-2011
321,José Manuel Pinto,es ESP,GK,Barcelona,34,1975,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
322,Iván Marcano,es ESP,DF,Getafe,23,1987,29,26,"2,458",27.3,1,0,1,1,0,0,10,1,0.04,0,0.04,0.04,0.04,Matches,2010-2011
323,Marcelo,br BRA,"DF,MF",Real Madrid,22,1988,32,31,"2,741",30.5,3,4,7,3,0,0,7,0,0.1,0.13,0.23,0.1,0.23,Matches,2010-2011
324,Carlos Marchena,es ESP,"DF,MF",Villarreal,31,1979,28,27,"2,345",26.1,1,0,1,1,0,0,11,1,0.04,0,0.04,0.04,0.04,Matches,2010-2011
325,Nélson Marcos,pt POR,DF,Osasuna,27,1983,29,25,"2,262",25.1,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
326,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,21,1989,13,3,540,6,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
327,Enzo Maresca,it ITA,MF,Málaga,30,1980,20,9,715,7.9,2,2,4,2,0,0,2,0,0.25,0.25,0.5,0.25,0.5,Matches,2010-2011
328,Mario,es ESP,DF,Getafe,28,1982,3,3,225,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
329,Javi Márquez,es ESP,MF,Espanyol,24,1986,29,26,"2,216",24.6,2,2,4,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,Matches,2010-2011
330,Carlos Martínez,es ESP,DF,Real Sociedad,24,1986,25,25,"2,205",24.5,0,2,2,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches,2010-2011
331,Igor Martínez,es ESP,"FW,MF",Athletic Club,21,1989,8,5,358,4,0,2,2,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches,2010-2011
332,Javi Martínez,es ESP,"DF,MF",Athletic Club,21,1988,35,35,"2,974",33,4,2,6,4,0,0,11,0,0.12,0.06,0.18,0.12,0.18,Matches,2010-2011
333,Javier Mascherano,ar ARG,"DF,MF",Barcelona,26,1984,27,18,"1,542",17.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2010-2011
334,Juan Mata,es ESP,"FW,MF",Valencia,22,1988,33,31,"2,567",28.5,8,11,19,7,1,1,3,0,0.28,0.39,0.67,0.25,0.63,Matches,2010-2011
335,Sergio Matabuena,es ESP,MF,Sporting Gijón,31,1979,4,3,252,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
336,Jérémy Mathieu,fr FRA,DF,Valencia,26,1983,29,27,"2,198",24.4,1,3,4,1,0,0,4,0,0.04,0.12,0.16,0.04,0.16,Matches,2010-2011
337,Javier Matilla,es ESP,MF,Villarreal,21,1988,11,3,361,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
338,Maxwell,br BRA,DF,Barcelona,28,1981,25,19,"1,820",20.2,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches,2010-2011
339,Gary Medel,cl CHI,"DF,MF",Sevilla,22,1987,15,15,"1,292",14.4,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches,2010-2011
340,Tomás Mejías,es ESP,GK,Real Madrid,21,1989,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
341,Tiago Mendes,pt POR,MF,Atlético Madrid,29,1981,31,28,"2,381",26.5,4,3,7,4,0,0,10,0,0.15,0.11,0.26,0.15,0.26,Matches,2010-2011
342,Guillermo Méndez,es ESP,FW,Sporting Gijón,18,1992,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
343,Fran Mérida,es ESP,MF,Atlético Madrid,20,1990,17,6,660,7.3,0,2,2,0,0,0,3,0,0,0.27,0.27,0,0.27,Matches,2010-2011
344,Lionel Messi,ar ARG,"FW,MF",Barcelona,23,1987,33,31,"2,858",31.8,31,19,50,27,4,4,3,0,0.98,0.6,1.57,0.85,1.45,Matches,2010-2011
345,Míchel,es ESP,MF,La Coruña,22,1988,8,7,441,4.9,0,1,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches,2010-2011
346,Michel,br BRA,DF,Almería,20,1990,31,30,"2,646",29.4,0,1,1,0,0,0,6,0,0,0.03,0.03,0,0.03,Matches,2010-2011
347,Miku,ve VEN,FW,Getafe,24,1985,31,24,"2,188",24.3,7,2,9,6,1,1,6,0,0.29,0.08,0.37,0.25,0.33,Matches,2010-2011
348,Gabriel Milito,ar ARG,DF,Barcelona,29,1980,10,8,645,7.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
349,Manu Molina,es ESP,MF,Espanyol,18,1991,7,1,189,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
350,Nacho Monreal,es ESP,DF,Osasuna,24,1986,31,31,"2,754",30.6,1,1,2,1,0,0,8,1,0.03,0.03,0.07,0.03,0.07,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
351,Miguel Monteiro,pt POR,DF,Valencia,30,1980,24,20,"1,827",20.3,0,2,2,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches,2010-2011
352,Jefferson Montero,ec ECU,"FW,MF",Villarreal,20,1989,9,0,145,1.6,1,1,2,1,0,0,0,0,0.62,0.62,1.24,0.62,1.24,Matches,2010-2011
353,Jefferson Montero,ec ECU,"FW,MF",Levante,20,1989,11,4,534,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
354,Martín Montoya,es ESP,DF,Barcelona,19,1991,2,1,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
355,Luis Morán,es ESP,MF,Sporting Gijón,23,1987,15,6,614,6.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
356,Álvaro Morata,es ESP,FW,Real Madrid,17,1992,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
357,Claudio Morel Rodríguez,py PAR,DF,La Coruña,32,1978,15,14,"1,245",13.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
358,Pedro Mosquera,es ESP,MF,Getafe,22,1988,14,4,448,5,0,1,1,0,0,0,4,1,0,0.2,0.2,0,0.2,Matches,2010-2011
359,Patrick Mtiliga,dk DEN,DF,Málaga,29,1981,19,17,"1,553",17.3,0,1,1,0,0,0,4,0,0,0.06,0.06,0,0.06,Matches,2010-2011
360,Iker Muniain,es ESP,"FW,MF",Athletic Club,17,1992,35,30,"2,564",28.5,5,2,7,5,0,0,6,0,0.18,0.07,0.25,0.18,0.25,Matches,2010-2011
361,Pedro Munitis,es ESP,FW,Racing Sant,35,1975,36,33,"2,830",31.4,1,4,5,1,0,0,9,1,0.03,0.13,0.16,0.03,0.16,Matches,2010-2011
362,Juan Muñiz,es ESP,MF,Sporting Gijón,18,1992,1,0,26,0.3,0,,,0,0,,0,0,0,,,0,,Matches,2010-2011
363,Gustavo Munúa,uy URU,GK,Levante,32,1978,20,20,"1,800",20,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2010-2011
364,Mateo Musacchio,ar ARG,DF,Villarreal,19,1990,31,27,"2,387",26.5,0,1,1,0,0,0,9,1,0,0.04,0.04,0,0.04,Matches,2010-2011
365,Guirane N'Daw,sn SEN,"DF,MF",Zaragoza,26,1984,9,3,267,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
366,Nacho,es ESP,DF,Real Madrid,20,1990,2,2,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
367,Xisco Nadal,es ESP,"FW,MF",Levante,24,1986,25,12,"1,180",13.1,0,2,2,0,0,0,1,2,0,0.15,0.15,0,0.15,Matches,2010-2011
368,Ariel Nahuelpán,ar ARG,FW,Racing Sant,22,1987,30,15,"1,376",15.3,3,0,3,3,0,1,2,0,0.2,0,0.2,0.2,0.2,Matches,2010-2011
369,Nano,es ESP,DF,Levante,30,1980,32,28,"2,570",28.6,2,1,3,2,0,0,9,0,0.07,0.04,0.11,0.07,0.11,Matches,2010-2011
370,David Navarro,es ESP,DF,Valencia,30,1980,17,16,"1,285",14.3,1,0,1,1,0,0,8,1,0.07,0,0.07,0.07,0.07,Matches,2010-2011
371,Fernando Navarro,es ESP,DF,Sevilla,28,1982,30,30,"2,563",28.5,0,0,0,0,0,0,9,2,0,0,0,0,0,Matches,2010-2011
372,Jesús Navas,es ESP,"DF,FW",Sevilla,24,1985,15,15,"1,348",15,1,4,5,1,0,0,3,0,0.07,0.27,0.33,0.07,0.33,Matches,2010-2011
373,Álvaro Negredo,es ESP,FW,Sevilla,24,1985,38,29,"2,608",29,20,6,26,16,4,5,4,0,0.69,0.21,0.9,0.55,0.76,Matches,2010-2011
374,Javad Nekounam,ir IRN,MF,Osasuna,29,1980,26,26,"2,220",24.7,6,1,7,1,5,5,10,0,0.24,0.04,0.28,0.04,0.08,Matches,2010-2011
375,Nilmar,br BRA,FW,Villarreal,26,1984,31,27,"2,359",26.2,10,2,12,10,0,0,3,0,0.38,0.08,0.46,0.38,0.46,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
376,Braulio Nóbrega,es ESP,FW,Zaragoza,24,1985,27,12,"1,351",15,3,3,6,3,0,0,5,0,0.2,0.2,0.4,0.2,0.4,Matches,2010-2011
377,Alberto Noguera,es ESP,MF,Atlético Madrid,20,1989,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
378,Nolito,es ESP,"FW,MF",Barcelona,23,1986,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
379,Lassad Nouioui,tn TUN,FW,La Coruña,24,1986,33,16,"1,454",16.2,5,1,6,5,0,0,3,0,0.31,0.06,0.37,0.31,0.37,Matches,2010-2011
380,Nacho Novo,es ESP,FW,Sporting Gijón,31,1979,31,15,"1,542",17.1,4,0,4,4,0,0,5,0,0.23,0,0.23,0.23,0.23,Matches,2010-2011
381,Emilio Nsue,gq EQG,"DF,FW",Mallorca,20,1989,38,34,"2,950",32.8,4,2,6,4,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches,2010-2011
382,José Nunes,pt POR,DF,Mallorca,33,1977,34,34,"2,992",33.2,1,0,1,1,0,0,7,1,0.03,0,0.03,0.03,0.03,Matches,2010-2011
383,Ivan Obradović,rs SRB,DF,Zaragoza,22,1988,20,19,"1,565",17.4,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
384,Aitor Ocio,es ESP,DF,Athletic Club,33,1976,4,3,279,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
385,Knut Olav Rindarøy,no NOR,DF,La Coruña,25,1985,4,3,243,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
386,Kiko Olivas,es ESP,DF,Villarreal,21,1988,4,2,183,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
387,Weligton Oliveira,br BRA,DF,Málaga,30,1979,31,31,"2,790",31,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,2010-2011
388,Pablo Orbaiz,es ESP,MF,Athletic Club,31,1979,26,18,"1,672",18.6,1,2,3,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,Matches,2010-2011
389,Joan Oriol,es ESP,DF,Villarreal,23,1986,6,1,142,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
