Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
156,Fallou Diagne,sn SEN,DF,Rennes,24,1989,15,13,"1,173",13,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches,2014-2015
157,Drissa Diakité,ml MLI,"DF,MF",Bastia,29,1985,22,22,"1,816",20.2,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches,2014-2015
158,Abdou Diallo,sn SEN,DF,Monaco,18,1996,5,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
159,Mustapha Diallo,sn SEN,"FW,MF",Guingamp,28,1986,32,20,"1,811",20.1,1,1,2,1,0,0,7,1,0.05,0.05,0.1,0.05,0.1,Matches,2014-2015
160,Sadio Diallo,gn GUI,"FW,MF",Lorient,23,1990,9,4,307,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
161,Souleymane Diawara,sn SEN,DF,Nice,35,1978,14,12,"1,071",11.9,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2014-2015
162,Étienne Didot,fr FRA,MF,Toulouse,31,1983,20,16,"1,269",14.1,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches,2014-2015
163,Diego,br BRA,"DF,MF",Reims,26,1988,31,28,"2,368",26.3,4,8,12,4,0,0,3,0,0.15,0.3,0.46,0.15,0.46,Matches,2014-2015
164,Didier Digard,fr FRA,MF,Nice,28,1986,14,9,851,9.5,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches,2014-2015
165,Lucas Digne,fr FRA,"DF,MF",Paris S-G,21,1993,15,14,"1,271",14.1,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches,2014-2015
166,Ismaël Diomandé,ci CIV,MF,Saint-Étienne,21,1992,20,12,"1,090",12.1,0,0,0,0,0,0,8,2,0,0,0,0,0,Matches,2014-2015
167,Nabil Dirar,ma MAR,"DF,MF",Monaco,28,1986,27,13,"1,276",14.2,2,2,4,2,0,0,3,1,0.14,0.14,0.28,0.14,0.28,Matches,2014-2015
168,Brice Dja Djédjé,ci CIV,"DF,MF",Marseille,23,1990,33,33,"2,670",29.7,0,4,4,0,0,0,6,0,0,0.13,0.13,0,0.13,Matches,2014-2015
169,Koffi Djidji,ci CIV,DF,Nantes,21,1992,5,4,361,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
170,David Djigla,bj BEN,"FW,MF",Bordeaux,18,1995,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
171,Alexander Djiku,gh GHA,"DF,MF",Bastia,19,1994,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
172,Papy Djilobodji,sn SEN,DF,Nantes,25,1988,31,30,"2,716",30.2,0,0,0,0,0,0,11,0,0,0,0,0,0,Matches,2014-2015
173,Laurent Dos Santos,fr FRA,"DF,MF",Guingamp,20,1993,10,5,511,5.7,0,1,1,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches,2014-2015
174,Nicolas Douchez,fr FRA,GK,Paris S-G,34,1980,5,4,418,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
175,Abdoulaye Doucouré,ml MLI,"FW,MF",Rennes,21,1993,35,31,"2,746",30.5,3,5,8,3,0,0,5,0,0.1,0.16,0.26,0.1,0.26,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
176,Cheick Doukouré,ci CIV,MF,Metz,21,1992,20,12,"1,173",13,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
177,Tongo Doumbia,ml MLI,MF,Toulouse,24,1989,24,22,"2,011",22.3,3,1,4,3,0,0,4,0,0.13,0.04,0.18,0.13,0.18,Matches,2014-2015
178,Ladislas Douniama,cg CGO,FW,Guingamp,28,1986,9,0,129,1.4,1,0,1,1,0,0,0,0,0.7,0,0.7,0.7,0.7,Matches,2014-2015
179,Leo Dubois,fr FRA,"DF,MF",Nantes,19,1994,2,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
180,Mathieu Duhamel,fr FRA,FW,Evian,30,1984,11,11,883,9.8,4,0,4,4,0,0,1,0,0.41,0,0.41,0.41,0.41,Matches,2014-2015
181,Mathieu Duhamel,fr FRA,FW,Caen,30,1984,19,15,"1,340",14.9,6,0,6,4,2,2,0,0,0.4,0,0.4,0.27,0.27,Matches,2014-2015
182,Maxime Dupé,fr FRA,GK,Nantes,21,1993,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
183,Elderson Echiéjilé,ng NGA,DF,Monaco,26,1988,12,10,888,9.9,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches,2014-2015
184,Bruno Ecuele Manga,ga GAB,DF,Lorient,26,1988,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
185,Carlos Eduardo,br BRA,MF,Nice,24,1989,30,29,"2,316",25.7,10,4,14,10,0,0,2,1,0.39,0.16,0.54,0.39,0.54,Matches,2014-2015
186,Vincent Enyeama,ng NGA,GK,Lille,31,1982,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
187,Mevlüt Erdinç,tr TUR,FW,Saint-Étienne,27,1987,26,20,"1,599",17.8,8,1,9,7,1,2,1,0,0.45,0.06,0.51,0.39,0.45,Matches,2014-2015
188,Valentin Eysseric,fr FRA,"FW,MF",Nice,22,1992,36,24,"2,310",25.7,2,4,6,1,1,1,5,0,0.08,0.16,0.23,0.04,0.19,Matches,2014-2015
189,Fabinho,br BRA,"DF,MF",Monaco,20,1993,36,35,"3,168",35.2,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches,2014-2015
190,Radamel Falcao,co COL,FW,Monaco,28,1986,3,1,129,1.4,2,0,2,1,1,1,0,0,1.4,0,1.4,0.7,0.7,Matches,2014-2015
191,Alioun Fall,fr FRA,DF,Evian,23,1990,8,3,371,4.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
192,Rod Fanni,fr FRA,DF,Marseille,32,1981,27,24,"2,247",25,2,2,4,2,0,0,2,1,0.08,0.08,0.16,0.08,0.16,Matches,2014-2015
193,Julien Faubert,fr FRA,"DF,FW",Bordeaux,30,1983,13,11,969,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
194,Nabil Fekir,fr FRA,"FW,MF",Lyon,21,1993,34,34,"2,757",30.6,13,9,22,13,0,1,8,0,0.42,0.29,0.72,0.42,0.72,Matches,2014-2015
195,Julien Féret,fr FRA,MF,Caen,32,1982,37,33,"2,920",32.4,5,5,10,3,2,2,3,0,0.15,0.15,0.31,0.09,0.25,Matches,2014-2015
196,Gelson Fernandes,ch SUI,MF,Rennes,27,1986,33,32,"2,787",31,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches,2014-2015
197,Jordan Ferri,fr FRA,MF,Lyon,22,1992,35,30,"2,605",28.9,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches,2014-2015
198,Gueïda Fofana,fr FRA,"DF,MF",Lyon,23,1991,2,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
199,Mohamed Fofana,ml MLI,DF,Reims,29,1985,13,10,"1,092",12.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2014-2015
200,Odaïr Fortes,cv CPV,"FW,MF",Reims,27,1987,33,24,"2,184",24.3,2,3,5,2,0,0,1,0,0.08,0.12,0.21,0.08,0.21,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
201,Patrick Fradj,fr FRA,DF,Lens,22,1992,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
202,Michael Frey,ch SUI,FW,Lille,20,1994,15,7,712,7.9,2,0,2,2,0,0,2,0,0.25,0,0.25,0.25,0.25,Matches,2014-2015
203,Marvin Gakpa,fr FRA,"FW,MF",Lorient,20,1993,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
204,Serge Gakpé,tg TOG,"FW,MF",Nantes,27,1987,33,25,"2,213",24.6,3,2,5,3,0,1,5,0,0.12,0.08,0.2,0.12,0.2,Matches,2014-2015
205,Idrissa Gana Gueye,sn SEN,MF,Lille,24,1989,32,30,"2,735",30.4,4,2,6,4,0,0,4,0,0.13,0.07,0.2,0.13,0.2,Matches,2014-2015
206,Cyriack Garel,fr FRA,GK,Reims,18,1996,1,0,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
207,Lamine Gassama,sn SEN,DF,Lorient,24,1989,31,31,"2,696",30,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches,2014-2015
208,Jean-Philippe Gbamin,ci CIV,"DF,MF",Lens,18,1995,33,29,"2,718",30.2,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches,2014-2015
209,Romain Genevois,ht HAI,DF,Nice,26,1987,34,34,"2,938",32.6,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,2014-2015
210,Valère Germain,fr FRA,"FW,MF",Monaco,24,1990,29,9,837,9.3,4,1,5,4,0,0,0,0,0.43,0.11,0.54,0.43,0.54,Matches,2014-2015
211,Rachid Ghezzal,dz ALG,"FW,MF",Lyon,22,1992,18,6,593,6.6,0,2,2,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches,2014-2015
212,André-Pierre Gignac,fr FRA,"FW,MF",Marseille,28,1985,38,36,"3,077",34.2,21,2,23,19,2,3,3,0,0.61,0.06,0.67,0.56,0.61,Matches,2014-2015
213,Guillaume Gillet,be BEL,"DF,MF",Bastia,30,1984,38,37,"3,351",37.2,2,2,4,2,0,0,6,0,0.05,0.05,0.11,0.05,0.11,Matches,2014-2015
214,Thibault Giresse,fr FRA,MF,Guingamp,33,1981,32,26,"2,076",23.1,2,1,3,2,0,0,2,0,0.09,0.04,0.13,0.09,0.13,Matches,2014-2015
215,Dylan Gissi,ch SUI,"DF,MF",Montpellier,23,1991,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
216,Gaël Givet,fr FRA,DF,Evian,32,1981,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
217,Christopher Glombard,fr FRA,"DF,MF",Reims,25,1989,11,3,358,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
218,Kévin Gomis,gw GNB,DF,Nice,25,1989,16,11,"1,196",13.3,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches,2014-2015
219,Rémi Gomis,sn SEN,MF,Nantes,30,1984,20,15,"1,259",14,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2014-2015
220,Maxime Gonalons,fr FRA,MF,Lyon,25,1989,35,35,"3,135",34.8,1,2,3,0,1,2,6,0,0.03,0.06,0.09,0,0.06,Matches,2014-2015
221,Yoann Gourcuff,fr FRA,MF,Lyon,28,1986,17,8,775,8.6,3,4,7,3,0,0,1,0,0.35,0.46,0.81,0.35,0.81,Matches,2014-2015
222,Max Gradel,ci CIV,"FW,MF",Saint-Étienne,26,1987,31,23,"2,195",24.4,17,3,20,13,4,5,6,0,0.7,0.12,0.82,0.53,0.66,Matches,2014-2015
223,Clément Grenier,fr FRA,MF,Lyon,23,1991,6,4,361,4,1,2,3,1,0,0,0,0,0.25,0.5,0.75,0.25,0.75,Matches,2014-2015
224,Dragoș Grigore,ro ROU,DF,Toulouse,27,1986,27,25,"2,210",24.6,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches,2014-2015
225,Kamil Grosicki,pl POL,"FW,MF",Rennes,26,1988,19,9,837,9.3,0,3,3,0,0,0,0,0,0,0.32,0.32,0,0.32,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
226,Raphaël Guerreiro,pt POR,"DF,MF",Lorient,20,1993,34,33,"2,778",30.9,7,3,10,7,0,0,1,0,0.23,0.1,0.32,0.23,0.32,Matches,2014-2015
227,Moussa Gueye,sn SEN,FW,Metz,25,1989,3,0,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
228,Frederic Guilbert,fr FRA,"DF,MF",Bordeaux,19,1994,3,1,170,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
229,Baptiste Guillaume,be BEL,FW,Lens,19,1995,27,15,"1,503",16.7,2,1,3,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,Matches,2014-2015
230,Habib Habibou,cf CTA,FW,Rennes,27,1987,26,8,"1,029",11.4,3,1,4,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,Matches,2014-2015
231,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,27,1987,26,23,"1,963",21.8,3,8,11,3,0,0,5,0,0.14,0.37,0.5,0.14,0.5,Matches,2014-2015
232,Jesper Hansen,dk DEN,GK,Evian,29,1985,15,15,"1,350",15,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
233,Kian Hansen,dk DEN,"DF,MF",Nantes,25,1989,29,28,"2,411",26.8,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,Matches,2014-2015
234,Mouez Hassen,tn TUN,GK,Nice,19,1995,30,30,"2,700",30,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
235,Pedro Henrique,br BRA,"FW,MF",Rennes,24,1990,34,21,"1,798",20,2,4,6,2,0,0,7,0,0.1,0.2,0.3,0.1,0.3,Matches,2014-2015
236,Vitorino Hilton,br BRA,DF,Montpellier,36,1977,37,37,"3,330",37,3,0,3,3,0,0,3,1,0.08,0,0.08,0.08,0.08,Matches,2014-2015
237,Franck Honorat,fr FRA,"FW,MF",Nice,17,1996,5,1,112,1.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
238,Philipp Hosiner,at AUT,FW,Rennes,25,1989,12,3,293,3.3,0,1,1,0,0,0,1,0,0,0.31,0.31,0,0.31,Matches,2014-2015
239,Lyes Houri,fr FRA,MF,Bastia,18,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
240,Niklas Hult,se SWE,"DF,MF",Nice,24,1990,30,20,"1,914",21.3,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches,2014-2015
241,Didier Ibrahim Ndong,ga GAB,"DF,MF",Lorient,20,1994,12,9,829,9.2,0,1,1,0,0,0,5,1,0,0.11,0.11,0,0.11,Matches,2014-2015
242,Zlatan Ibrahimović,se SWE,FW,Paris S-G,32,1981,24,23,"2,002",22.2,19,6,25,11,8,9,3,0,0.85,0.27,1.12,0.49,0.76,Matches,2014-2015
243,Jānis Ikaunieks,lv LVA,"FW,MF",Metz,19,1995,4,2,165,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
244,Jules Iloki,fr FRA,MF,Nantes,22,1992,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
245,Tiago Ilori,pt POR,DF,Bordeaux,21,1993,12,12,"1,016",11.3,1,0,1,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches,2014-2015
246,Giannelli Imbula,cd COD,MF,Marseille,21,1992,37,37,"3,174",35.3,3,2,5,3,0,0,6,1,0.09,0.06,0.14,0.09,0.14,Matches,2014-2015
247,Emmanuel Imorou,bj BEN,DF,Caen,25,1988,30,30,"2,643",29.4,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2014-2015
248,Lars Jacobsen,dk DEN,DF,Guingamp,34,1979,25,24,"2,144",23.8,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches,2014-2015
249,Alharbi El Jadeyaoui,ma MAR,MF,Lens,27,1986,26,13,"1,356",15.1,3,0,3,3,0,1,5,0,0.2,0,0.2,0.2,0.2,Matches,2014-2015
250,Christophe Jallet,fr FRA,DF,Lyon,30,1983,32,32,"2,880",32,1,3,4,1,0,0,6,0,0.03,0.09,0.12,0.03,0.12,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
251,Benjamin Jeannot,fr FRA,FW,Lorient,22,1992,31,25,"2,222",24.7,7,3,10,6,1,1,0,0,0.28,0.12,0.41,0.24,0.36,Matches,2014-2015
252,Yann Jouffre,fr FRA,MF,Lorient,30,1984,18,12,"1,100",12.2,0,1,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches,2014-2015
253,Geoffrey Jourdren,fr FRA,GK,Montpellier,28,1986,29,29,"2,610",29,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
254,Jesper Juelsgård,dk DEN,DF,Evian,25,1989,11,10,874,9.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
255,Ažbe Jug,si SVN,GK,Bordeaux,22,1992,2,1,169,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
256,Younès Kaabouni,fr FRA,MF,Bordeaux,19,1995,12,2,404,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
257,Salomon Kalou,ci CIV,"FW,MF",Lille,28,1985,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
258,François Kamano,gn GUI,"FW,MF",Bastia,18,1996,23,19,"1,485",16.5,4,3,7,4,0,0,5,1,0.24,0.18,0.42,0.24,0.42,Matches,2014-2015
259,Aboubakar Kamara,mr MTN,FW,Monaco,19,1995,2,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
260,Jean-Armel Kana-Biyik,cm CMR,DF,Toulouse,25,1989,13,13,"1,075",11.9,1,0,1,1,0,0,0,1,0.08,0,0.08,0.08,0.08,Matches,2014-2015
261,Ahmed Kantari,ma MAR,DF,Lens,29,1985,31,31,"2,764",30.7,1,0,1,0,1,1,6,0,0.03,0,0.03,0,0,Matches,2014-2015
262,N'Golo Kanté,fr FRA,MF,Caen,23,1991,37,36,"3,183",35.4,2,5,7,2,0,0,4,1,0.06,0.14,0.2,0.06,0.2,Matches,2014-2015
263,Abdelhamid El Kaoutari,ma MAR,DF,Montpellier,24,1990,37,37,"3,330",37,0,1,1,0,0,0,3,0,0,0.03,0.03,0,0.03,Matches,2014-2015
264,Benjamin Karamoko,ml MLI,DF,Saint-Étienne,19,1995,2,1,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
265,Ahmed Kashi,dz ALG,MF,Metz,25,1988,19,15,"1,356",15.1,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches,2014-2015
266,Abdoulaye Keita,ml MLI,MF,Bastia,20,1994,5,2,192,2.1,0,1,1,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches,2014-2015
267,Christophe Kerbrat,fr FRA,"DF,MF",Guingamp,27,1986,32,27,"2,408",26.8,0,0,0,0,0,0,2,2,0,0,0,0,0,Matches,2014-2015
268,Wahbi Khazri,tn TUN,"FW,MF",Bordeaux,23,1991,32,29,"2,362",26.2,9,5,14,7,2,2,8,0,0.34,0.19,0.53,0.27,0.46,Matches,2014-2015
269,Isaac Kiese Thelin,se SWE,FW,Bordeaux,22,1992,15,12,"1,031",11.5,1,3,4,1,0,0,2,0,0.09,0.26,0.35,0.09,0.35,Matches,2014-2015
270,Presnel Kimpembe,fr FRA,DF,Paris S-G,18,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
271,Simon Kjær,dk DEN,DF,Lille,25,1989,31,31,"2,706",30.1,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches,2014-2015
272,Bengali-Fodé Koita,gn GUI,"FW,MF",Caen,23,1990,29,22,"1,842",20.5,3,2,5,2,1,1,1,0,0.15,0.1,0.24,0.1,0.2,Matches,2014-2015
273,Geoffrey Kondogbia,cf CTA,"DF,MF",Monaco,21,1993,23,22,"1,908",21.2,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches,2014-2015
274,Bakary Koné,bf BFA,DF,Lyon,26,1988,17,14,"1,292",14.4,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches,2014-2015
275,Djakaridja Koné,bf BFA,MF,Evian,28,1986,26,22,"1,919",21.3,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
276,Famoussa Koné,ml MLI,FW,Bastia,20,1994,4,2,253,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
277,Lamine Koné,ci CIV,DF,Lorient,25,1989,30,30,"2,699",30,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,2014-2015
278,Anders Konradsen,no NOR,MF,Rennes,24,1990,19,10,"1,072",11.9,2,0,2,2,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches,2014-2015
279,Kévin Koubemba,cg CGO,FW,Lille,21,1993,8,5,561,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
280,Vincent Koziello,fr FRA,MF,Nice,18,1995,7,3,286,3.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2014-2015
281,Sergey Krivets,by BLR,MF,Metz,28,1986,22,15,"1,313",14.6,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,2014-2015
282,Layvin Kurzawa,fr FRA,DF,Monaco,21,1992,27,25,"2,205",24.5,0,4,4,0,0,1,1,0,0,0.16,0.16,0,0.16,Matches,2014-2015
283,Grejohn Kyei,fr FRA,FW,Reims,18,1995,3,0,62,0.7,1,0,1,1,0,0,1,0,1.45,0,1.45,1.45,1.45,Matches,2014-2015
284,Alexandre Lacazette,fr FRA,FW,Lyon,23,1991,33,33,"2,842",31.6,27,6,33,19,8,9,6,0,0.86,0.19,1.05,0.6,0.79,Matches,2014-2015
285,Loïck Landre,fr FRA,DF,Lens,22,1992,26,26,"2,241",24.9,0,0,0,0,0,0,6,2,0,0,0,0,0,Matches,2014-2015
286,Sami Larabi,fr FRA,DF,Toulouse,18,1996,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
287,Paul Lasne,fr FRA,MF,Montpellier,25,1989,31,21,"1,757",19.5,2,1,3,2,0,0,1,0,0.1,0.05,0.15,0.1,0.15,Matches,2014-2015
288,Wesley Lautoa,nc NCL,"DF,MF",Lorient,26,1987,26,26,"2,308",25.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2014-2015
289,Ezequiel Lavezzi,ar ARG,"FW,MF",Paris S-G,29,1985,31,19,"1,654",18.4,8,2,10,8,0,0,2,0,0.44,0.11,0.54,0.44,0.54,Matches,2014-2015
290,Valentin Lavigne,fr FRA,"FW,MF",Lorient,20,1994,15,4,466,5.2,3,1,4,3,0,0,1,0,0.58,0.19,0.77,0.58,0.77,Matches,2014-2015
291,Vincent Le Goff,fr FRA,DF,Lorient,24,1989,28,25,"2,299",25.5,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,2014-2015
292,Jean-Louis Leca,fr FRA,GK,Bastia,28,1985,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
293,Quentin Lecoeuche,fr FRA,"DF,MF",Lens,20,1994,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
294,Benjamin Lecomte,fr FRA,GK,Lorient,23,1991,38,38,"3,416",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2014-2015
295,Kevin Lejeune,fr FRA,"DF,MF",Metz,29,1985,32,27,"2,310",25.7,1,3,4,1,0,1,4,0,0.04,0.12,0.16,0.04,0.16,Matches,2014-2015
296,Reynald Lemaître,fr FRA,"DF,MF",Guingamp,31,1983,15,12,"1,202",13.4,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches,2014-2015
297,Thomas Lemar,fr FRA,MF,Caen,18,1995,25,6,729,8.1,1,4,5,1,0,0,1,0,0.12,0.49,0.62,0.12,0.62,Matches,2014-2015
298,Mario Lemina,ga GAB,"DF,MF",Marseille,20,1993,23,13,"1,260",14,2,0,2,2,0,0,2,1,0.14,0,0.14,0.14,0.14,Matches,2014-2015
299,Jérôme Lemoigne,fr FRA,"FW,MF",Lens,31,1983,31,31,"2,482",27.6,0,1,1,0,0,0,9,1,0,0.04,0.04,0,0.04,Matches,2014-2015
300,Fabien Lemoine,fr FRA,MF,Saint-Étienne,27,1987,35,31,"2,810",31.2,2,4,6,2,0,0,7,0,0.06,0.13,0.19,0.06,0.19,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
301,Ermir Lenjani,al ALB,"DF,FW",Rennes,24,1989,3,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
302,Benjamin Leroy,fr FRA,GK,Evian,25,1989,23,23,"2,070",23,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
303,Dorian Lévêque,fr FRA,DF,Guingamp,24,1989,18,17,"1,441",16,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches,2014-2015
304,Jonathan Ligali,fr FRA,GK,Montpellier,23,1991,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
305,Anthony Lopes,pt POR,GK,Lyon,23,1990,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
306,Rony Lopes,pt POR,"FW,MF",Lille,18,1995,23,18,"1,432",15.9,3,3,6,3,0,0,4,1,0.19,0.19,0.38,0.19,0.38,Matches,2014-2015
307,Jonas Lössl,dk DEN,GK,Guingamp,25,1989,30,30,"2,686",29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
308,José Luis Palomino,ar ARG,DF,Metz,24,1990,24,21,"1,928",21.4,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,Matches,2014-2015
309,David Luiz,br BRA,"DF,MF",Paris S-G,27,1987,28,26,"2,290",25.4,2,0,2,2,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches,2014-2015
310,Cheikh M'Bengue,sn SEN,DF,Rennes,26,1988,32,32,"2,814",31.3,0,1,1,0,0,0,3,0,0,0.03,0.03,0,0.03,Matches,2014-2015
311,Christopher Maboulou,cg CGO,"DF,MF",Bastia,24,1990,20,14,"1,140",12.7,3,0,3,3,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches,2014-2015
