Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
71,Nicolás Castillo,cl CHI,FW,Mainz 05,21,1993,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
72,Gonzalo Castro,de GER,"DF,MF",Leverkusen,27,1987,22,19,"1,783",19.8,2,7,9,2,0,0,4,0,0.1,0.35,0.45,0.1,0.45,Matches,2014-2015
73,Timothy Chandler,us USA,"DF,MF",Eint Frankfurt,24,1990,29,25,"2,337",26,1,1,2,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,Matches,2014-2015
74,Tolcay Ciğerci,,"FW,MF",Hamburger SV,19,1995,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
75,Tolga Ciğerci,tr TUR,MF,Hertha BSC,22,1992,2,0,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
76,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,27,1987,26,26,"2,234",24.8,0,2,2,0,0,0,8,0,0,0.08,0.08,0,0.08,Matches,2014-2015
77,Cléber,br BRA,DF,Hamburger SV,23,1990,12,11,"1,029",11.4,1,0,1,1,0,0,6,1,0.09,0,0.09,0.09,0.09,Matches,2014-2015
78,Christian Clemens,de GER,"FW,MF",Mainz 05,22,1991,9,6,409,4.5,1,0,1,1,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches,2014-2015
79,Christian Clemens,de GER,"FW,MF",Schalke 04,22,1991,8,1,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
80,Mahmoud Dahoud,de GER,MF,Gladbach,18,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
81,Dante,br BRA,DF,Bayern Munich,30,1983,27,21,"2,001",22.2,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2014-2015
82,Vladimír Darida,cz CZE,MF,Freiburg,23,1990,31,27,"2,420",26.9,6,1,7,1,5,6,3,1,0.22,0.04,0.26,0.04,0.07,Matches,2014-2015
83,Kevin De Bruyne,be BEL,"FW,MF",Wolfsburg,23,1991,34,34,"3,047",33.9,10,20,30,10,0,0,3,0,0.3,0.59,0.89,0.3,0.89,Matches,2014-2015
84,Johannes van den Bergh,de GER,"DF,MF",Hertha BSC,27,1986,6,4,379,4.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
85,Rafael van der Vaart,nl NED,MF,Hamburger SV,31,1983,24,22,"1,632",18.1,4,1,5,1,3,3,10,0,0.22,0.06,0.28,0.06,0.11,Matches,2014-2015
86,Deyverson,br BRA,FW,Köln,23,1991,8,4,336,3.7,1,0,1,1,0,0,4,0,0.27,0,0.27,0.27,0.27,Matches,2014-2015
87,Franco Di Santo,ar ARG,FW,Werder Bremen,25,1989,26,26,"2,293",25.5,13,2,15,9,4,5,8,0,0.51,0.08,0.59,0.35,0.43,Matches,2014-2015
88,Júnior Díaz,cr CRC,"DF,MF",Mainz 05,30,1983,19,17,"1,432",15.9,1,1,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches,2014-2015
89,Marcelo Díaz,cl CHI,MF,Hamburger SV,27,1986,6,4,378,4.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
90,Daniel Didavi,de GER,"FW,MF",Stuttgart,24,1990,11,9,738,8.2,4,0,4,4,0,0,3,0,0.49,0,0.49,0.49,0.49,Matches,2014-2015
91,Serey Die,ci CIV,MF,Stuttgart,29,1984,13,12,974,10.8,0,2,2,0,0,0,5,0,0,0.18,0.18,0,0.18,Matches,2014-2015
92,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,24,1989,21,19,"1,629",18.1,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches,2014-2015
93,Constant Djakpa,ci CIV,DF,Eint Frankfurt,27,1986,6,5,437,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
94,Johan Djourou,ch SUI,DF,Hamburger SV,27,1987,32,32,"2,804",31.2,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches,2014-2015
95,Álvaro Domínguez,es ESP,DF,Gladbach,25,1989,24,23,"2,115",23.5,0,3,3,0,0,0,3,0,0,0.13,0.13,0,0.13,Matches,2014-2015
96,Giulio Donati,it ITA,DF,Leverkusen,24,1990,8,4,407,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches,2014-2015
97,Ji Dong-won,kr KOR,"FW,MF",Augsburg,23,1991,12,7,586,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
98,Bas Dost,nl NED,FW,Wolfsburg,25,1989,21,17,"1,525",16.9,16,4,20,16,0,0,1,0,0.94,0.24,1.18,0.94,1.18,Matches,2014-2015
99,Julian Draxler,de GER,"FW,MF",Schalke 04,20,1993,15,8,775,8.6,2,1,3,2,0,0,1,1,0.23,0.12,0.35,0.23,0.35,Matches,2014-2015
100,Josip Drmić,ch SUI,FW,Leverkusen,21,1992,25,5,804,8.9,6,1,7,6,0,0,1,0,0.67,0.11,0.78,0.67,0.78,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
101,Jaroslav Drobný,cz CZE,GK,Hamburger SV,34,1979,23,23,"2,000",22.2,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2014-2015
102,Marvin Ducksch,de GER,FW,Paderborn 07,20,1994,9,1,213,2.4,1,0,1,1,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches,2014-2015
103,Jeremy Dudziak,tn TUN,"DF,MF",Dortmund,18,1995,3,0,63,0.7,0,1,1,0,0,0,0,0,0,1.43,1.43,0,1.43,Matches,2014-2015
104,Erik Durm,de GER,"DF,FW",Dortmund,22,1992,18,18,"1,583",17.6,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches,2014-2015
105,Maximilian Eggestein,de GER,MF,Werder Bremen,17,1996,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
106,Eljero Elia,nl NED,"FW,MF",Werder Bremen,27,1987,9,8,558,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
107,Tarik Elyounoussi,no NOR,"FW,MF",Hoffenheim,26,1988,25,17,"1,484",16.5,4,1,5,4,0,0,1,0,0.24,0.06,0.3,0.24,0.3,Matches,2014-2015
108,Alexander Esswein,de GER,"FW,MF",Augsburg,24,1990,19,10,861,9.6,1,3,4,1,0,0,0,0,0.1,0.31,0.42,0.1,0.42,Matches,2014-2015
109,Ralf Fährmann,de GER,GK,Schalke 04,25,1988,25,25,"2,250",25,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
110,Jefferson Farfán,pe PER,"FW,MF",Schalke 04,29,1984,9,6,564,6.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2014-2015
111,Felipe,br BRA,DF,Hannover 96,27,1987,11,6,586,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
112,Markus Feulner,de GER,MF,Augsburg,32,1982,25,23,"1,967",21.9,1,0,1,1,0,0,7,0,0.05,0,0.05,0.05,0.05,Matches,2014-2015
113,Bård Finne,no NOR,"FW,MF",Köln,19,1995,10,2,246,2.7,1,0,1,1,0,0,0,0,0.37,0,0.37,0.37,0.37,Matches,2014-2015
114,Roberto Firmino,br BRA,"FW,MF",Hoffenheim,22,1991,33,33,"2,909",32.3,7,10,17,7,0,0,5,0,0.22,0.31,0.53,0.22,0.53,Matches,2014-2015
115,Johannes Flum,de GER,MF,Eint Frankfurt,26,1987,7,0,164,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
116,Mike Frantz,de GER,"FW,MF",Freiburg,27,1986,25,14,"1,194",13.3,4,1,5,4,0,0,3,0,0.3,0.08,0.38,0.3,0.38,Matches,2014-2015
117,Sebastian Freis,de GER,"FW,MF",Freiburg,29,1985,7,4,344,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
118,Marvin Friedrich,de GER,DF,Schalke 04,18,1995,5,2,246,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
119,Clemens Fritz,de GER,"DF,MF",Werder Bremen,33,1980,27,26,"2,253",25,0,2,2,0,0,0,6,1,0,0.08,0.08,0,0.08,Matches,2014-2015
120,Lukas Fröde,de GER,"DF,MF",Werder Bremen,19,1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
121,Christian Fuchs,at AUT,"DF,MF",Schalke 04,28,1986,25,20,"1,713",19,2,4,6,2,0,0,3,0,0.11,0.21,0.32,0.11,0.32,Matches,2014-2015
122,Álex Gálvez,es ESP,"DF,MF",Werder Bremen,25,1989,20,18,"1,533",17,1,1,2,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,Matches,2014-2015
123,Santiago García,ar ARG,DF,Werder Bremen,26,1988,24,20,"1,876",20.8,0,3,3,0,0,0,8,0,0,0.14,0.14,0,0.14,Matches,2014-2015
124,Gianluca Gaudino,de GER,MF,Bayern Munich,17,1996,8,4,375,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
125,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,27,1986,26,25,"2,276",25.3,3,1,4,3,0,0,0,0,0.12,0.04,0.16,0.12,0.16,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
126,Johannes Geis,de GER,"DF,MF",Mainz 05,20,1993,34,33,"2,968",33,4,3,7,3,1,1,4,0,0.12,0.09,0.21,0.09,0.18,Matches,2014-2015
127,Christian Gentner,de GER,MF,Stuttgart,28,1985,33,33,"2,938",32.6,5,3,8,5,0,0,6,0,0.15,0.09,0.25,0.15,0.25,Matches,2014-2015
128,Yannick Gerhardt,de GER,"DF,MF",Köln,20,1994,16,9,833,9.3,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches,2014-2015
129,Fabian Giefer,de GER,GK,Schalke 04,24,1990,2,2,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
130,Daniel Ginczek,de GER,FW,Stuttgart,23,1991,18,14,"1,252",13.9,7,2,9,7,0,0,3,0,0.5,0.14,0.65,0.5,0.65,Matches,2014-2015
131,Matthias Ginter,de GER,"DF,MF",Dortmund,20,1994,14,9,843,9.4,0,1,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches,2014-2015
132,Leon Goretzka,de GER,MF,Schalke 04,19,1995,10,3,384,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
