Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
26,Holger Badstuber,de GER,"DF,MF",Stuttgart,28,1989,27,24,"2,173",24.1,2,0,2,2,0,0,2,0,1.2,1.2,0.1,1.3,12,47,1,0.08,0,0.08,0.08,0.08,0.05,0,0.05,0.05,0.05,Matches,2017-2018
27,Daniel Baier,de GER,MF,Augsburg,33,1984,29,29,"2,538",28.2,0,2,2,0,0,0,6,0,0.9,0.9,1.9,2.7,33,197,29,0,0.07,0.07,0,0.07,0.03,0.07,0.1,0.03,0.1,Matches,2017-2018
28,Leon Bailey,jm JAM,"FW,DF",Leverkusen,19,1997,30,25,"2,215",24.6,9,6,15,9,0,0,2,0,8,8,6.7,14.7,111,84,261,0.37,0.24,0.61,0.37,0.61,0.33,0.27,0.6,0.33,0.6,Matches,2017-2018
29,Marvin Bakalorz,de GER,MF,Hannover 96,27,1989,28,23,"2,055",22.8,0,1,1,0,0,0,4,0,1.7,1.7,2.1,3.9,21,72,62,0,0.04,0.04,0,0.04,0.08,0.09,0.17,0.08,0.17,Matches,2017-2018
30,Ridle Baku,de GER,MF,Mainz 05,19,1998,3,3,233,2.6,2,0,2,2,0,0,1,0,0.9,0.9,0.1,1,7,6,7,0.77,0,0.77,0.77,0.77,0.33,0.05,0.38,0.33,0.38,Matches,2017-2018
31,Leon Balogun,ng NGA,DF,Mainz 05,29,1988,14,14,"1,173",13,0,0,0,0,0,0,5,1,0.1,0.1,0,0.1,4,24,1,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2017-2018
32,Philipp Bargfrede,de GER,MF,Werder Bremen,28,1989,27,23,"1,859",20.7,1,1,2,1,0,0,5,0,0.6,0.6,0.8,1.4,17,110,9,0.05,0.05,0.1,0.05,0.1,0.03,0.04,0.07,0.03,0.07,Matches,2017-2018
33,Aymen Barkok,ma MAR,"FW,MF",Eint Frankfurt,19,1998,9,2,314,3.5,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,3,9,19,0,0.29,0.29,0,0.29,0.03,0.13,0.16,0.03,0.16,Matches,2017-2018
34,Fin Bartels,de GER,FW,Werder Bremen,30,1987,14,14,"1,121",12.5,2,3,5,2,0,0,0,0,2.1,2.1,3.3,5.4,33,42,121,0.16,0.24,0.4,0.16,0.4,0.17,0.27,0.44,0.17,0.44,Matches,2017-2018
35,Marc Bartra,es ESP,DF,Dortmund,26,1991,12,9,807,9,2,1,3,2,0,0,1,0,0.2,0.2,1.2,1.4,14,60,7,0.22,0.11,0.33,0.22,0.33,0.02,0.14,0.16,0.02,0.16,Matches,2017-2018
36,Michy Batshuayi,be BEL,FW,Dortmund,23,1993,10,9,839,9.3,7,1,8,7,0,0,2,0,7.3,7.3,0.3,7.5,5,18,50,0.75,0.11,0.86,0.75,0.86,0.78,0.03,0.81,0.78,0.81,Matches,2017-2018
37,Robert Bauer,de GER,"DF,FW",Werder Bremen,22,1995,16,12,956,10.6,0,0,0,0,0,0,4,0,0,0,0.2,0.2,13,39,12,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,2017-2018
38,Oliver Baumann,de GER,GK,Hoffenheim,27,1990,34,34,"3,060",34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
39,Timo Baumgartl,de GER,DF,Stuttgart,21,1996,29,29,"2,610",29,0,0,0,0,0,0,4,0,0.5,0.5,0.3,0.8,7,79,12,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches,2017-2018
40,Julian Baumgartlinger,at AUT,"MF,DF",Leverkusen,29,1988,22,17,"1,393",15.5,1,0,1,1,0,0,3,0,1.2,1.2,0.7,1.9,15,72,25,0.06,0,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12,Matches,2017-2018
41,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,20,1996,7,0,118,1.3,0,0,0,0,0,0,1,0,0,0,0,0,4,4,15,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
42,Riechedly Bazoer,cw CUW,MF,Wolfsburg,20,1996,13,6,592,6.6,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,6,13,14,0,0,0,0,0,0.04,0.04,0.08,0.04,0.08,Matches,2017-2018
43,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,23,1994,30,20,"2,140",23.8,5,2,7,5,0,0,3,0,5.2,5.2,5.5,10.7,75,86,180,0.21,0.08,0.29,0.21,0.29,0.22,0.23,0.45,0.22,0.45,Matches,2017-2018
44,Andreas Beck,de GER,DF,Stuttgart,30,1987,23,22,"1,927",21.4,1,1,2,1,0,0,5,0,0.3,0.3,1.5,1.8,27,77,76,0.05,0.05,0.09,0.05,0.09,0.01,0.07,0.08,0.01,0.08,Matches,2017-2018
45,Ishak Belfodil,dz ALG,FW,Werder Bremen,25,1992,26,13,"1,350",15,4,1,5,4,0,0,1,0,4.7,4.7,2.4,7.1,64,42,155,0.27,0.07,0.33,0.27,0.33,0.31,0.16,0.48,0.31,0.48,Matches,2017-2018
46,Stefan Bell,de GER,DF,Mainz 05,25,1991,25,24,"2,177",24.2,1,0,1,1,0,0,8,0,1.3,1.3,0.9,2.2,13,58,13,0.04,0,0.04,0.04,0.04,0.05,0.04,0.09,0.05,0.09,Matches,2017-2018
47,Karim Bellarabi,de GER,"MF,FW",Leverkusen,27,1990,24,13,"1,146",12.7,1,3,4,1,0,0,2,0,2.9,2.9,4.3,7.3,62,51,155,0.08,0.24,0.31,0.08,0.31,0.23,0.34,0.57,0.23,0.57,Matches,2017-2018
48,Lars Bender,de GER,"DF,MF",Leverkusen,28,1989,21,20,"1,595",17.7,2,4,6,2,0,0,5,0,2.1,2.1,2,4,30,115,84,0.11,0.23,0.34,0.11,0.34,0.12,0.11,0.23,0.12,0.23,Matches,2017-2018
49,Sven Bender,de GER,DF,Leverkusen,28,1989,29,29,"2,345",26.1,2,0,2,2,0,0,0,0,1.5,1.5,0.2,1.7,18,110,4,0.08,0,0.08,0.08,0.08,0.06,0.01,0.06,0.06,0.06,Matches,2017-2018
50,László Bénes,sk SVK,MF,Gladbach,19,1997,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,3,1,0,0,0,0,0,0.06,0.4,0.46,0.06,0.46,Matches,2017-2018
51,Marcel Benger,de GER,MF,Gladbach,19,1998,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
52,Charlison Benschop,cw CUW,"MF,DF",Hannover 96,27,1989,7,2,184,2,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,4,6,11,0.49,0,0.49,0.49,0.49,0.15,0.02,0.17,0.15,0.17,Matches,2017-2018
53,Nabil Bentaleb,dz ALG,MF,Schalke 04,22,1994,16,12,"1,011",11.2,4,3,7,0,4,4,3,1,3.5,0.3,0.6,1,9,43,9,0.36,0.27,0.62,0,0.27,0.31,0.06,0.37,0.03,0.09,Matches,2017-2018
54,Emil Berggreen,dk DEN,FW,Mainz 05,24,1993,14,6,669,7.4,4,2,6,4,0,0,2,0,2,2,0.9,2.8,0,11,41,0.54,0.27,0.81,0.54,0.81,0.26,0.12,0.38,0.26,0.38,Matches,2017-2018
55,Bernardo,br BRA,DF,RB Leipzig,22,1995,18,15,"1,350",15,1,1,2,1,0,0,2,0,0.6,0.6,0.7,1.2,31,71,57,0.07,0.07,0.13,0.07,0.13,0.04,0.04,0.08,0.04,0.08,Matches,2017-2018
56,Juan Bernat,es ESP,"DF,FW",Bayern Munich,24,1993,11,11,888,9.9,0,2,2,0,0,0,1,0,0.3,0.3,1.5,1.8,24,42,102,0,0.2,0.2,0,0.2,0.03,0.15,0.18,0.03,0.18,Matches,2017-2018
57,Ermin Bičakčić,ba BIH,DF,Hoffenheim,27,1990,9,7,548,6.1,0,0,0,0,0,0,4,0,0.5,0.5,0,0.5,5,18,1,0,0,0,0,0,0.08,0.01,0.08,0.08,0.08,Matches,2017-2018
58,Leonardo Bittencourt,de GER,"MF,FW",Köln,23,1993,22,17,"1,613",17.9,5,3,8,5,0,0,4,0,3.2,3.2,2.3,5.5,64,69,170,0.28,0.17,0.45,0.28,0.45,0.18,0.13,0.31,0.18,0.31,Matches,2017-2018
59,Pablo de Blasis,ar ARG,"FW,MF",Mainz 05,29,1988,25,20,"1,652",18.4,5,2,7,2,3,3,2,0,3.7,1.4,2.1,3.5,24,68,132,0.27,0.11,0.38,0.11,0.22,0.2,0.11,0.32,0.07,0.19,Matches,2017-2018
60,Danny Blum,de GER,"MF,DF",Eint Frankfurt,26,1991,2,0,29,0.3,1,0,1,1,0,0,0,0,0.5,0.5,0,0.5,0,1,1,3.1,0,3.1,3.1,3.1,1.65,0,1.65,1.65,1.65,Matches,2017-2018
61,Jérôme Boateng,de GER,DF,Bayern Munich,28,1988,19,19,"1,640",18.2,1,2,3,1,0,0,4,0,1.1,1.1,1.7,2.8,12,127,4,0.05,0.11,0.16,0.05,0.16,0.06,0.09,0.15,0.06,0.15,Matches,2017-2018
62,Kevin-Prince Boateng,gh GHA,"MF,FW",Eint Frankfurt,30,1987,31,27,"2,357",26.2,6,1,7,6,0,0,4,0,4.7,4.7,1.4,6.1,29,143,107,0.23,0.04,0.27,0.23,0.27,0.18,0.05,0.23,0.18,0.23,Matches,2017-2018
63,Raúl Bobadilla,py PAR,"FW,MF",Gladbach,30,1987,13,5,449,5,0,0,0,0,0,0,2,0,1.9,1.9,0.4,2.3,8,6,54,0,0,0,0,0,0.39,0.08,0.47,0.39,0.47,Matches,2017-2018
64,Julian Brandt,de GER,"FW,MF",Leverkusen,21,1996,34,26,"2,326",25.8,9,3,12,9,0,0,0,0,5.2,5.2,5.9,11.1,91,112,260,0.35,0.12,0.46,0.35,0.46,0.2,0.23,0.43,0.2,0.43,Matches,2017-2018
65,Josip Brekalo,hr CRO,FW,Wolfsburg,19,1998,13,10,869,9.7,3,2,5,3,0,0,2,0,1.7,1.6,1.2,2.8,31,32,72,0.31,0.21,0.52,0.31,0.52,0.18,0.14,0.31,0.17,0.31,Matches,2017-2018
66,Josip Brekalo,hr CRO,"MF,FW",Stuttgart,19,1998,14,7,726,8.1,1,1,2,1,0,0,1,0,1.1,1.1,1.2,2.2,29,21,62,0.12,0.12,0.25,0.12,0.25,0.13,0.15,0.28,0.13,0.28,Matches,2017-2018
67,John Brooks,us USA,DF,Wolfsburg,24,1993,9,9,727,8.1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,9,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2017-2018
68,Daniel Brosinski,de GER,"DF,FW",Mainz 05,29,1988,29,28,"2,500",27.8,1,5,6,0,1,1,0,0,2,1.3,3.4,4.6,63,126,143,0.04,0.18,0.22,0,0.18,0.07,0.12,0.19,0.05,0.17,Matches,2017-2018
69,Bruma,pt POR,"MF,FW",RB Leipzig,22,1994,28,16,"1,611",17.9,4,2,6,4,0,0,0,0,2.2,2.2,3.1,5.4,120,90,145,0.22,0.11,0.34,0.22,0.34,0.13,0.18,0.3,0.13,0.3,Matches,2017-2018
70,Jeffrey Bruma,nl NED,DF,Wolfsburg,25,1991,11,11,990,11,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,3,28,1,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
71,Jacob Bruun Larsen,dk DEN,"MF,DF",Stuttgart,18,1998,4,1,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
72,Jacob Bruun Larsen,dk DEN,DF,Dortmund,18,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
73,Onur Bulut,tr TUR,FW,Freiburg,23,1994,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,2,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches,2017-2018
74,Guido Burgstaller,at AUT,FW,Schalke 04,28,1989,32,24,"2,324",25.8,11,4,15,11,0,0,8,0,9.2,9.2,3.4,12.6,53,56,208,0.43,0.15,0.58,0.43,0.58,0.36,0.13,0.49,0.36,0.49,Matches,2017-2018
75,Roman Bürki,ch SUI,GK,Dortmund,26,1990,33,33,"2,969",33,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
76,Dženis Burnić,ba BIH,MF,Stuttgart,19,1998,6,3,305,3.4,0,0,0,0,0,0,3,1,0.3,0.3,0.3,0.5,8,17,12,0,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches,2017-2018
77,Jakub Błaszczykowski,pl POL,"FW,MF",Wolfsburg,31,1985,9,6,520,5.8,1,0,1,1,0,0,0,0,0.1,0.1,0.4,0.6,10,25,55,0.17,0,0.17,0.17,0.17,0.02,0.08,0.1,0.02,0.1,Matches,2017-2018
78,Caiuby,br BRA,FW,Augsburg,29,1988,33,32,"2,855",31.7,5,7,12,5,0,0,8,0,5.1,5.1,4,9.1,66,84,141,0.16,0.22,0.38,0.16,0.38,0.16,0.13,0.29,0.16,0.29,Matches,2017-2018
79,Luca Caldirola,it ITA,DF,Werder Bremen,26,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
80,Daniel Caligiuri,it ITA,"DF,MF",Schalke 04,29,1988,33,32,"2,917",32.4,6,10,16,3,3,3,4,0,4.3,1.9,5.5,7.4,116,143,148,0.19,0.31,0.49,0.09,0.4,0.13,0.17,0.3,0.06,0.23,Matches,2017-2018
81,Ignacio Camacho,es ESP,"MF,DF",Wolfsburg,27,1990,11,11,951,10.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.8,1,47,5,0,0,0,0,0,0.02,0.05,0.07,0.02,0.07,Matches,2017-2018
82,Koen Casteels,be BEL,GK,Wolfsburg,25,1992,34,34,"3,060",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
83,Gonzalo Castro,de GER,MF,Dortmund,30,1987,19,16,"1,206",13.4,0,2,2,0,0,0,3,0,1.2,1.2,3,4.2,17,97,47,0,0.15,0.15,0,0.15,0.09,0.22,0.31,0.09,0.31,Matches,2017-2018
84,Marijan Ćavar,ba BIH,MF,Eint Frankfurt,19,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches,2017-2018
85,Timothy Chandler,us USA,"DF,FW",Eint Frankfurt,27,1990,24,22,"1,892",21,2,4,6,2,0,0,3,0,1.6,1.6,2.6,4.2,47,78,122,0.1,0.19,0.29,0.1,0.29,0.08,0.12,0.2,0.08,0.2,Matches,2017-2018
86,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,30,1987,28,24,"2,183",24.3,0,0,0,0,0,0,2,0,0.2,0.2,0.8,1,14,100,21,0,0,0,0,0,0.01,0.03,0.04,0.01,0.04,Matches,2017-2018
87,Christian Clemens,de GER,"MF,FW",Köln,25,1991,14,6,646,7.2,1,0,1,1,0,0,2,0,1.5,1.5,1.6,3.1,14,20,36,0.14,0,0.14,0.14,0.14,0.21,0.22,0.43,0.21,0.43,Matches,2017-2018
88,Coke,es ESP,MF,Schalke 04,30,1987,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
89,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,21,1996,21,10,"1,153",12.8,3,3,6,3,0,0,0,0,2.2,2.2,3.6,5.8,97,60,202,0.23,0.23,0.47,0.23,0.47,0.18,0.28,0.45,0.18,0.45,Matches,2017-2018
90,Marvin Compper,de GER,DF,RB Leipzig,32,1985,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
91,Jhon Córdoba,co COL,FW,Köln,24,1993,18,9,957,10.6,0,2,2,0,0,0,1,0,4,4,1.1,5.1,27,16,99,0,0.19,0.19,0,0.19,0.37,0.11,0.48,0.37,0.48,Matches,2017-2018
92,Sergio Córdova,ve VEN,"FW,MF",Augsburg,19,1997,26,3,586,6.5,2,1,3,2,0,0,3,0,1.6,1.6,0.7,2.3,13,11,50,0.31,0.15,0.46,0.31,0.46,0.24,0.11,0.35,0.24,0.35,Matches,2017-2018
93,Danny da Costa,de GER,"DF,FW",Eint Frankfurt,24,1993,17,13,"1,202",13.4,1,2,3,1,0,0,1,0,0.8,0.8,1.5,2.4,21,59,89,0.07,0.15,0.22,0.07,0.22,0.06,0.11,0.18,0.06,0.18,Matches,2017-2018
94,Mickaël Cuisance,fr FRA,"MF,FW",Gladbach,17,1999,24,9,"1,207",13.4,0,1,1,0,0,0,2,0,1.9,1.9,2.1,4,27,71,61,0,0.07,0.07,0,0.07,0.14,0.16,0.3,0.14,0.3,Matches,2017-2018
95,Mahmoud Dahoud,de GER,MF,Dortmund,21,1996,23,11,"1,146",12.7,0,4,4,0,0,0,4,0,2.2,2.2,4.2,6.4,36,74,42,0,0.31,0.31,0,0.31,0.17,0.33,0.5,0.17,0.5,Matches,2017-2018
96,Kevin Danso,at AUT,DF,Augsburg,18,1998,16,13,"1,105",12.3,2,0,2,2,0,0,2,0,1.8,1.8,0.4,2.3,9,36,4,0.16,0,0.16,0.16,0.16,0.15,0.03,0.18,0.15,0.18,Matches,2017-2018
97,Palkó Dárdai,hu HUN,"FW,MF",Hertha BSC,18,1999,2,0,27,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
98,Vladimír Darida,cz CZE,MF,Hertha BSC,26,1990,21,18,"1,635",18.2,0,3,3,0,0,0,2,0,1,1,1.9,2.9,33,108,76,0,0.17,0.17,0,0.17,0.06,0.11,0.16,0.06,0.16,Matches,2017-2018
99,Thomas Delaney,dk DEN,MF,Werder Bremen,25,1991,32,31,"2,796",31.1,3,4,7,3,0,0,5,0,3.4,3.4,2.8,6.2,27,145,96,0.1,0.13,0.23,0.1,0.23,0.11,0.09,0.2,0.11,0.2,Matches,2017-2018
100,Kerem Demirbay,de GER,MF,Hoffenheim,24,1993,19,13,"1,211",13.5,2,2,4,1,1,1,3,0,2.2,1.4,2.2,3.6,26,76,43,0.15,0.15,0.3,0.07,0.22,0.16,0.17,0.33,0.1,0.27,Matches,2017-2018
101,Diego Demme,de GER,MF,RB Leipzig,25,1991,30,25,"2,284",25.4,0,3,3,0,0,0,4,0,0.5,0.5,2.2,2.7,60,250,41,0,0.12,0.12,0,0.12,0.02,0.09,0.1,0.02,0.1,Matches,2017-2018
102,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,28,1989,30,22,"1,654",18.4,3,1,4,2,1,1,4,0,3.8,3,1.7,4.7,39,31,132,0.16,0.05,0.22,0.11,0.16,0.21,0.09,0.3,0.16,0.25,Matches,2017-2018
103,Abdou Diallo,sn SEN,DF,Mainz 05,21,1996,27,27,"2,415",26.8,2,1,3,2,0,0,5,0,2.3,2.3,0.2,2.5,30,100,24,0.07,0.04,0.11,0.07,0.11,0.09,0.01,0.09,0.09,0.09,Matches,2017-2018
104,Daniel Didavi,de GER,MF,Wolfsburg,27,1990,30,26,"2,237",24.9,9,5,14,9,0,0,4,0,4.1,4.1,2.6,6.7,54,122,162,0.36,0.2,0.56,0.36,0.56,0.16,0.1,0.27,0.16,0.27,Matches,2017-2018
105,Dennis Diekmeier,de GER,DF,Hamburger SV,27,1989,22,22,"1,868",20.8,0,3,3,0,0,0,4,0,0.6,0.6,2,2.6,47,79,103,0,0.14,0.14,0,0.14,0.03,0.1,0.13,0.03,0.13,Matches,2017-2018
106,Landry Dimata,be BEL,FW,Wolfsburg,19,1997,21,9,902,10,0,1,1,0,0,0,1,1,1.5,1.5,0.3,1.8,15,12,64,0,0.1,0.1,0,0.1,0.15,0.03,0.18,0.15,0.18,Matches,2017-2018
107,Giulio Donati,it ITA,"DF,FW",Mainz 05,27,1990,29,26,"2,284",25.4,0,3,3,0,0,0,3,2,0.3,0.3,1.4,1.8,28,65,80,0,0.12,0.12,0,0.12,0.01,0.06,0.07,0.01,0.07,Matches,2017-2018
108,Ji Dong-won,kr KOR,"FW,MF",Augsburg,26,1991,3,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
109,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,20,1996,18,11,949,10.5,2,2,4,2,0,0,1,0,4.4,4.4,2.2,6.7,60,13,50,0.19,0.19,0.38,0.19,0.38,0.42,0.21,0.63,0.42,0.63,Matches,2017-2018
