Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
506,Ricardo Vaz Tê,pt POR,"FW,MF",West Ham,27,1986,4,3,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
507,Santiago Vergini,ar ARG,DF,Sunderland,25,1988,31,28,"2,620",29.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2014-2015
508,Jan Vertonghen,be BEL,DF,Tottenham,27,1987,32,31,"2,811",31.2,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2014-2015
509,Ron Vlaar,nl NED,DF,Aston Villa,29,1985,20,19,"1,647",18.3,0,1,1,0,0,0,5,1,0,0.05,0.05,0,0.05,Matches,2014-2015
510,Sam Vokes,wls WAL,FW,Burnley,24,1989,15,5,567,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
511,Michel Vorm,nl NED,GK,Tottenham,30,1983,4,3,357,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
512,Haris Vučkić,si SVN,"FW,MF",Newcastle Utd,21,1992,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
513,Theo Walcott,eng ENG,"FW,MF",Arsenal,25,1989,14,4,447,5,5,0,5,5,0,0,0,0,1.01,0,1.01,1.01,1.01,Matches,2014-2015
514,Kyle Walker,eng ENG,"DF,MF",Tottenham,24,1990,15,15,"1,306",14.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2014-2015
515,Ross Wallace,sct SCO,"FW,MF",Burnley,29,1985,15,1,241,2.7,1,0,1,1,0,0,2,0,0.37,0,0.37,0.37,0.37,Matches,2014-2015
516,Jonathan Walters,ie IRL,"FW,MF",Stoke City,30,1983,32,28,"2,419",26.9,8,4,12,8,0,0,5,0,0.3,0.15,0.45,0.3,0.45,Matches,2014-2015
517,Victor Wanyama,ke KEN,MF,Southampton,23,1991,32,26,"2,360",26.2,3,1,4,3,0,0,10,0,0.11,0.04,0.15,0.11,0.15,Matches,2014-2015
518,Joel Ward,eng ENG,"DF,MF",Crystal Palace,24,1989,37,37,"3,330",37,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches,2014-2015
519,Stephen Ward,ie IRL,"DF,FW",Burnley,28,1985,9,7,624,6.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2014-2015
520,James Ward-Prowse,eng ENG,MF,Southampton,19,1994,25,16,"1,477",16.4,1,6,7,0,1,1,0,1,0.06,0.37,0.43,0,0.37,Matches,2014-2015
521,Marcin Wasilewski,pl POL,DF,Leicester City,34,1980,25,22,"1,989",22.1,1,0,1,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches,2014-2015
522,Andreas Weimann,at AUT,"FW,MF",Aston Villa,22,1991,31,20,"1,775",19.7,3,2,5,3,0,0,5,0,0.15,0.1,0.25,0.15,0.25,Matches,2014-2015
523,Danny Welbeck,eng ENG,"FW,MF",Arsenal,23,1990,25,18,"1,663",18.5,4,4,8,4,0,0,3,0,0.22,0.22,0.43,0.22,0.43,Matches,2014-2015
524,Danny Welbeck,eng ENG,"FW,MF",Manchester Utd,23,1990,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
525,Ashley Westwood,eng ENG,MF,Aston Villa,24,1990,27,25,"2,149",23.9,0,1,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches,2014-2015
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2014-2015
526,Glenn Whelan,ie IRL,MF,Stoke City,30,1984,28,26,"2,259",25.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2014-2015
527,Connor Wickham,eng ENG,"FW,MF",Sunderland,21,1993,36,31,"2,768",30.8,5,1,6,5,0,0,8,0,0.16,0.03,0.2,0.16,0.2,Matches,2014-2015
528,Ashley Williams,wls WAL,DF,Swansea City,29,1984,37,37,"3,330",37,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches,2014-2015
529,Jonny Williams,wls WAL,"FW,MF",Crystal Palace,20,1993,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
530,Mike Williamson,eng ENG,DF,Newcastle Utd,30,1983,31,27,"2,420",26.9,1,1,2,1,0,0,9,2,0.04,0.04,0.07,0.04,0.07,Matches,2014-2015
531,Willian,br BRA,"FW,MF",Chelsea,25,1988,36,28,"2,402",26.7,2,3,5,2,0,0,3,0,0.07,0.11,0.19,0.07,0.19,Matches,2014-2015
532,Jack Wilshere,eng ENG,MF,Arsenal,22,1992,14,9,729,8.1,2,1,3,2,0,0,4,0,0.25,0.12,0.37,0.25,0.37,Matches,2014-2015
533,James Wilson,eng ENG,"FW,MF",Manchester Utd,18,1995,13,2,357,4,1,0,1,1,0,0,3,0,0.25,0,0.25,0.25,0.25,Matches,2014-2015
534,Marc Wilson,ie IRL,"DF,MF",Stoke City,26,1987,27,25,"2,123",23.6,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches,2014-2015
535,Andre Wisdom,eng ENG,DF,West Brom,21,1993,24,22,"1,972",21.9,0,1,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches,2014-2015
536,Philipp Wollscheid,de GER,DF,Stoke City,25,1989,12,12,"1,006",11.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2014-2015
537,Chris Wood,nz NZL,FW,Leicester City,22,1991,7,0,114,1.3,1,0,1,1,0,0,0,0,0.79,0,0.79,0.79,0.79,Matches,2014-2015
538,Shaun Wright-Phillips,eng ENG,"FW,MF",QPR,32,1981,4,1,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
539,Claudio Yacob,ar ARG,MF,West Brom,27,1987,20,16,"1,393",15.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches,2014-2015
540,DeAndre Yedlin,us USA,"DF,MF",Tottenham,21,1993,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
541,Maya Yoshida,jp JPN,DF,Southampton,25,1988,22,18,"1,692",18.8,1,1,2,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matches,2014-2015
542,Ashley Young,eng ENG,"DF,FW",Manchester Utd,29,1985,26,23,"2,065",22.9,2,5,7,2,0,0,5,0,0.09,0.22,0.31,0.09,0.31,Matches,2014-2015
543,Pablo Zabaleta,ar ARG,"DF,MF",Manchester City,29,1985,29,29,"2,585",28.7,1,4,5,1,0,0,8,1,0.03,0.14,0.17,0.03,0.17,Matches,2014-2015
544,Wilfried Zaha,ci CIV,"FW,MF",Crystal Palace,21,1992,31,23,"1,977",22,4,2,6,4,0,0,1,0,0.18,0.09,0.27,0.18,0.27,Matches,2014-2015
545,Bobby Zamora,eng ENG,FW,QPR,33,1981,31,19,"1,779",19.8,3,4,7,3,0,0,4,0,0.15,0.2,0.35,0.15,0.35,Matches,2014-2015
546,Mauro Zárate,ar ARG,"FW,MF",West Ham,27,1987,7,5,412,4.6,2,1,3,2,0,0,1,0,0.44,0.22,0.66,0.44,0.66,Matches,2014-2015
547,Mauro Zárate,ar ARG,"FW,MF",QPR,27,1987,4,0,75,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
548,Kurt Zouma,fr FRA,DF,Chelsea,19,1994,15,7,647,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2014-2015
549,Filip Đuričić,rs SRB,"FW,MF",Southampton,22,1992,9,3,329,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2014-2015
