Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
68,Emmanuel Boateng,gh GHA,FW,Levante,21,1996,25,10,"1,276",14.2,6,0,6,6,0,0,5,0,7.1,7.1,1.3,8.4,18,21,64,0.42,0,0.42,0.42,0.42,0.5,0.09,0.59,0.5,0.59,Matches,2017-2018
69,Daniele Bonera,it ITA,DF,Villarreal,36,1981,15,14,"1,190",13.2,0,1,1,0,0,0,4,1,0.1,0.1,0.6,0.7,6,48,0,0,0.08,0.08,0,0.08,0.01,0.05,0.06,0.01,0.06,Matches,2017-2018
70,Celso Borges,cr CRC,MF,La Coruña,29,1988,32,26,"2,300",25.6,3,3,6,3,0,0,4,1,3.4,3.4,2.4,5.8,26,131,72,0.12,0.12,0.23,0.12,0.23,0.13,0.09,0.23,0.13,0.23,Matches,2017-2018
71,Ryad Boudebouz,dz ALG,"MF,FW",Betis,27,1990,27,15,"1,360",15.1,2,3,5,2,0,0,2,0,0.8,0.8,2.5,3.2,47,75,102,0.13,0.2,0.33,0.13,0.33,0.05,0.16,0.21,0.05,0.21,Matches,2017-2018
72,Yassine Bounou,ma MAR,GK,Girona,26,1991,30,30,"2,655",29.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
73,Eneko Bóveda,es ESP,DF,La Coruña,28,1988,8,7,667,7.4,0,0,0,0,0,0,2,0,0,0,0,0,4,14,6,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
74,Eneko Bóveda,es ESP,DF,Athletic Club,28,1988,6,6,522,5.8,0,1,1,0,0,0,1,0,0,0,0.2,0.2,11,18,24,0,0.17,0.17,0,0.17,0,0.03,0.03,0,0.03,Matches,2017-2018
75,Lucas Boyé,ar ARG,"FW,MF",Celta Vigo,21,1996,13,2,276,3.1,0,0,0,0,0,0,2,0,1.1,1.1,0.2,1.3,11,10,30,0,0,0,0,0,0.37,0.06,0.43,0.37,0.43,Matches,2017-2018
76,Darko Brašanac,rs SRB,"MF,FW",Leganés,25,1992,23,13,"1,203",13.4,2,0,2,2,0,0,3,0,1.6,1.6,1,2.5,24,34,37,0.15,0,0.15,0.15,0.15,0.12,0.07,0.19,0.12,0.19,Matches,2017-2018
77,Alberto Bueno,es ESP,"MF,FW",Málaga,29,1988,11,1,226,2.5,0,0,0,0,0,0,0,0,1.1,1.1,0.5,1.6,3,5,19,0,0,0,0,0,0.44,0.19,0.63,0.44,0.63,Matches,2017-2018
78,Burgui,es ESP,"MF,FW",Alavés,23,1993,23,12,"1,034",11.5,1,0,1,1,0,0,1,0,0.7,0.7,1.6,2.3,35,46,75,0.09,0,0.09,0.09,0.09,0.06,0.14,0.2,0.06,0.2,Matches,2017-2018
79,Sergio Busquets,es ESP,MF,Barcelona,29,1988,31,30,"2,593",28.8,1,4,5,1,0,0,8,0,1,1,2,3,15,203,29,0.03,0.14,0.17,0.03,0.17,0.04,0.07,0.1,0.04,0.1,Matches,2017-2018
80,Unai Bustinza,es ESP,DF,Leganés,25,1992,20,18,"1,637",18.2,2,0,2,2,0,0,5,0,2.4,2.4,0.2,2.6,12,37,9,0.11,0,0.11,0.11,0.11,0.13,0.01,0.14,0.13,0.14,Matches,2017-2018
81,Erick Cabaco,uy URU,DF,Levante,22,1995,14,12,"1,040",11.6,0,0,0,0,0,0,5,0,0.6,0.6,0,0.6,4,22,0,0,0,0,0,0,0.05,0,0.06,0.05,0.06,Matches,2017-2018
82,Gustavo Cabral,ar ARG,DF,Celta Vigo,31,1985,26,20,"1,891",21,1,1,2,1,0,0,5,0,0.7,0.7,0.3,1,4,40,2,0.05,0.05,0.1,0.05,0.1,0.03,0.01,0.05,0.03,0.05,Matches,2017-2018
83,Leandro Cabrera,uy URU,DF,Getafe,26,1991,9,8,720,8,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,5,32,4,0,0,0,0,0,0.06,0.03,0.09,0.06,0.09,Matches,2017-2018
84,Cala,es ESP,DF,Getafe,27,1989,20,20,"1,800",20,2,2,4,2,0,0,9,0,1.6,1.6,0.7,2.3,2,42,6,0.1,0.1,0.2,0.1,0.2,0.08,0.04,0.12,0.08,0.12,Matches,2017-2018
85,Carlos Calderón,es ESP,MF,Getafe,22,1995,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
86,Jonathan Calleri,ar ARG,FW,Las Palmas,23,1993,37,34,"3,109",34.5,9,3,12,4,5,5,7,0,13.5,9.6,2.8,12.4,47,64,188,0.26,0.09,0.35,0.12,0.2,0.39,0.08,0.47,0.28,0.36,Matches,2017-2018
87,Víctor Camarasa,es ESP,MF,Betis,23,1994,24,14,"1,252",13.9,1,0,1,1,0,0,1,0,1.4,1.4,1.5,2.9,44,68,51,0.07,0,0.07,0.07,0.07,0.1,0.11,0.21,0.1,0.21,Matches,2017-2018
88,José Campaña,es ESP,MF,Levante,24,1993,35,33,"2,734",30.4,1,4,5,1,0,0,9,1,1.4,1.4,4.7,6.2,84,232,77,0.03,0.13,0.16,0.03,0.16,0.05,0.16,0.2,0.05,0.2,Matches,2017-2018
89,Joel Campbell,cr CRC,"MF,FW",Betis,25,1992,8,2,214,2.4,2,1,3,2,0,0,1,0,1.1,1.1,0.5,1.6,14,16,26,0.84,0.42,1.26,0.84,1.26,0.46,0.22,0.68,0.46,0.68,Matches,2017-2018
90,Sergio Canales,es ESP,"MF,FW",Real Sociedad,26,1991,36,20,"1,928",21.4,4,5,9,4,0,0,4,0,3.4,3.4,6,9.5,79,138,139,0.19,0.23,0.42,0.19,0.42,0.16,0.28,0.44,0.16,0.44,Matches,2017-2018
91,João Cancelo,pt POR,MF,Valencia,23,1994,1,1,90,1,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,12,6,12,0,0,0,0,0,0.3,0.42,0.72,0.3,0.72,Matches,2017-2018
92,Ander Capa,es ESP,DF,Eibar,25,1992,33,25,"2,249",25,0,1,1,0,0,0,4,0,0.2,0.2,1.5,1.8,81,143,122,0,0.04,0.04,0,0.04,0.01,0.06,0.07,0.01,0.07,Matches,2017-2018
93,Lionel Carole,fr FRA,DF,Sevilla,26,1991,6,6,540,6,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,10,24,36,0,0.17,0.17,0,0.17,0.04,0.02,0.06,0.04,0.06,Matches,2017-2018
94,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,23,1993,17,8,901,10,3,4,7,3,0,0,3,0,2.3,2.3,2.6,4.9,56,29,83,0.3,0.4,0.7,0.3,0.7,0.23,0.26,0.49,0.23,0.49,Matches,2017-2018
95,Daniel Carriço,pt POR,DF,Sevilla,28,1988,6,5,460,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,16,2,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches,2017-2018
96,Federico Cartabia,ar ARG,"FW,MF",La Coruña,24,1993,20,16,"1,324",14.7,2,1,3,2,0,0,6,0,1.7,1.7,1.6,3.3,68,78,137,0.14,0.07,0.2,0.14,0.2,0.11,0.11,0.22,0.11,0.22,Matches,2017-2018
97,Dani Carvajal,es ESP,DF,Real Madrid,25,1992,25,25,"2,222",24.7,0,2,2,0,0,0,11,1,1,1,4.2,5.1,69,150,216,0,0.08,0.08,0,0.08,0.04,0.17,0.21,0.04,0.21,Matches,2017-2018
98,Casemiro,br BRA,MF,Real Madrid,25,1992,30,30,"2,595",28.8,5,3,8,5,0,0,8,0,3.3,3.3,2.7,6,24,145,47,0.17,0.1,0.28,0.17,0.28,0.11,0.09,0.21,0.11,0.21,Matches,2017-2018
99,Kiko Casilla,es ESP,GK,Real Madrid,30,1986,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
100,Dani Castellano,es ESP,DF,Las Palmas,29,1987,24,23,"2,025",22.5,0,2,2,0,0,0,5,0,0.1,0.1,0.7,0.8,60,55,61,0,0.09,0.09,0,0.09,0,0.03,0.04,0,0.04,Matches,2017-2018
101,Javi Castellano,es ESP,MF,Las Palmas,29,1987,23,17,"1,566",17.4,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,7,60,10,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2017-2018
102,Samu Castillejo,es ESP,"MF,FW",Villarreal,22,1995,30,25,"2,074",23,6,5,11,6,0,0,4,0,4.5,4.5,4.4,8.9,104,111,150,0.26,0.22,0.48,0.26,0.48,0.2,0.19,0.39,0.2,0.39,Matches,2017-2018
103,Chory Castro,uy URU,"MF,FW",Málaga,32,1984,26,26,"2,061",22.9,4,2,6,3,1,1,5,1,3.4,2.4,2.5,4.9,64,100,114,0.17,0.09,0.26,0.13,0.22,0.15,0.11,0.26,0.11,0.21,Matches,2017-2018
104,Jonny Castro,es ESP,DF,Celta Vigo,23,1994,36,36,"3,202",35.6,2,1,3,2,0,0,10,0,1.8,1.8,1.6,3.4,96,162,131,0.06,0.03,0.08,0.06,0.08,0.05,0.05,0.1,0.05,0.1,Matches,2017-2018
105,Rubén Castro,es ESP,FW,Betis,36,1981,10,3,359,4,1,1,2,0,1,1,0,0,1.8,1.1,0.6,1.7,6,6,12,0.25,0.25,0.5,0,0.25,0.46,0.14,0.6,0.28,0.42,Matches,2017-2018
106,Dani Ceballos,es ESP,MF,Real Madrid,20,1996,12,4,401,4.5,2,0,2,2,0,0,0,0,0.4,0.4,0.2,0.6,13,38,17,0.45,0,0.45,0.45,0.45,0.09,0.04,0.13,0.09,0.13,Matches,2017-2018
107,Emanuel Cecchini,ar ARG,"MF,DF",Málaga,20,1996,2,0,30,0.3,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches,2017-2018
108,Nereo Champagne,ar ARG,GK,Leganés,32,1985,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
109,Charles,br BRA,FW,Eibar,33,1984,30,18,"1,582",17.6,8,1,9,7,1,1,5,1,8.1,7.3,1.7,9,8,32,66,0.46,0.06,0.51,0.4,0.46,0.46,0.09,0.56,0.42,0.51,Matches,2017-2018
110,Chema,es ESP,DF,Levante,25,1992,25,23,"2,017",22.4,1,1,2,1,0,0,7,1,0.5,0.5,0.9,1.4,3,49,3,0.04,0.04,0.09,0.04,0.09,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018
111,Denis Cheryshev,ru RUS,"MF,FW",Villarreal,26,1990,24,9,926,10.3,2,1,3,2,0,0,2,0,5.1,5.1,3.5,8.5,51,38,75,0.19,0.1,0.29,0.19,0.29,0.49,0.34,0.83,0.49,0.83,Matches,2017-2018
112,Leandro Chichizola,ar ARG,GK,Las Palmas,27,1990,27,27,"2,430",27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
113,Chuca,es ESP,MF,Villarreal,20,1997,4,1,88,1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,5,9,0,0,0,0,0,0.09,0.02,0.11,0.09,0.11,Matches,2017-2018
