Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
11,Allan,br BRA,MF,Napoli,28,1991,23,16,"1,280",14.2,2,1,3,2,0,0,3,0,0.5,0.5,1.1,1.6,25,82,53,0.14,0.07,0.21,0.14,0.21,0.04,0.08,0.11,0.04,0.11,Matches,2019-2020
12,Bruno Alves,pt POR,DF,Parma,37,1981,33,31,"2,671",29.7,0,0,0,0,0,0,4,0,1.3,1.3,0.5,1.8,6,99,11,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,Matches,2019-2020
13,Sofyan Amrabat,ma MAR,MF,Hellas Verona,22,1996,34,33,"2,919",32.4,1,1,2,0,1,1,10,2,2,1.3,2.4,3.6,84,199,52,0.03,0.03,0.06,0,0.03,0.06,0.07,0.14,0.04,0.11,Matches,2019-2020
14,Djavan Anderson,sr SUR,"FW,DF",Lazio,24,1995,6,2,167,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,4,0,4,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2019-2020
15,Lorenzo Andrenacci,it ITA,GK,Brescia,24,1995,6,5,531,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
16,Peter Ankersen,dk DEN,DF,Genoa,28,1990,19,11,"1,063",11.8,0,1,1,0,0,0,2,0,0.4,0.4,0.6,1,16,36,65,0,0.08,0.08,0,0.08,0.04,0.05,0.08,0.04,0.08,Matches,2019-2020
17,Cristian Ansaldi,ar ARG,"DF,MF",Torino,32,1986,27,21,"1,768",19.6,4,4,8,4,0,0,9,0,1.9,1.9,3.3,5.2,90,66,124,0.2,0.2,0.41,0.2,0.41,0.09,0.17,0.26,0.09,0.26,Matches,2019-2020
18,Mirko Antonucci,it ITA,"FW,MF",Roma,20,1999,2,0,82,0.9,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,2,1,6,0,0,0,0,0,0.21,0.04,0.25,0.21,0.25,Matches,2019-2020
19,Guilherme Arana,br BRA,DF,Atalanta,22,1997,4,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches,2019-2020
20,Nicolò Armini,it ITA,DF,Lazio,18,2001,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
21,Kwadwo Asamoah,gh GHA,"DF,FW",Inter,30,1988,8,7,639,7.1,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,25,26,54,0,0.14,0.14,0,0.14,0.02,0.05,0.07,0.02,0.07,Matches,2019-2020
22,Kristoffer Askildsen,no NOR,MF,Sampdoria,18,2001,4,0,76,0.8,1,0,1,1,0,0,2,1,0,0,0.1,0.1,2,2,0,1.18,0,1.18,1.18,1.18,0.03,0.11,0.14,0.03,0.14,Matches,2019-2020
23,Emil Audero,id IDN,GK,Sampdoria,22,1997,36,36,"3,240",36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
24,Tommaso Augello,it ITA,DF,Sampdoria,24,1994,17,12,"1,135",12.6,0,2,2,0,0,0,2,0,0,0,1.2,1.2,43,77,87,0,0.16,0.16,0,0.16,0,0.09,0.09,0,0.09,Matches,2019-2020
25,Florian Ayé,fr FRA,"FW,MF",Brescia,22,1997,22,15,"1,380",15.3,0,0,0,0,0,0,4,1,2.4,2.4,1.1,3.5,18,16,88,0,0,0,0,0,0.15,0.07,0.23,0.15,0.23,Matches,2019-2020
26,Khouma Babacar,sn SEN,FW,Lecce,26,1993,25,17,"1,422",15.8,3,0,3,3,0,2,4,0,6.6,4.9,1.6,6.5,29,28,100,0.19,0,0.19,0.19,0.19,0.42,0.1,0.52,0.31,0.41,Matches,2019-2020
27,Milan Badelj,hr CRO,MF,Fiorentina,30,1989,22,20,"1,585",17.6,1,0,1,1,0,0,3,1,1.1,1.1,0.7,1.8,20,103,29,0.06,0,0.06,0.06,0.06,0.06,0.04,0.1,0.06,0.1,Matches,2019-2020
28,Marco Ballarini,it ITA,MF,Udinese,18,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
29,Mario Balotelli,it ITA,FW,Brescia,28,1990,19,16,"1,404",15.6,5,0,5,5,0,0,6,1,7.1,7.1,0.6,7.8,18,42,59,0.32,0,0.32,0.32,0.32,0.46,0.04,0.5,0.46,0.5,Matches,2019-2020
30,Mattia Bani,it ITA,DF,Bologna,25,1993,27,26,"2,207",24.5,4,0,4,4,0,0,13,1,3.7,3.7,0.1,3.8,6,72,7,0.16,0,0.16,0.16,0.16,0.15,0,0.15,0.15,0.15,Matches,2019-2020
31,Antonín Barák,cz CZE,"MF,FW",Udinese,24,1994,8,1,194,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,7,11,12,0,0,0,0,0,0.05,0.08,0.13,0.05,0.13,Matches,2019-2020
32,Antonín Barák,cz CZE,MF,Lecce,24,1994,16,15,"1,369",15.2,2,1,3,2,0,0,0,0,3.9,3.9,1.6,5.5,44,81,66,0.13,0.07,0.2,0.13,0.2,0.25,0.11,0.36,0.25,0.36,Matches,2019-2020
33,Nicolò Barella,it ITA,MF,Inter,22,1997,27,23,"2,013",22.4,1,4,5,1,0,0,11,0,2.1,2.1,1.7,3.7,47,183,98,0.04,0.18,0.22,0.04,0.22,0.09,0.07,0.17,0.09,0.17,Matches,2019-2020
34,Antonino Barillà,it ITA,MF,Parma,31,1988,26,20,"1,688",18.8,1,2,3,1,0,0,6,0,1.6,1.6,2,3.6,15,44,38,0.05,0.11,0.16,0.05,0.16,0.09,0.1,0.19,0.09,0.19,Matches,2019-2020
35,Antonio Barreca,it ITA,"DF,FW",Genoa,24,1995,18,11,"1,095",12.2,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.8,33,25,58,0,0.08,0.08,0,0.08,0.02,0.05,0.07,0.02,0.07,Matches,2019-2020
36,Édgar Barreto,py PAR,MF,Sampdoria,35,1984,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2019-2020
37,Musa Barrow,gm GAM,"FW,MF",Bologna,20,1998,18,14,"1,354",15,9,2,11,8,1,1,1,0,5.3,4.5,3.1,7.6,59,62,96,0.6,0.13,0.73,0.53,0.66,0.35,0.2,0.56,0.3,0.5,Matches,2019-2020
38,Musa Barrow,gm GAM,"FW,MF",Atalanta,20,1998,7,1,190,2.1,0,2,2,0,0,1,0,0,2.4,1.6,1,2.6,6,7,35,0,0.95,0.95,0,0.95,1.15,0.46,1.61,0.77,1.24,Matches,2019-2020
39,Daniele Baselli,it ITA,MF,Torino,27,1992,16,16,"1,278",14.2,0,2,2,0,0,0,3,0,0.7,0.7,0.9,1.6,20,72,14,0,0.14,0.14,0,0.14,0.05,0.06,0.11,0.05,0.11,Matches,2019-2020
40,Alessandro Bastoni,it ITA,DF,Inter,20,1999,25,21,"1,921",21.3,2,0,2,2,0,0,9,1,1.3,1.3,0.7,2,50,107,24,0.09,0,0.09,0.09,0.09,0.06,0.03,0.09,0.06,0.09,Matches,2019-2020
41,Bastos,ao ANG,DF,Lazio,28,1991,16,6,765,8.5,1,0,1,1,0,0,4,0,0.4,0.4,0,0.4,14,17,11,0.12,0,0.12,0.12,0.12,0.05,0,0.05,0.05,0.05,Matches,2019-2020
42,Rodrigo Becão,br BRA,DF,Udinese,23,1996,29,24,"2,213",24.6,1,1,2,1,0,0,8,0,0.6,0.6,0.6,1.2,12,59,9,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.05,0.03,0.05,Matches,2019-2020
43,Asmir Begović,ba BIH,GK,Milan,32,1987,2,1,129,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
44,Valon Behrami,ch SUI,MF,Genoa,34,1985,17,13,"1,107",12.3,0,0,0,0,0,0,4,1,0.2,0.2,0,0.2,5,38,3,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,2019-2020
45,Raoul Bellanova,it ITA,DF,Atalanta,19,2000,1,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,3,0,0,0,0,0,0.44,0,0.44,0.44,0.44,Matches,2019-2020
46,Andrea Belotti,it ITA,FW,Torino,25,1993,36,34,"3,008",33.4,16,3,19,9,7,8,4,0,16.7,10.5,4.6,15.1,132,67,243,0.48,0.09,0.57,0.27,0.36,0.5,0.14,0.64,0.31,0.45,Matches,2019-2020
47,Marco Benassi,it ITA,MF,Fiorentina,24,1994,18,10,980,10.9,1,1,2,1,0,0,1,0,1,1,1.3,2.3,18,36,67,0.09,0.09,0.18,0.09,0.18,0.09,0.12,0.21,0.09,0.21,Matches,2019-2020
48,Ismaël Bennacer,dz ALG,MF,Milan,21,1997,31,28,"2,485",27.6,1,0,1,1,0,0,14,0,0.7,0.7,1.4,2.1,41,190,32,0.04,0,0.04,0.04,0.04,0.03,0.05,0.08,0.03,0.08,Matches,2019-2020
49,Rodrigo Bentancur,uy URU,MF,Juventus,22,1997,30,25,"2,196",24.4,0,7,7,0,0,0,9,0,0.7,0.7,3.6,4.3,26,112,60,0,0.29,0.29,0,0.29,0.03,0.15,0.18,0.03,0.18,Matches,2019-2020
50,Romario Benzar,ro ROU,DF,Lecce,27,1992,3,1,97,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,5,5,7,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches,2019-2020
51,Domenico Berardi,it ITA,FW,Sassuolo,24,1994,31,29,"2,493",27.7,14,10,24,12,2,3,6,1,10.7,8.4,7.9,16.3,78,132,227,0.51,0.36,0.87,0.43,0.79,0.39,0.29,0.67,0.3,0.59,Matches,2019-2020
52,Álex Berenguer,es ESP,"MF,DF",Torino,24,1995,29,21,"1,823",20.3,6,2,8,6,0,0,4,0,4,4,4,8,97,77,121,0.3,0.1,0.39,0.3,0.39,0.2,0.2,0.4,0.2,0.4,Matches,2019-2020
53,Bartosz Bereszyński,pl POL,DF,Sampdoria,27,1992,28,27,"2,402",26.7,0,0,0,0,0,0,10,0,0.4,0.4,0.5,0.9,49,117,71,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2019-2020
54,Etrit Berisha,al ALB,GK,SPAL,30,1989,26,26,"2,340",26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
55,Valon Berisha,xk KVX,MF,Lazio,26,1993,3,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
56,Federico Bernardeschi,it ITA,"MF,FW",Juventus,25,1994,29,19,"1,571",17.5,1,1,2,1,0,0,6,0,4.4,4.4,3.4,7.9,45,56,126,0.06,0.06,0.11,0.06,0.11,0.25,0.2,0.45,0.25,0.45,Matches,2019-2020
57,Andrea Bertolacci,it ITA,MF,Sampdoria,28,1991,12,8,534,5.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.3,8,28,10,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches,2019-2020
58,Lucas Biglia,ar ARG,MF,Milan,33,1986,14,8,685,7.6,0,1,1,0,0,0,4,0,0.3,0.3,0.3,0.6,6,33,1,0,0.13,0.13,0,0.13,0.04,0.04,0.08,0.04,0.08,Matches,2019-2020
59,Cristiano Biraghi,it ITA,DF,Inter,26,1992,26,18,"1,576",17.5,2,6,8,2,0,0,3,0,0.6,0.6,3.9,4.5,46,45,129,0.11,0.34,0.46,0.11,0.46,0.03,0.22,0.26,0.03,0.26,Matches,2019-2020
60,Davide Biraschi,it ITA,DF,Genoa,25,1994,24,22,"1,971",21.9,0,1,1,0,0,0,3,1,0.5,0.5,0.5,0.9,36,100,33,0,0.05,0.05,0,0.05,0.02,0.02,0.04,0.02,0.04,Matches,2019-2020
61,Valter Birsa,si SVN,"MF,FW",Cagliari,32,1986,13,4,430,4.8,0,0,0,0,0,0,1,0,0.1,0.1,1.2,1.3,15,35,15,0,0,0,0,0,0.02,0.25,0.27,0.02,0.27,Matches,2019-2020
62,Dimitri Bisoli,it ITA,MF,Brescia,25,1994,25,24,"2,152",23.9,1,1,2,1,0,0,6,0,2.3,2.3,2.2,4.5,30,93,127,0.04,0.04,0.08,0.04,0.08,0.1,0.09,0.19,0.1,0.19,Matches,2019-2020
63,Birkir Bjarnason,is ISL,"MF,FW",Brescia,31,1988,13,9,798,8.9,0,1,1,0,0,0,1,0,0.4,0.4,1.5,1.9,12,18,22,0,0.11,0.11,0,0.11,0.04,0.17,0.22,0.04,0.22,Matches,2019-2020
64,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,32,1987,14,6,599,6.7,1,0,1,1,0,0,2,0,1.3,1.3,0.3,1.6,3,19,40,0.15,0,0.15,0.15,0.15,0.19,0.04,0.23,0.19,0.23,Matches,2019-2020
65,Salvatore Bocchetti,it ITA,DF,Hellas Verona,32,1986,5,3,303,3.4,0,0,0,0,0,0,2,0,0,0,0,0,5,16,5,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
66,Jeremie Boga,ci CIV,FW,Sassuolo,22,1997,34,28,"2,513",27.9,11,2,13,11,0,0,0,0,4.4,4.4,3.4,7.7,168,74,250,0.39,0.07,0.47,0.39,0.47,0.16,0.12,0.28,0.16,0.28,Matches,2019-2020
67,Giacomo Bonaventura,it ITA,"MF,FW",Milan,29,1989,29,13,"1,338",14.9,3,5,8,3,0,0,2,0,3.3,3.3,2.5,5.8,35,75,87,0.2,0.34,0.54,0.2,0.54,0.22,0.17,0.39,0.22,0.39,Matches,2019-2020
68,Federico Bonazzoli,it ITA,FW,Sampdoria,22,1997,19,7,744,8.3,6,0,6,6,0,0,1,0,3.6,3.6,0.7,4.2,24,19,53,0.73,0,0.73,0.73,0.73,0.43,0.08,0.51,0.43,0.51,Matches,2019-2020
69,Kevin Bonifazi,it ITA,DF,Torino,23,1996,3,3,247,2.7,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,0,5,0,0.36,0,0.36,0.36,0.36,0.1,0.01,0.12,0.1,0.12,Matches,2019-2020
70,Kevin Bonifazi,it ITA,DF,SPAL,23,1996,14,13,"1,191",13.2,1,0,1,1,0,0,2,1,1.2,1.2,0.2,1.3,10,33,1,0.08,0,0.08,0.08,0.08,0.09,0.01,0.1,0.09,0.1,Matches,2019-2020
71,Federico Bonini,it ITA,DF,Bologna,17,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
72,Leonardo Bonucci,it ITA,DF,Juventus,32,1987,35,35,"3,082",34.2,3,0,3,3,0,0,10,0,3.4,3.4,0.6,3.9,16,144,3,0.09,0,0.09,0.09,0.09,0.1,0.02,0.12,0.1,0.12,Matches,2019-2020
73,Fabio Borini,it ITA,"MF,FW",Hellas Verona,28,1991,14,9,808,9,3,0,3,2,1,1,1,1,3.2,2.4,0.4,2.8,21,17,72,0.33,0,0.33,0.22,0.22,0.35,0.05,0.4,0.26,0.31,Matches,2019-2020
74,Fabio Borini,it ITA,MF,Milan,28,1991,2,1,70,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,3,0,6,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches,2019-2020
75,Mehdi Bourabia,ma MAR,MF,Sassuolo,27,1991,17,10,925,10.3,1,2,3,1,0,0,7,1,0.3,0.3,0.5,0.7,22,58,15,0.1,0.19,0.29,0.1,0.29,0.03,0.04,0.07,0.03,0.07,Matches,2019-2020
76,Federico Brancolini,it ITA,GK,Fiorentina,18,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
77,Gleison Bremer,br BRA,DF,Torino,22,1997,27,27,"2,270",25.2,3,1,4,3,0,0,6,2,1.7,1.7,0.4,2,16,57,3,0.12,0.04,0.16,0.12,0.16,0.07,0.01,0.08,0.07,0.08,Matches,2019-2020
78,Marco Brescianini,it ITA,MF,Milan,19,2000,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
79,Marcelo Brozović,hr CRO,MF,Inter,26,1992,32,30,"2,701",30,3,6,9,3,0,0,9,0,3.2,3.2,2.8,5.9,47,240,40,0.1,0.2,0.3,0.1,0.3,0.11,0.09,0.2,0.11,0.2,Matches,2019-2020
80,Gastón Brugman,uy URU,MF,Parma,26,1992,23,17,"1,458",16.2,0,2,2,0,0,0,5,0,0.3,0.3,1.3,1.6,19,65,12,0,0.12,0.12,0,0.12,0.02,0.08,0.1,0.02,0.1,Matches,2019-2020
81,Gianluigi Buffon,it ITA,GK,Juventus,41,1978,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
82,Fabrizio Cacciatore,it ITA,DF,Cagliari,32,1986,16,14,"1,153",12.8,0,0,0,0,0,0,1,1,0.3,0.3,0.5,0.8,13,55,33,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches,2019-2020
83,Martín Cáceres,uy URU,DF,Fiorentina,32,1987,27,27,"2,356",26.2,1,0,1,1,0,0,10,1,2,2,0.7,2.7,24,117,10,0.04,0,0.04,0.04,0.04,0.08,0.03,0.1,0.08,0.1,Matches,2019-2020
84,Felipe Caicedo,ec ECU,FW,Lazio,30,1988,30,18,"1,406",15.6,9,2,11,9,0,1,7,0,5.5,4.7,3.1,7.8,13,31,121,0.58,0.13,0.7,0.58,0.7,0.35,0.2,0.55,0.3,0.5,Matches,2019-2020
85,Davide Calabria,it ITA,DF,Milan,22,1996,25,16,"1,622",18,1,1,2,1,0,0,4,2,0.5,0.5,0.7,1.1,40,121,81,0.06,0.06,0.11,0.06,0.11,0.03,0.04,0.06,0.03,0.06,Matches,2019-2020
86,Riccardo Calafiori,it ITA,DF,Roma,17,2002,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
87,Mattia Caldara,it ITA,DF,Atalanta,25,1994,14,11,959,10.7,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,3,16,2,0,0.09,0.09,0,0.09,0.03,0.04,0.06,0.03,0.06,Matches,2019-2020
88,Marco Calderoni,it ITA,DF,Lecce,30,1989,26,24,"2,064",22.9,3,2,5,3,0,0,7,0,0.7,0.7,2.4,3.1,39,59,97,0.13,0.09,0.22,0.13,0.22,0.03,0.1,0.13,0.03,0.13,Matches,2019-2020
89,Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,25,1994,35,34,"2,704",30,9,9,18,8,1,1,6,0,7.8,7,7.9,14.9,102,166,193,0.3,0.3,0.6,0.27,0.57,0.26,0.26,0.52,0.23,0.5,Matches,2019-2020
90,José Callejón,es ESP,"FW,MF",Napoli,32,1987,33,25,"2,172",24.1,4,7,11,4,0,0,2,0,5.2,5.2,6.5,11.8,38,96,224,0.17,0.29,0.46,0.17,0.46,0.22,0.27,0.49,0.22,0.49,Matches,2019-2020
91,Emre Can,de GER,MF,Juventus,25,1994,8,2,284,3.2,0,0,0,0,0,0,2,0,1.2,1.2,0.1,1.2,11,13,18,0,0,0,0,0,0.37,0.03,0.39,0.37,0.39,Matches,2019-2020
92,Antonio Candreva,it ITA,DF,Inter,32,1987,32,24,"1,993",22.1,5,7,12,5,0,0,5,0,2.3,2.3,5.3,7.6,80,104,221,0.23,0.32,0.54,0.23,0.54,0.1,0.24,0.34,0.1,0.34,Matches,2019-2020
93,Gianmarco Cangiano,it ITA,"FW,MF",Bologna,17,2001,3,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,Matches,2019-2020
94,Gianluca Caprari,it ITA,"FW,MF",Sampdoria,26,1993,18,5,667,7.4,3,0,3,3,0,0,4,1,1.2,1.2,0.5,1.7,21,29,57,0.4,0,0.4,0.4,0.4,0.16,0.07,0.23,0.16,0.23,Matches,2019-2020
95,Gianluca Caprari,it ITA,"FW,MF",Parma,26,1993,12,7,589,6.5,2,0,2,1,1,1,1,0,2.4,1.6,1.2,2.8,21,18,41,0.31,0,0.31,0.15,0.15,0.36,0.19,0.55,0.24,0.43,Matches,2019-2020
96,Francesco Caputo,it ITA,FW,Sassuolo,31,1987,36,33,"2,931",32.6,21,7,28,19,2,2,3,0,13.9,12.4,5.7,18.1,53,48,256,0.64,0.21,0.86,0.58,0.8,0.43,0.18,0.6,0.38,0.56,Matches,2019-2020
97,Andrea Carboni,it ITA,DF,Cagliari,18,2001,7,5,368,4.1,0,0,0,0,0,0,5,2,0,0,0,0,8,9,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2019-2020
98,Francesco Cassata,it ITA,MF,Genoa,22,1997,24,18,"1,458",16.2,2,0,2,2,0,0,11,2,1.2,1.2,0.8,2,39,57,45,0.12,0,0.12,0.12,0.12,0.07,0.05,0.12,0.07,0.12,Matches,2019-2020
99,Timothy Castagne,be BEL,DF,Atalanta,23,1995,27,19,"1,769",19.7,1,2,3,1,0,0,4,0,2,2,2.2,4.2,41,68,154,0.05,0.1,0.15,0.05,0.15,0.1,0.11,0.21,0.1,0.21,Matches,2019-2020
100,Samu Castillejo,es ESP,"FW,MF",Milan,24,1995,22,16,"1,209",13.4,2,3,5,2,0,0,3,1,4.1,4.1,3.7,7.8,48,45,116,0.15,0.22,0.37,0.15,0.37,0.3,0.28,0.58,0.3,0.58,Matches,2019-2020
101,Lucas Castro,ar ARG,MF,SPAL,30,1989,7,6,425,4.7,0,0,0,0,0,0,0,0,0.5,0.5,0.8,1.3,6,31,28,0,0,0,0,0,0.1,0.18,0.28,0.1,0.28,Matches,2019-2020
102,Lucas Castro,ar ARG,MF,Cagliari,30,1989,15,6,606,6.7,2,0,2,2,0,0,2,0,0.9,0.9,0.4,1.3,12,31,31,0.3,0,0.3,0.3,0.3,0.14,0.05,0.19,0.14,0.19,Matches,2019-2020
103,Gaetano Castrovilli,it ITA,MF,Fiorentina,22,1997,33,31,"2,673",29.7,3,2,5,3,0,0,10,0,3.5,3.5,2.4,5.9,142,144,143,0.1,0.07,0.17,0.1,0.17,0.12,0.08,0.2,0.12,0.2,Matches,2019-2020
104,Danilo Cataldi,it ITA,MF,Lazio,24,1994,21,3,592,6.6,1,0,1,1,0,0,3,0,0.5,0.5,0.7,1.2,12,58,7,0.15,0,0.15,0.15,0.15,0.07,0.11,0.18,0.07,0.18,Matches,2019-2020
105,Federico Ceccherini,it ITA,DF,Fiorentina,27,1992,15,8,835,9.3,0,0,0,0,0,0,3,0,0.2,0.2,0,0.3,8,17,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2019-2020
106,Christian Celesia,it ITA,DF,Torino,17,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,1,0,0,0,0,0,0,10.06,10.06,0,10.06,Matches,2019-2020
107,Luca Ceppitelli,it ITA,DF,Cagliari,29,1989,16,15,"1,246",13.8,2,0,2,2,0,0,5,0,0.4,0.4,0.1,0.5,3,24,1,0.14,0,0.14,0.14,0.14,0.03,0.01,0.03,0.03,0.03,Matches,2019-2020
108,Alberto Cerri,it ITA,FW,SPAL,23,1996,8,5,420,4.7,1,0,1,1,0,0,1,0,1.5,1.5,0.7,2.2,13,17,36,0.21,0,0.21,0.21,0.21,0.33,0.14,0.47,0.33,0.47,Matches,2019-2020
109,Alberto Cerri,it ITA,FW,Cagliari,23,1996,11,1,244,2.7,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.6,1,8,25,0.37,0,0.37,0.37,0.37,0.16,0.05,0.21,0.16,0.21,Matches,2019-2020
110,Julian Chabot,de GER,DF,Sampdoria,21,1998,8,7,569,6.3,1,0,1,1,0,0,1,1,0.1,0.1,0,0.1,1,16,0,0.16,0,0.16,0.16,0.16,0.02,0,0.02,0.02,0.02,Matches,2019-2020
111,Jhon Chancellor,ve VEN,DF,Brescia,27,1992,26,26,"2,244",24.9,3,0,3,3,0,0,3,0,2.4,2.4,0,2.4,1,30,1,0.12,0,0.12,0.12,0.12,0.1,0,0.1,0.1,0.1,Matches,2019-2020
112,Giorgio Chiellini,it ITA,DF,Juventus,34,1984,4,3,202,2.2,1,0,1,1,0,0,0,0,0.2,0.2,0,0.2,6,3,0,0.45,0,0.45,0.45,0.45,0.09,0,0.09,0.09,0.09,Matches,2019-2020
